
Predictions were generated on 14-Jan-2021 at 17:43:24 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.5.0-10-gb4fd3acc
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn

Description from the FAST input file: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

Time	Azimuth	BldPitch1	GenSpeed	IPDefl1	LSSGagMya	LSSGagMza	OoPDefl1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotSpeed	RotTorq	YawPzn
   15.4750	 2.122E+02	 1.170E+00	 9.715E+02	-3.760E-01	 2.097E+03	-1.312E+03	 3.578E+00	 1.678E+02	 6.654E+01	 4.711E+02	-1.143E+03	 5.910E+03	-5.094E+00	 1.004E+01	 1.614E+03	 0.000E+00
   15.4813	 2.126E+02	 1.170E+00	 9.715E+02	-3.757E-01	 2.093E+03	-1.319E+03	 3.577E+00	 1.677E+02	 6.714E+01	 4.706E+02	-1.150E+03	 5.908E+03	-5.012E+00	 1.004E+01	 1.646E+03	 0.000E+00
   15.4875	 2.130E+02	 1.170E+00	 9.715E+02	-3.754E-01	 2.090E+03	-1.326E+03	 3.575E+00	 1.676E+02	 6.774E+01	 4.701E+02	-1.158E+03	 5.906E+03	-4.938E+00	 1.004E+01	 1.679E+03	 0.000E+00
   15.4938	 2.133E+02	 1.170E+00	 9.715E+02	-3.751E-01	 2.086E+03	-1.334E+03	 3.574E+00	 1.675E+02	 6.832E+01	 4.696E+02	-1.165E+03	 5.905E+03	-4.869E+00	 1.004E+01	 1.712E+03	 0.000E+00
   15.5000	 2.137E+02	 1.170E+00	 9.715E+02	-3.748E-01	 2.083E+03	-1.341E+03	 3.572E+00	 1.675E+02	 6.890E+01	 4.691E+02	-1.172E+03	 5.903E+03	-4.788E+00	 1.004E+01	 1.746E+03	 0.000E+00
   15.5063	 2.141E+02	 1.170E+00	 9.715E+02	-3.746E-01	 2.079E+03	-1.348E+03	 3.571E+00	 1.674E+02	 6.946E+01	 4.686E+02	-1.179E+03	 5.901E+03	-4.751E+00	 1.004E+01	 1.780E+03	 0.000E+00
   15.5125	 2.145E+02	 1.170E+00	 9.715E+02	-3.743E-01	 2.075E+03	-1.356E+03	 3.569E+00	 1.673E+02	 7.002E+01	 4.681E+02	-1.185E+03	 5.899E+03	-4.691E+00	 1.004E+01	 1.814E+03	 0.000E+00
   15.5188	 2.148E+02	 1.170E+00	 9.715E+02	-3.741E-01	 2.071E+03	-1.364E+03	 3.568E+00	 1.673E+02	 7.057E+01	 4.675E+02	-1.192E+03	 5.897E+03	-4.637E+00	 1.004E+01	 1.849E+03	 0.000E+00
   15.5250	 2.152E+02	 1.170E+00	 9.715E+02	-3.738E-01	 2.067E+03	-1.371E+03	 3.566E+00	 1.672E+02	 7.111E+01	 4.670E+02	-1.198E+03	 5.896E+03	-4.589E+00	 1.004E+01	 1.883E+03	 0.000E+00
   15.5312	 2.156E+02	 1.170E+00	 9.715E+02	-3.736E-01	 2.063E+03	-1.379E+03	 3.565E+00	 1.672E+02	 7.166E+01	 4.664E+02	-1.204E+03	 5.894E+03	-4.538E+00	 1.004E+01	 1.916E+03	 0.000E+00
   15.5375	 2.160E+02	 1.170E+00	 9.715E+02	-3.733E-01	 2.058E+03	-1.387E+03	 3.563E+00	 1.671E+02	 7.220E+01	 4.658E+02	-1.210E+03	 5.892E+03	-4.488E+00	 1.004E+01	 1.950E+03	 0.000E+00
   15.5438	 2.164E+02	 1.170E+00	 9.715E+02	-3.731E-01	 2.054E+03	-1.396E+03	 3.562E+00	 1.670E+02	 7.274E+01	 4.653E+02	-1.216E+03	 5.891E+03	-4.433E+00	 1.004E+01	 1.982E+03	 0.000E+00
   15.5500	 2.167E+02	 1.170E+00	 9.715E+02	-3.728E-01	 2.049E+03	-1.405E+03	 3.561E+00	 1.670E+02	 7.327E+01	 4.647E+02	-1.223E+03	 5.889E+03	-4.378E+00	 1.004E+01	 2.014E+03	 0.000E+00
   15.5563	 2.171E+02	 1.170E+00	 9.715E+02	-3.726E-01	 2.043E+03	-1.414E+03	 3.559E+00	 1.669E+02	 7.382E+01	 4.641E+02	-1.229E+03	 5.887E+03	-4.317E+00	 1.004E+01	 2.044E+03	 0.000E+00
   15.5625	 2.175E+02	 1.170E+00	 9.715E+02	-3.723E-01	 2.038E+03	-1.423E+03	 3.558E+00	 1.668E+02	 7.436E+01	 4.635E+02	-1.235E+03	 5.886E+03	-4.251E+00	 1.004E+01	 2.074E+03	 0.000E+00
   15.5688	 2.179E+02	 1.170E+00	 9.715E+02	-3.721E-01	 2.032E+03	-1.432E+03	 3.557E+00	 1.668E+02	 7.490E+01	 4.629E+02	-1.242E+03	 5.884E+03	-4.178E+00	 1.004E+01	 2.102E+03	 0.000E+00
   15.5750	 2.182E+02	 1.170E+00	 9.715E+02	-3.718E-01	 2.025E+03	-1.442E+03	 3.555E+00	 1.667E+02	 7.546E+01	 4.623E+02	-1.249E+03	 5.883E+03	-4.098E+00	 1.004E+01	 2.128E+03	 0.000E+00
   15.5813	 2.186E+02	 1.170E+00	 9.715E+02	-3.716E-01	 2.019E+03	-1.453E+03	 3.554E+00	 1.667E+02	 7.601E+01	 4.617E+02	-1.256E+03	 5.882E+03	-4.009E+00	 1.004E+01	 2.153E+03	 0.000E+00
   15.5875	 2.190E+02	 1.170E+00	 9.715E+02	-3.713E-01	 2.012E+03	-1.463E+03	 3.553E+00	 1.666E+02	 7.658E+01	 4.610E+02	-1.264E+03	 5.880E+03	-3.911E+00	 1.004E+01	 2.177E+03	 0.000E+00
   15.5938	 2.194E+02	 1.170E+00	 9.715E+02	-3.710E-01	 2.004E+03	-1.474E+03	 3.552E+00	 1.666E+02	 7.715E+01	 4.604E+02	-1.272E+03	 5.879E+03	-3.778E+00	 1.004E+01	 2.198E+03	 0.000E+00
   15.6000	 2.197E+02	 1.170E+00	 9.715E+02	-3.707E-01	 1.996E+03	-1.486E+03	 3.550E+00	 1.665E+02	 7.773E+01	 4.597E+02	-1.280E+03	 5.878E+03	-3.683E+00	 1.004E+01	 2.218E+03	 0.000E+00
   15.6063	 2.201E+02	 1.170E+00	 9.715E+02	-3.704E-01	 1.988E+03	-1.497E+03	 3.549E+00	 1.665E+02	 7.832E+01	 4.591E+02	-1.289E+03	 5.876E+03	-3.544E+00	 1.004E+01	 2.236E+03	 0.000E+00
   15.6125	 2.205E+02	 1.170E+00	 9.715E+02	-3.701E-01	 1.979E+03	-1.510E+03	 3.548E+00	 1.664E+02	 7.892E+01	 4.584E+02	-1.298E+03	 5.875E+03	-3.401E+00	 1.004E+01	 2.251E+03	 0.000E+00
   15.6188	 2.209E+02	 1.170E+00	 9.715E+02	-3.698E-01	 1.970E+03	-1.522E+03	 3.547E+00	 1.664E+02	 7.954E+01	 4.578E+02	-1.308E+03	 5.874E+03	-3.245E+00	 1.004E+01	 2.264E+03	 0.000E+00
   15.6250	 2.212E+02	 1.170E+00	 9.715E+02	-3.695E-01	 1.960E+03	-1.535E+03	 3.546E+00	 1.663E+02	 8.016E+01	 4.571E+02	-1.318E+03	 5.873E+03	-3.076E+00	 1.004E+01	 2.275E+03	 0.000E+00
   15.6313	 2.216E+02	 1.170E+00	 9.715E+02	-3.691E-01	 1.950E+03	-1.548E+03	 3.545E+00	 1.663E+02	 8.080E+01	 4.564E+02	-1.328E+03	 5.872E+03	-2.893E+00	 1.004E+01	 2.284E+03	 0.000E+00
   15.6375	 2.220E+02	 1.170E+00	 9.715E+02	-3.688E-01	 1.940E+03	-1.562E+03	 3.543E+00	 1.662E+02	 8.145E+01	 4.557E+02	-1.340E+03	 5.871E+03	-2.696E+00	 1.004E+01	 2.291E+03	 0.000E+00
   15.6438	 2.224E+02	 1.170E+00	 9.715E+02	-3.684E-01	 1.929E+03	-1.576E+03	 3.542E+00	 1.661E+02	 8.211E+01	 4.550E+02	-1.351E+03	 5.870E+03	-2.484E+00	 1.004E+01	 2.295E+03	 0.000E+00
   15.6500	 2.228E+02	 1.170E+00	 9.715E+02	-3.680E-01	 1.917E+03	-1.591E+03	 3.541E+00	 1.661E+02	 8.279E+01	 4.543E+02	-1.364E+03	 5.869E+03	-2.258E+00	 1.004E+01	 2.297E+03	 0.000E+00
   15.6562	 2.231E+02	 1.170E+00	 9.715E+02	-3.676E-01	 1.905E+03	-1.605E+03	 3.540E+00	 1.660E+02	 8.348E+01	 4.536E+02	-1.376E+03	 5.868E+03	-2.017E+00	 1.004E+01	 2.296E+03	 0.000E+00
   15.6625	 2.235E+02	 1.170E+00	 9.715E+02	-3.672E-01	 1.893E+03	-1.621E+03	 3.539E+00	 1.660E+02	 8.419E+01	 4.529E+02	-1.390E+03	 5.867E+03	-1.761E+00	 1.004E+01	 2.293E+03	 0.000E+00
   15.6688	 2.239E+02	 1.170E+00	 9.715E+02	-3.668E-01	 1.880E+03	-1.636E+03	 3.538E+00	 1.659E+02	 8.491E+01	 4.522E+02	-1.404E+03	 5.867E+03	-1.491E+00	 1.004E+01	 2.287E+03	 0.000E+00
   15.6750	 2.243E+02	 1.170E+00	 9.715E+02	-3.663E-01	 1.867E+03	-1.652E+03	 3.537E+00	 1.659E+02	 8.564E+01	 4.515E+02	-1.419E+03	 5.866E+03	-1.206E+00	 1.004E+01	 2.280E+03	 0.000E+00
   15.6813	 2.246E+02	 1.170E+00	 9.715E+02	-3.659E-01	 1.853E+03	-1.668E+03	 3.536E+00	 1.658E+02	 8.639E+01	 4.508E+02	-1.434E+03	 5.865E+03	-9.064E-01	 1.004E+01	 2.270E+03	 0.000E+00
   15.6875	 2.250E+02	 1.170E+00	 9.715E+02	-3.654E-01	 1.839E+03	-1.684E+03	 3.535E+00	 1.658E+02	 8.715E+01	 4.500E+02	-1.450E+03	 5.864E+03	-5.861E-01	 1.004E+01	 2.257E+03	 0.000E+00
   15.6938	 2.254E+02	 1.170E+00	 9.715E+02	-3.649E-01	 1.825E+03	-1.701E+03	 3.534E+00	 1.657E+02	 8.793E+01	 4.493E+02	-1.466E+03	 5.864E+03	-2.646E-01	 1.004E+01	 2.243E+03	 0.000E+00
   15.7000	 2.258E+02	 1.170E+00	 9.715E+02	-3.644E-01	 1.810E+03	-1.718E+03	 3.533E+00	 1.657E+02	 8.872E+01	 4.486E+02	-1.483E+03	 5.863E+03	 7.761E-02	 1.004E+01	 2.226E+03	 0.000E+00
   15.7063	 2.261E+02	 1.170E+00	 9.715E+02	-3.639E-01	 1.795E+03	-1.735E+03	 3.532E+00	 1.656E+02	 8.952E+01	 4.478E+02	-1.500E+03	 5.862E+03	 4.308E-01	 1.004E+01	 2.208E+03	 0.000E+00
   15.7125	 2.265E+02	 1.170E+00	 9.715E+02	-3.633E-01	 1.779E+03	-1.752E+03	 3.532E+00	 1.656E+02	 9.033E+01	 4.471E+02	-1.518E+03	 5.862E+03	 7.961E-01	 1.004E+01	 2.187E+03	 0.000E+00
   15.7188	 2.269E+02	 1.170E+00	 9.715E+02	-3.628E-01	 1.763E+03	-1.769E+03	 3.531E+00	 1.655E+02	 9.115E+01	 4.463E+02	-1.536E+03	 5.861E+03	 1.173E+00	 1.004E+01	 2.165E+03	 0.000E+00
   15.7250	 2.273E+02	 1.170E+00	 9.715E+02	-3.622E-01	 1.747E+03	-1.787E+03	 3.530E+00	 1.655E+02	 9.199E+01	 4.456E+02	-1.555E+03	 5.860E+03	 1.560E+00	 1.004E+01	 2.141E+03	 0.000E+00
   15.7313	 2.277E+02	 1.170E+00	 9.715E+02	-3.616E-01	 1.730E+03	-1.804E+03	 3.529E+00	 1.654E+02	 9.283E+01	 4.448E+02	-1.575E+03	 5.860E+03	 1.958E+00	 1.004E+01	 2.115E+03	 0.000E+00
   15.7375	 2.280E+02	 1.170E+00	 9.715E+02	-3.610E-01	 1.714E+03	-1.822E+03	 3.528E+00	 1.654E+02	 9.369E+01	 4.441E+02	-1.594E+03	 5.859E+03	 2.364E+00	 1.004E+01	 2.088E+03	 0.000E+00
   15.7438	 2.284E+02	 1.170E+00	 9.715E+02	-3.604E-01	 1.697E+03	-1.839E+03	 3.527E+00	 1.653E+02	 9.455E+01	 4.433E+02	-1.614E+03	 5.858E+03	 2.778E+00	 1.004E+01	 2.060E+03	 0.000E+00
   15.7500	 2.288E+02	 1.170E+00	 9.715E+02	-3.598E-01	 1.679E+03	-1.857E+03	 3.526E+00	 1.653E+02	 9.541E+01	 4.426E+02	-1.635E+03	 5.858E+03	 3.200E+00	 1.004E+01	 2.030E+03	 0.000E+00
   15.7563	 2.292E+02	 1.170E+00	 9.715E+02	-3.592E-01	 1.662E+03	-1.874E+03	 3.525E+00	 1.652E+02	 9.629E+01	 4.418E+02	-1.655E+03	 5.857E+03	 3.628E+00	 1.004E+01	 1.999E+03	 0.000E+00
   15.7625	 2.295E+02	 1.170E+00	 9.715E+02	-3.585E-01	 1.644E+03	-1.892E+03	 3.524E+00	 1.651E+02	 9.717E+01	 4.411E+02	-1.676E+03	 5.856E+03	 4.061E+00	 1.004E+01	 1.968E+03	 0.000E+00
   15.7688	 2.299E+02	 1.170E+00	 9.715E+02	-3.579E-01	 1.627E+03	-1.909E+03	 3.524E+00	 1.651E+02	 9.805E+01	 4.403E+02	-1.697E+03	 5.856E+03	 4.498E+00	 1.004E+01	 1.936E+03	 0.000E+00
   15.7750	 2.303E+02	 1.170E+00	 9.715E+02	-3.573E-01	 1.609E+03	-1.926E+03	 3.523E+00	 1.650E+02	 9.893E+01	 4.395E+02	-1.718E+03	 5.855E+03	 4.939E+00	 1.004E+01	 1.903E+03	 0.000E+00
   15.7812	 2.307E+02	 1.170E+00	 9.715E+02	-3.566E-01	 1.591E+03	-1.943E+03	 3.522E+00	 1.650E+02	 9.982E+01	 4.388E+02	-1.740E+03	 5.854E+03	 5.383E+00	 1.004E+01	 1.870E+03	 0.000E+00
   15.7875	 2.310E+02	 1.170E+00	 9.715E+02	-3.560E-01	 1.573E+03	-1.960E+03	 3.521E+00	 1.649E+02	 1.007E+02	 4.380E+02	-1.761E+03	 5.853E+03	 5.826E+00	 1.004E+01	 1.836E+03	 0.000E+00
   15.7938	 2.314E+02	 1.170E+00	 9.715E+02	-3.553E-01	 1.555E+03	-1.976E+03	 3.520E+00	 1.648E+02	 1.016E+02	 4.372E+02	-1.783E+03	 5.853E+03	 6.269E+00	 1.004E+01	 1.803E+03	 0.000E+00
   15.8000	 2.318E+02	 1.170E+00	 9.715E+02	-3.546E-01	 1.537E+03	-1.993E+03	 3.519E+00	 1.648E+02	 1.025E+02	 4.365E+02	-1.804E+03	 5.852E+03	 6.711E+00	 1.004E+01	 1.769E+03	 0.000E+00
   15.8063	 2.322E+02	 1.170E+00	 9.715E+02	-3.540E-01	 1.518E+03	-2.009E+03	 3.518E+00	 1.647E+02	 1.033E+02	 4.357E+02	-1.825E+03	 5.851E+03	 7.150E+00	 1.004E+01	 1.736E+03	 0.000E+00
   15.8125	 2.325E+02	 1.170E+00	 9.715E+02	-3.533E-01	 1.500E+03	-2.024E+03	 3.517E+00	 1.646E+02	 1.042E+02	 4.349E+02	-1.847E+03	 5.850E+03	 7.586E+00	 1.004E+01	 1.703E+03	 0.000E+00
   15.8188	 2.329E+02	 1.170E+00	 9.715E+02	-3.527E-01	 1.482E+03	-2.040E+03	 3.516E+00	 1.646E+02	 1.051E+02	 4.342E+02	-1.868E+03	 5.849E+03	 8.017E+00	 1.004E+01	 1.671E+03	 0.000E+00
   15.8250	 2.333E+02	 1.170E+00	 9.715E+02	-3.520E-01	 1.465E+03	-2.055E+03	 3.515E+00	 1.645E+02	 1.059E+02	 4.334E+02	-1.889E+03	 5.848E+03	 8.442E+00	 1.004E+01	 1.640E+03	 0.000E+00
   15.8313	 2.337E+02	 1.170E+00	 9.715E+02	-3.514E-01	 1.447E+03	-2.069E+03	 3.514E+00	 1.644E+02	 1.068E+02	 4.326E+02	-1.909E+03	 5.847E+03	 8.859E+00	 1.004E+01	 1.609E+03	 0.000E+00
   15.8375	 2.341E+02	 1.170E+00	 9.715E+02	-3.507E-01	 1.429E+03	-2.083E+03	 3.513E+00	 1.644E+02	 1.076E+02	 4.319E+02	-1.930E+03	 5.846E+03	 9.269E+00	 1.004E+01	 1.580E+03	 0.000E+00
   15.8438	 2.344E+02	 1.170E+00	 9.715E+02	-3.501E-01	 1.412E+03	-2.097E+03	 3.512E+00	 1.643E+02	 1.084E+02	 4.311E+02	-1.950E+03	 5.845E+03	 9.670E+00	 1.004E+01	 1.552E+03	 0.000E+00
   15.8500	 2.348E+02	 1.170E+00	 9.715E+02	-3.494E-01	 1.395E+03	-2.110E+03	 3.511E+00	 1.642E+02	 1.093E+02	 4.303E+02	-1.970E+03	 5.844E+03	 1.006E+01	 1.004E+01	 1.525E+03	 0.000E+00
   15.8563	 2.352E+02	 1.170E+00	 9.715E+02	-3.488E-01	 1.378E+03	-2.123E+03	 3.510E+00	 1.641E+02	 1.101E+02	 4.295E+02	-1.989E+03	 5.843E+03	 1.044E+01	 1.004E+01	 1.499E+03	 0.000E+00
   15.8625	 2.356E+02	 1.170E+00	 9.715E+02	-3.482E-01	 1.361E+03	-2.135E+03	 3.509E+00	 1.641E+02	 1.108E+02	 4.288E+02	-2.008E+03	 5.841E+03	 1.081E+01	 1.004E+01	 1.475E+03	 0.000E+00
   15.8688	 2.359E+02	 1.170E+00	 9.715E+02	-3.476E-01	 1.344E+03	-2.147E+03	 3.508E+00	 1.640E+02	 1.116E+02	 4.280E+02	-2.026E+03	 5.840E+03	 1.116E+01	 1.004E+01	 1.453E+03	 0.000E+00
   15.8750	 2.363E+02	 1.170E+00	 9.715E+02	-3.470E-01	 1.328E+03	-2.158E+03	 3.507E+00	 1.639E+02	 1.124E+02	 4.272E+02	-2.044E+03	 5.839E+03	 1.150E+01	 1.004E+01	 1.433E+03	 0.000E+00
   15.8813	 2.367E+02	 1.170E+00	 9.715E+02	-3.465E-01	 1.312E+03	-2.168E+03	 3.506E+00	 1.638E+02	 1.131E+02	 4.264E+02	-2.061E+03	 5.837E+03	 1.183E+01	 1.004E+01	 1.415E+03	 0.000E+00
   15.8875	 2.371E+02	 1.170E+00	 9.715E+02	-3.459E-01	 1.296E+03	-2.178E+03	 3.505E+00	 1.638E+02	 1.138E+02	 4.257E+02	-2.077E+03	 5.836E+03	 1.214E+01	 1.004E+01	 1.398E+03	 0.000E+00
   15.8938	 2.374E+02	 1.170E+00	 9.715E+02	-3.454E-01	 1.281E+03	-2.188E+03	 3.504E+00	 1.637E+02	 1.145E+02	 4.249E+02	-2.093E+03	 5.834E+03	 1.243E+01	 1.004E+01	 1.384E+03	 0.000E+00
   15.9000	 2.378E+02	 1.170E+00	 9.715E+02	-3.448E-01	 1.265E+03	-2.197E+03	 3.502E+00	 1.636E+02	 1.152E+02	 4.241E+02	-2.109E+03	 5.833E+03	 1.271E+01	 1.004E+01	 1.372E+03	 0.000E+00
   15.9062	 2.382E+02	 1.170E+00	 9.715E+02	-3.443E-01	 1.251E+03	-2.205E+03	 3.501E+00	 1.635E+02	 1.158E+02	 4.233E+02	-2.123E+03	 5.831E+03	 1.298E+01	 1.004E+01	 1.362E+03	 0.000E+00
   15.9125	 2.386E+02	 1.170E+00	 9.715E+02	-3.438E-01	 1.236E+03	-2.213E+03	 3.500E+00	 1.634E+02	 1.164E+02	 4.225E+02	-2.137E+03	 5.829E+03	 1.322E+01	 1.004E+01	 1.354E+03	 0.000E+00
   15.9188	 2.389E+02	 1.170E+00	 9.715E+02	-3.434E-01	 1.222E+03	-2.221E+03	 3.499E+00	 1.633E+02	 1.170E+02	 4.218E+02	-2.150E+03	 5.828E+03	 1.347E+01	 1.004E+01	 1.349E+03	 0.000E+00
   15.9250	 2.393E+02	 1.170E+00	 9.715E+02	-3.429E-01	 1.208E+03	-2.228E+03	 3.498E+00	 1.633E+02	 1.176E+02	 4.210E+02	-2.163E+03	 5.826E+03	 1.366E+01	 1.004E+01	 1.346E+03	 0.000E+00
   15.9313	 2.397E+02	 1.170E+00	 9.715E+02	-3.425E-01	 1.194E+03	-2.234E+03	 3.496E+00	 1.632E+02	 1.182E+02	 4.202E+02	-2.174E+03	 5.824E+03	 1.386E+01	 1.004E+01	 1.345E+03	 0.000E+00
   15.9375	 2.401E+02	 1.170E+00	 9.715E+02	-3.421E-01	 1.181E+03	-2.240E+03	 3.495E+00	 1.631E+02	 1.187E+02	 4.194E+02	-2.185E+03	 5.822E+03	 1.403E+01	 1.004E+01	 1.347E+03	 0.000E+00
   15.9438	 2.405E+02	 1.170E+00	 9.715E+02	-3.417E-01	 1.168E+03	-2.245E+03	 3.494E+00	 1.630E+02	 1.192E+02	 4.186E+02	-2.195E+03	 5.820E+03	 1.419E+01	 1.004E+01	 1.351E+03	 0.000E+00
   15.9500	 2.408E+02	 1.170E+00	 9.715E+02	-3.413E-01	 1.155E+03	-2.250E+03	 3.493E+00	 1.629E+02	 1.197E+02	 4.178E+02	-2.205E+03	 5.818E+03	 1.433E+01	 1.004E+01	 1.357E+03	 0.000E+00
   15.9563	 2.412E+02	 1.170E+00	 9.715E+02	-3.409E-01	 1.143E+03	-2.255E+03	 3.491E+00	 1.628E+02	 1.202E+02	 4.170E+02	-2.214E+03	 5.816E+03	 1.445E+01	 1.004E+01	 1.366E+03	 0.000E+00
   15.9625	 2.416E+02	 1.170E+00	 9.715E+02	-3.406E-01	 1.130E+03	-2.259E+03	 3.490E+00	 1.628E+02	 1.206E+02	 4.162E+02	-2.221E+03	 5.814E+03	 1.456E+01	 1.004E+01	 1.376E+03	 0.000E+00
   15.9688	 2.420E+02	 1.170E+00	 9.715E+02	-3.403E-01	 1.119E+03	-2.262E+03	 3.489E+00	 1.627E+02	 1.210E+02	 4.154E+02	-2.229E+03	 5.812E+03	 1.464E+01	 1.004E+01	 1.389E+03	 0.000E+00
   15.9750	 2.423E+02	 1.170E+00	 9.715E+02	-3.400E-01	 1.107E+03	-2.266E+03	 3.487E+00	 1.626E+02	 1.214E+02	 4.146E+02	-2.235E+03	 5.810E+03	 1.471E+01	 1.004E+01	 1.404E+03	 0.000E+00
   15.9813	 2.427E+02	 1.170E+00	 9.715E+02	-3.397E-01	 1.096E+03	-2.268E+03	 3.486E+00	 1.625E+02	 1.218E+02	 4.138E+02	-2.241E+03	 5.808E+03	 1.477E+01	 1.004E+01	 1.422E+03	 0.000E+00
   15.9875	 2.431E+02	 1.170E+00	 9.715E+02	-3.395E-01	 1.084E+03	-2.271E+03	 3.485E+00	 1.624E+02	 1.221E+02	 4.129E+02	-2.246E+03	 5.806E+03	 1.480E+01	 1.004E+01	 1.441E+03	 0.000E+00
   15.9938	 2.435E+02	 1.170E+00	 9.715E+02	-3.392E-01	 1.074E+03	-2.273E+03	 3.483E+00	 1.623E+02	 1.225E+02	 4.121E+02	-2.250E+03	 5.804E+03	 1.483E+01	 1.004E+01	 1.462E+03	 0.000E+00
   16.0000	 2.438E+02	 1.170E+00	 9.715E+02	-3.390E-01	 1.063E+03	-2.275E+03	 3.482E+00	 1.622E+02	 1.228E+02	 4.113E+02	-2.254E+03	 5.801E+03	 1.484E+01	 1.004E+01	 1.484E+03	 0.000E+00
   16.0063	 2.442E+02	 1.170E+00	 9.715E+02	-3.388E-01	 1.052E+03	-2.276E+03	 3.481E+00	 1.621E+02	 1.230E+02	 4.105E+02	-2.257E+03	 5.799E+03	 1.483E+01	 1.004E+01	 1.508E+03	 0.000E+00
   16.0125	 2.446E+02	 1.170E+00	 9.715E+02	-3.387E-01	 1.042E+03	-2.278E+03	 3.479E+00	 1.621E+02	 1.233E+02	 4.096E+02	-2.259E+03	 5.797E+03	 1.481E+01	 1.004E+01	 1.534E+03	 0.000E+00
   16.0188	 2.450E+02	 1.170E+00	 9.715E+02	-3.385E-01	 1.032E+03	-2.279E+03	 3.478E+00	 1.620E+02	 1.235E+02	 4.088E+02	-2.261E+03	 5.795E+03	 1.478E+01	 1.004E+01	 1.561E+03	 0.000E+00
   16.0250	 2.453E+02	 1.170E+00	 9.715E+02	-3.383E-01	 1.022E+03	-2.280E+03	 3.477E+00	 1.619E+02	 1.238E+02	 4.079E+02	-2.262E+03	 5.792E+03	 1.474E+01	 1.004E+01	 1.590E+03	 0.000E+00
   16.0312	 2.457E+02	 1.170E+00	 9.715E+02	-3.382E-01	 1.012E+03	-2.280E+03	 3.475E+00	 1.618E+02	 1.240E+02	 4.071E+02	-2.263E+03	 5.790E+03	 1.468E+01	 1.004E+01	 1.619E+03	 0.000E+00
   16.0375	 2.461E+02	 1.170E+00	 9.715E+02	-3.381E-01	 1.002E+03	-2.281E+03	 3.474E+00	 1.617E+02	 1.242E+02	 4.062E+02	-2.263E+03	 5.788E+03	 1.462E+01	 1.004E+01	 1.650E+03	 0.000E+00
   16.0437	 2.465E+02	 1.170E+00	 9.715E+02	-3.380E-01	 9.917E+02	-2.281E+03	 3.473E+00	 1.616E+02	 1.243E+02	 4.054E+02	-2.263E+03	 5.786E+03	 1.455E+01	 1.004E+01	 1.681E+03	 0.000E+00
   16.0500	 2.469E+02	 1.170E+00	 9.715E+02	-3.379E-01	 9.819E+02	-2.282E+03	 3.472E+00	 1.615E+02	 1.245E+02	 4.045E+02	-2.262E+03	 5.784E+03	 1.447E+01	 1.004E+01	 1.713E+03	 0.000E+00
   16.0563	 2.472E+02	 1.170E+00	 9.715E+02	-3.378E-01	 9.719E+02	-2.282E+03	 3.470E+00	 1.615E+02	 1.247E+02	 4.036E+02	-2.261E+03	 5.781E+03	 1.438E+01	 1.004E+01	 1.745E+03	 0.000E+00
   16.0625	 2.476E+02	 1.170E+00	 9.715E+02	-3.378E-01	 9.621E+02	-2.282E+03	 3.469E+00	 1.614E+02	 1.248E+02	 4.028E+02	-2.260E+03	 5.779E+03	 1.429E+01	 1.004E+01	 1.778E+03	 0.000E+00
   16.0688	 2.480E+02	 1.170E+00	 9.715E+02	-3.377E-01	 9.521E+02	-2.283E+03	 3.468E+00	 1.613E+02	 1.249E+02	 4.019E+02	-2.258E+03	 5.777E+03	 1.420E+01	 1.004E+01	 1.811E+03	 0.000E+00
   16.0750	 2.484E+02	 1.170E+00	 9.715E+02	-3.376E-01	 9.421E+02	-2.283E+03	 3.466E+00	 1.612E+02	 1.250E+02	 4.010E+02	-2.256E+03	 5.775E+03	 1.410E+01	 1.004E+01	 1.844E+03	 0.000E+00
   16.0813	 2.487E+02	 1.170E+00	 9.715E+02	-3.376E-01	 9.320E+02	-2.284E+03	 3.465E+00	 1.611E+02	 1.252E+02	 4.001E+02	-2.254E+03	 5.773E+03	 1.400E+01	 1.004E+01	 1.876E+03	 0.000E+00
   16.0875	 2.491E+02	 1.170E+00	 9.715E+02	-3.376E-01	 9.217E+02	-2.285E+03	 3.464E+00	 1.611E+02	 1.253E+02	 3.992E+02	-2.252E+03	 5.771E+03	 1.389E+01	 1.004E+01	 1.908E+03	 0.000E+00
   16.0938	 2.495E+02	 1.170E+00	 9.715E+02	-3.375E-01	 9.113E+02	-2.285E+03	 3.463E+00	 1.610E+02	 1.254E+02	 3.983E+02	-2.250E+03	 5.769E+03	 1.379E+01	 1.004E+01	 1.940E+03	 0.000E+00
   16.1000	 2.499E+02	 1.170E+00	 9.715E+02	-3.375E-01	 9.007E+02	-2.286E+03	 3.462E+00	 1.609E+02	 1.255E+02	 3.974E+02	-2.248E+03	 5.767E+03	 1.369E+01	 1.004E+01	 1.971E+03	 0.000E+00
   16.1062	 2.502E+02	 1.170E+00	 9.715E+02	-3.375E-01	 8.899E+02	-2.287E+03	 3.460E+00	 1.608E+02	 1.255E+02	 3.965E+02	-2.245E+03	 5.765E+03	 1.359E+01	 1.004E+01	 2.002E+03	 0.000E+00
