
Predictions were generated on 06-Nov-2020 at 16:22:00 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #03: AWT-27CR2 with many DOFs with free yaw and steady wind.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	TeetDefl	RotTeetV	RotTeetA	OoPDefl2	IPDefl2	RootMOoP2	RootMIP2	RotTorq	YawBrTDxp	YawBrTDyp	YawBrTAxp	YawBrTAyp	NacYaw	NacYawV	NacYawA	LSSGagMys	LSSGagMzs	TwrBsMxt	TwrBsMyt	B1N3VUndx	B1N3VUndy	B1N3VUndz	B1N3VDisx	B1N3VDisy	B1N3VDisz	B1N3STVx	B1N3STVy	B1N3STVz
   17.5200	 1.039E+01	-6.000E+00	 0.000E+00	 3.044E+02	-5.841E-01	 4.022E+00	 2.018E+01	 1.572E-01	-3.167E-02	 3.602E+01	 3.058E+01	 3.639E+01	 4.471E-02	-2.343E-02	-4.805E-02	-8.498E-02	-2.669E+01	 3.244E-01	 1.005E+01	 1.125E+01	 1.426E+00	 5.833E+02	 1.162E+03	 1.235E+01	-4.229E-01	 1.047E+00	 1.235E+01	-4.229E-01	 1.047E+00	 9.107E-01	-7.764E+01	-6.156E-02
   17.5400	 1.039E+01	-6.000E+00	 0.000E+00	 3.109E+02	-5.000E-01	 4.377E+00	 1.533E+01	 1.540E-01	-3.059E-02	 3.570E+01	 2.897E+01	 3.622E+01	 4.484E-02	-2.344E-02	-6.109E-02	-7.653E-02	-2.668E+01	 5.076E-01	 8.320E+00	 1.069E+01	 1.576E+00	 5.823E+02	 1.166E+03	 1.240E+01	-4.894E-01	 1.121E+00	 1.240E+01	-4.894E-01	 1.121E+00	 9.884E-01	-7.761E+01	-6.092E-02
   17.5600	 1.039E+01	-6.000E+00	 0.000E+00	 3.174E+02	-4.097E-01	 4.635E+00	 1.044E+01	 1.509E-01	-2.968E-02	 3.557E+01	 2.752E+01	 3.616E+01	 4.496E-02	-2.349E-02	-5.850E-02	-7.483E-02	-2.667E+01	 6.597E-01	 6.953E+00	 1.016E+01	 1.676E+00	 5.837E+02	 1.171E+03	 1.245E+01	-5.507E-01	 1.203E+00	 1.245E+01	-5.507E-01	 1.203E+00	 1.046E+00	-7.758E+01	-6.232E-02
   17.5800	 1.039E+01	-6.000E+00	 0.000E+00	 3.239E+02	-3.152E-01	 4.795E+00	 5.495E+00	 1.487E-01	-2.886E-02	 3.551E+01	 2.602E+01	 3.623E+01	 4.505E-02	-2.356E-02	-5.272E-02	-7.696E-02	-2.665E+01	 7.867E-01	 5.725E+00	 9.608E+00	 1.685E+00	 5.875E+02	 1.176E+03	 1.248E+01	-6.059E-01	 1.292E+00	 1.248E+01	-6.059E-01	 1.292E+00	 1.086E+00	-7.757E+01	-6.605E-02
   17.6000	 1.039E+01	-6.000E+00	 0.000E+00	 3.304E+02	-2.186E-01	 4.849E+00	-2.005E-01	 1.477E-01	-2.801E-02	 3.547E+01	 2.426E+01	 3.637E+01	 4.511E-02	-2.367E-02	-5.278E-02	-7.581E-02	-2.664E+01	 8.862E-01	 4.140E+00	 9.031E+00	 1.563E+00	 5.927E+02	 1.179E+03	 1.251E+01	-6.542E-01	 1.388E+00	 1.251E+01	-6.542E-01	 1.388E+00	 1.104E+00	-7.755E+01	-7.236E-02
   17.6200	 1.039E+01	-6.000E+00	 0.000E+00	 3.369E+02	-1.220E-01	 4.786E+00	-6.021E+00	 1.479E-01	-2.710E-02	 3.552E+01	 2.224E+01	 3.645E+01	 4.516E-02	-2.380E-02	-5.756E-02	-6.667E-02	-2.662E+01	 9.490E-01	 2.074E+00	 8.457E+00	 1.311E+00	 5.984E+02	 1.179E+03	 1.253E+01	-6.945E-01	 1.487E+00	 1.253E+01	-6.945E-01	 1.487E+00	 1.102E+00	-7.753E+01	-8.103E-02
   17.6400	 1.039E+01	-6.000E+00	 0.000E+00	 3.434E+02	-2.786E-02	 4.617E+00	-1.068E+01	 1.489E-01	-2.618E-02	 3.570E+01	 2.011E+01	 3.647E+01	 4.518E-02	-2.396E-02	-6.147E-02	-4.869E-02	-2.660E+01	 9.679E-01	-1.816E-01	 7.936E+00	 9.532E-01	 6.039E+02	 1.178E+03	 1.254E+01	-7.262E-01	 1.589E+00	 1.254E+01	-7.262E-01	 1.589E+00	 1.084E+00	-7.752E+01	-9.115E-02
   17.6600	 1.039E+01	-6.000E+00	 0.000E+00	 3.500E+02	 6.217E-02	 4.379E+00	-1.225E+01	 1.504E-01	-2.534E-02	 3.595E+01	 1.802E+01	 3.643E+01	 4.518E-02	-2.414E-02	-6.344E-02	-2.268E-02	-2.658E+01	 9.423E-01	-2.375E+00	 7.515E+00	 5.160E-01	 6.093E+02	 1.176E+03	 1.254E+01	-7.484E-01	 1.693E+00	 1.254E+01	-7.484E-01	 1.693E+00	 1.056E+00	-7.750E+01	-1.016E-01
   17.6800	 1.039E+01	-6.000E+00	 0.000E+00	 3.565E+02	 1.475E-01	 4.153E+00	-1.252E+01	 1.521E-01	-2.462E-02	 3.605E+01	 1.591E+01	 3.634E+01	 4.516E-02	-2.433E-02	-6.232E-02	 7.456E-03	-2.656E+01	 8.703E-01	-4.782E+00	 7.254E+00	 9.679E-05	 6.151E+02	 1.174E+03	 1.253E+01	-7.604E-01	 1.797E+00	 1.253E+01	-7.604E-01	 1.797E+00	 1.023E+00	-7.749E+01	-1.115E-01
   17.7000	 1.039E+01	-6.000E+00	 0.000E+00	 2.985E+00	 2.287E-01	 4.060E+00	 1.532E+01	 1.528E-01	-2.351E-02	 3.478E+01	 1.364E+01	 3.625E+01	 4.511E-02	-2.452E-02	-8.216E-02	 4.889E-02	-2.655E+01	 7.524E-01	-7.523E+00	 7.219E+00	-5.885E-01	 6.212E+02	 1.172E+03	 1.252E+01	-7.617E-01	 1.901E+00	 1.252E+01	-7.617E-01	 1.901E+00	 9.807E-01	-7.748E+01	-1.200E-01
   17.7200	 1.039E+01	-6.000E+00	 0.000E+00	 9.499E+00	 3.146E-01	 4.500E+00	 6.013E+00	 1.527E-01	-2.154E-02	 3.289E+01	 9.957E+00	 3.541E+01	 4.502E-02	-2.469E-02	-1.114E-01	 9.907E-02	-2.653E+01	 5.441E-01	-1.322E+01	 7.820E+00	-1.357E+00	 6.281E+02	 1.171E+03	 1.249E+01	-7.521E-01	 2.006E+00	 1.249E+01	-7.521E-01	 2.006E+00	 9.216E-01	-7.747E+01	-1.249E-01
   17.7400	 1.039E+01	-6.000E+00	 0.000E+00	 1.601E+01	 4.017E-01	 4.047E+00	-4.143E+01	 1.518E-01	-1.995E-02	 3.386E+01	 7.181E+00	 3.453E+01	 4.490E-02	-2.482E-02	-4.010E-02	 9.310E-02	-2.653E+01	 2.580E-01	-1.422E+01	 8.009E+00	-1.962E+00	 6.354E+02	 1.170E+03	 1.246E+01	-7.311E-01	 2.098E+00	 1.246E+01	-7.311E-01	 2.098E+00	 8.036E-01	-7.744E+01	-1.286E-01
   17.7600	 1.039E+01	-6.000E+00	 0.000E+00	 2.252E+01	 4.747E-01	 3.315E+00	-2.593E+01	 1.474E-01	-1.953E-02	 3.575E+01	 6.688E+00	 3.451E+01	 4.475E-02	-2.491E-02	 4.548E-02	 5.931E-02	-2.652E+01	 9.800E-03	-1.026E+01	 7.936E+00	-2.212E+00	 6.407E+02	 1.166E+03	 1.243E+01	-6.990E-01	 2.168E+00	 1.243E+01	-6.990E-01	 2.168E+00	 7.716E-01	-7.743E+01	-1.314E-01
   17.7800	 1.039E+01	-6.000E+00	 0.000E+00	 2.904E+01	 5.370E-01	 2.947E+00	-1.561E+01	 1.422E-01	-1.955E-02	 3.699E+01	 6.540E+00	 3.554E+01	 4.463E-02	-2.498E-02	 7.220E-02	 4.594E-02	-2.652E+01	-1.584E-01	-7.090E+00	 8.189E+00	-2.391E+00	 6.415E+02	 1.156E+03	 1.239E+01	-6.569E-01	 2.242E+00	 1.239E+01	-6.569E-01	 2.242E+00	 8.612E-01	-7.747E+01	-1.350E-01
   17.8000	 1.039E+01	-6.000E+00	 0.000E+00	 3.555E+01	 5.926E-01	 2.593E+00	-1.868E+01	 1.393E-01	-1.898E-02	 3.687E+01	 5.199E+00	 3.676E+01	 4.453E-02	-2.503E-02	 3.403E-02	 7.900E-02	-2.653E+01	-2.996E-01	-7.649E+00	 8.735E+00	-2.747E+00	 6.380E+02	 1.145E+03	 1.233E+01	-6.056E-01	 2.333E+00	 1.233E+01	-6.056E-01	 2.333E+00	 9.233E-01	-7.751E+01	-1.408E-01
   17.8200	 1.039E+01	-6.000E+00	 0.000E+00	 4.206E+01	 6.411E-01	 2.295E+00	-9.266E+00	 1.389E-01	-1.760E-02	 3.595E+01	 2.637E+00	 3.730E+01	 4.445E-02	-2.504E-02	-9.774E-03	 1.270E-01	-2.654E+01	-4.798E-01	-1.047E+01	 9.593E+00	-3.119E+00	 6.330E+02	 1.139E+03	 1.227E+01	-5.461E-01	 2.426E+00	 1.227E+01	-5.461E-01	 2.426E+00	 8.582E-01	-7.752E+01	-1.467E-01
   17.8400	 1.039E+01	-6.000E+00	 0.000E+00	 4.858E+01	 6.859E-01	 2.210E+00	-1.084E+00	 1.400E-01	-1.592E-02	 3.557E+01	-4.563E-01	 3.699E+01	 4.436E-02	-2.501E-02	 9.522E-05	 1.407E-01	-2.655E+01	-7.102E-01	-1.213E+01	 1.072E+01	-3.242E+00	 6.300E+02	 1.139E+03	 1.220E+01	-4.794E-01	 2.503E+00	 1.220E+01	-4.794E-01	 2.503E+00	 6.841E-01	-7.750E+01	-1.502E-01
   17.8600	 1.039E+01	-6.000E+00	 0.000E+00	 5.509E+01	 7.298E-01	 2.170E+00	-4.527E+00	 1.419E-01	-1.468E-02	 3.632E+01	-2.992E+00	 3.642E+01	 4.427E-02	-2.492E-02	 6.021E-02	 1.054E-01	-2.656E+01	-9.422E-01	-1.048E+01	 1.179E+01	-3.030E+00	 6.295E+02	 1.143E+03	 1.213E+01	-4.068E-01	 2.554E+00	 1.213E+01	-4.068E-01	 2.554E+00	 4.755E-01	-7.746E+01	-1.517E-01
   17.8800	 1.039E+01	-6.000E+00	 0.000E+00	 6.160E+01	 7.718E-01	 1.998E+00	-1.292E+01	 1.441E-01	-1.430E-02	 3.757E+01	-4.215E+00	 3.624E+01	 4.421E-02	-2.479E-02	 1.153E-01	 4.686E-02	-2.659E+01	-1.110E+00	-5.976E+00	 1.252E+01	-2.560E+00	 6.290E+02	 1.146E+03	 1.206E+01	-3.297E-01	 2.582E+00	 1.206E+01	-3.297E-01	 2.582E+00	 3.004E-01	-7.742E+01	-1.525E-01
   17.9000	 1.039E+01	-6.000E+00	 0.000E+00	 6.812E+01	 8.085E-01	 1.647E+00	-2.234E+01	 1.469E-01	-1.461E-02	 3.843E+01	-4.319E+00	 3.659E+01	 4.419E-02	-2.464E-02	 1.182E-01	 4.101E-03	-2.661E+01	-1.176E+00	-6.626E-01	 1.290E+01	-1.980E+00	 6.252E+02	 1.145E+03	 1.199E+01	-2.498E-01	 2.598E+00	 1.199E+01	-2.498E-01	 2.598E+00	 1.720E-01	-7.740E+01	-1.542E-01
   17.9200	 1.039E+01	-6.000E+00	 0.000E+00	 7.463E+01	 8.364E-01	 1.106E+00	-3.144E+01	 1.500E-01	-1.509E-02	 3.857E+01	-4.083E+00	 3.706E+01	 4.422E-02	-2.449E-02	 7.271E-02	-4.098E-03	-2.663E+01	-1.144E+00	 3.559E+00	 1.308E+01	-1.431E+00	 6.174E+02	 1.140E+03	 1.191E+01	-1.684E-01	 2.607E+00	 1.191E+01	-1.684E-01	 2.607E+00	 5.118E-02	-7.738E+01	-1.581E-01
   17.9400	 1.039E+01	-6.000E+00	 0.000E+00	 8.115E+01	 8.517E-01	 4.114E-01	-3.730E+01	 1.525E-01	-1.529E-02	 3.833E+01	-4.133E+00	 3.723E+01	 4.428E-02	-2.434E-02	 2.221E-02	 8.323E-03	-2.665E+01	-1.045E+00	 6.124E+00	 1.319E+01	-9.566E-01	 6.076E+02	 1.138E+03	 1.183E+01	-8.696E-02	 2.607E+00	 1.183E+01	-8.696E-02	 2.607E+00	-9.978E-02	-7.737E+01	-1.648E-01
   17.9600	 1.039E+01	-6.000E+00	 0.000E+00	 8.766E+01	 8.523E-01	-3.598E-01	-3.929E+01	 1.535E-01	-1.514E-02	 3.820E+01	-4.541E+00	 3.704E+01	 4.435E-02	-2.419E-02	 4.803E-03	 1.237E-02	-2.667E+01	-9.053E-01	 7.773E+00	 1.330E+01	-5.148E-01	 5.994E+02	 1.140E+03	 1.175E+01	-6.522E-03	 2.593E+00	 1.175E+01	-6.522E-03	 2.593E+00	-2.793E-01	-7.736E+01	-1.740E-01
   17.9800	 1.039E+01	-6.000E+00	 0.000E+00	 9.418E+01	 8.373E-01	-1.145E+00	-3.893E+01	 1.527E-01	-1.484E-02	 3.832E+01	-4.897E+00	 3.674E+01	 4.442E-02	-2.403E-02	 2.127E-02	-8.103E-03	-2.669E+01	-7.337E-01	 9.421E+00	 1.333E+01	-6.626E-02	 5.948E+02	 1.147E+03	 1.166E+01	 7.195E-02	 2.563E+00	 1.166E+01	 7.195E-02	 2.563E+00	-4.578E-01	-7.736E+01	-1.848E-01
   18.0000	 1.039E+01	-6.000E+00	 0.000E+00	 1.007E+02	 8.067E-01	-1.906E+00	-3.692E+01	 1.506E-01	-1.472E-02	 3.846E+01	-4.697E+00	 3.659E+01	 4.450E-02	-2.387E-02	 4.171E-02	-4.525E-02	-2.670E+01	-5.275E-01	 1.118E+01	 1.317E+01	 3.769E-01	 5.932E+02	 1.156E+03	 1.158E+01	 1.477E-01	 2.519E+00	 1.158E+01	 1.477E-01	 2.519E+00	-6.113E-01	-7.735E+01	-1.953E-01
   18.0200	 1.039E+01	-6.000E+00	 0.000E+00	 1.072E+02	 7.614E-01	-2.611E+00	-3.335E+01	 1.483E-01	-1.495E-02	 3.832E+01	-3.733E+00	 3.661E+01	 4.459E-02	-2.374E-02	 3.761E-02	-7.836E-02	-2.671E+01	-2.903E-01	 1.238E+01	 1.279E+01	 7.700E-01	 5.925E+02	 1.162E+03	 1.150E+01	 2.201E-01	 2.465E+00	 1.150E+01	 2.201E-01	 2.465E+00	-7.390E-01	-7.734E+01	-2.039E-01
   18.0400	 1.039E+01	-6.000E+00	 0.000E+00	 1.137E+02	 7.028E-01	-3.232E+00	-2.848E+01	 1.466E-01	-1.551E-02	 3.787E+01	-2.203E+00	 3.663E+01	 4.470E-02	-2.363E-02	 5.748E-03	-9.256E-02	-2.671E+01	-4.057E-02	 1.236E+01	 1.224E+01	 1.079E+00	 5.907E+02	 1.164E+03	 1.142E+01	 2.886E-01	 2.404E+00	 1.142E+01	 2.886E-01	 2.404E+00	-8.539E-01	-7.734E+01	-2.090E-01
   18.0600	 1.039E+01	-6.000E+00	 0.000E+00	 1.202E+02	 6.328E-01	-3.746E+00	-2.322E+01	 1.456E-01	-1.623E-02	 3.733E+01	-5.152E-01	 3.653E+01	 4.481E-02	-2.356E-02	-3.472E-02	-8.853E-02	-2.671E+01	 1.961E-01	 1.115E+01	 1.162E+01	 1.312E+00	 5.878E+02	 1.165E+03	 1.134E+01	 3.528E-01	 2.334E+00	 1.134E+01	 3.528E-01	 2.334E+00	-9.617E-01	-7.735E+01	-2.107E-01
   18.0800	 1.039E+01	-6.000E+00	 0.000E+00	 1.268E+02	 5.536E-01	-4.163E+00	-1.843E+01	 1.453E-01	-1.694E-02	 3.698E+01	 1.042E+00	 3.634E+01	 4.491E-02	-2.353E-02	-5.989E-02	-7.870E-02	-2.671E+01	 4.017E-01	 9.382E+00	 1.104E+01	 1.487E+00	 5.851E+02	 1.167E+03	 1.127E+01	 4.122E-01	 2.254E+00	 1.127E+01	 4.122E-01	 2.254E+00	-1.051E+00	-7.738E+01	-2.097E-01
   18.1000	 1.039E+01	-6.000E+00	 0.000E+00	 1.333E+02	 4.670E-01	-4.483E+00	-1.365E+01	 1.455E-01	-1.760E-02	 3.684E+01	 2.444E+00	 3.619E+01	 4.498E-02	-2.353E-02	-6.353E-02	-7.379E-02	-2.670E+01	 5.726E-01	 7.764E+00	 1.049E+01	 1.621E+00	 5.841E+02	 1.170E+03	 1.120E+01	 4.662E-01	 2.166E+00	 1.120E+01	 4.662E-01	 2.166E+00	-1.103E+00	-7.742E+01	-2.071E-01
   18.1200	 1.039E+01	-6.000E+00	 0.000E+00	 1.398E+02	 3.749E-01	-4.705E+00	-8.682E+00	 1.459E-01	-1.826E-02	 3.679E+01	 3.875E+00	 3.619E+01	 4.503E-02	-2.356E-02	-5.630E-02	-7.519E-02	-2.668E+01	 7.148E-01	 6.495E+00	 9.958E+00	 1.692E+00	 5.857E+02	 1.173E+03	 1.114E+01	 5.146E-01	 2.073E+00	 1.114E+01	 5.146E-01	 2.073E+00	-1.109E+00	-7.745E+01	-2.034E-01
   18.1400	 1.039E+01	-6.000E+00	 0.000E+00	 1.463E+02	 2.794E-01	-4.828E+00	-3.501E+00	 1.464E-01	-1.903E-02	 3.671E+01	 5.547E+00	 3.630E+01	 4.506E-02	-2.361E-02	-5.012E-02	-7.795E-02	-2.667E+01	 8.320E-01	 5.181E+00	 9.397E+00	 1.655E+00	 5.893E+02	 1.176E+03	 1.109E+01	 5.568E-01	 1.980E+00	 1.109E+01	 5.568E-01	 1.980E+00	-1.078E+00	-7.748E+01	-1.982E-01
   18.1600	 1.039E+01	-6.000E+00	 0.000E+00	 1.528E+02	 1.825E-01	-4.840E+00	 2.364E+00	 1.469E-01	-1.995E-02	 3.658E+01	 7.513E+00	 3.642E+01	 4.507E-02	-2.370E-02	-5.049E-02	-7.522E-02	-2.665E+01	 9.188E-01	 3.407E+00	 8.816E+00	 1.484E+00	 5.940E+02	 1.176E+03	 1.105E+01	 5.926E-01	 1.889E+00	 1.105E+01	 5.926E-01	 1.889E+00	-1.030E+00	-7.750E+01	-1.912E-01
   18.1800	 1.039E+01	-6.000E+00	 0.000E+00	 1.593E+02	 8.660E-02	-4.736E+00	 7.908E+00	 1.474E-01	-2.096E-02	 3.648E+01	 9.641E+00	 3.648E+01	 4.505E-02	-2.382E-02	-5.362E-02	-6.376E-02	-2.663E+01	 9.656E-01	 1.228E+00	 8.256E+00	 1.189E+00	 5.989E+02	 1.174E+03	 1.101E+01	 6.216E-01	 1.799E+00	 1.101E+01	 6.216E-01	 1.799E+00	-9.817E-01	-7.752E+01	-1.826E-01
   18.2000	 1.039E+01	-6.000E+00	 0.000E+00	 1.658E+02	-6.229E-03	-4.534E+00	 1.183E+01	 1.478E-01	-2.200E-02	 3.646E+01	 1.176E+01	 3.647E+01	 4.502E-02	-2.396E-02	-5.449E-02	-4.380E-02	-2.661E+01	 9.677E-01	-9.993E-01	 7.767E+00	 8.006E-01	 6.036E+02	 1.171E+03	 1.099E+01	 6.433E-01	 1.709E+00	 1.099E+01	 6.433E-01	 1.709E+00	-9.392E-01	-7.754E+01	-1.733E-01
   18.2200	 1.039E+01	-6.000E+00	 0.000E+00	 1.724E+02	-9.448E-02	-4.294E+00	 1.067E+01	 1.482E-01	-2.300E-02	 3.642E+01	 1.383E+01	 3.641E+01	 4.496E-02	-2.412E-02	-5.560E-02	-1.563E-02	-2.659E+01	 9.255E-01	-3.272E+00	 7.397E+00	 3.331E-01	 6.084E+02	 1.168E+03	 1.098E+01	 6.575E-01	 1.620E+00	 1.098E+01	 6.575E-01	 1.620E+00	-8.965E-01	-7.755E+01	-1.646E-01
   18.2400	 1.039E+01	-6.000E+00	 0.000E+00	 1.789E+02	-1.781E-01	-4.058E+00	 1.190E+01	 1.485E-01	-2.397E-02	 3.624E+01	 1.590E+01	 3.637E+01	 4.488E-02	-2.429E-02	-4.745E-02	 1.142E-02	-2.658E+01	 8.365E-01	-5.473E+00	 7.186E+00	-1.983E-01	 6.137E+02	 1.165E+03	 1.098E+01	 6.639E-01	 1.536E+00	 8.438E+00	 5.114E-01	 1.176E+00	-8.942E-01	-7.755E+01	-1.577E-01
   18.2600	 1.039E+01	-6.000E+00	 0.000E+00	 1.854E+02	-2.594E-01	-4.229E+00	-2.933E+01	 1.481E-01	-2.492E-02	 3.460E+01	 1.837E+01	 3.603E+01	 4.478E-02	-2.445E-02	-9.433E-02	 6.775E-02	-2.656E+01	 6.934E-01	-9.640E+00	 7.399E+00	-8.626E-01	 6.194E+02	 1.162E+03	 1.100E+01	 6.620E-01	 1.461E+00	 1.100E+01	 6.620E-01	 1.461E+00	-1.025E+00	-7.749E+01	-1.510E-01
   18.2800	 1.039E+01	-6.000E+00	 0.000E+00	 1.919E+02	-3.479E-01	-4.452E+00	 1.817E+01	 1.447E-01	-2.583E-02	 3.319E+01	 2.125E+01	 3.505E+01	 4.464E-02	-2.459E-02	-7.935E-02	 9.566E-02	-2.655E+01	 4.456E-01	-1.441E+01	 7.971E+00	-1.621E+00	 6.262E+02	 1.161E+03	 1.103E+01	 6.515E-01	 1.379E+00	 1.103E+01	 6.515E-01	 1.379E+00	-1.094E+00	-7.749E+01	-1.404E-01
   18.3000	 1.039E+01	-6.000E+00	 0.000E+00	 1.984E+02	-4.306E-01	-3.736E+00	 4.032E+01	 1.406E-01	-2.629E-02	 3.411E+01	 2.251E+01	 3.440E+01	 4.448E-02	-2.469E-02	 8.971E-03	 7.432E-02	-2.654E+01	 1.611E-01	-1.303E+01	 7.962E+00	-2.088E+00	 6.327E+02	 1.158E+03	 1.107E+01	 6.323E-01	 1.280E+00	 1.107E+01	 6.323E-01	 1.280E+00	-1.107E+00	-7.753E+01	-1.314E-01
   18.3200	 1.039E+01	-6.000E+00	 0.000E+00	 2.049E+02	-4.987E-01	-3.150E+00	 1.866E+01	 1.394E-01	-2.661E-02	 3.613E+01	 2.296E+01	 3.480E+01	 4.432E-02	-2.476E-02	 7.923E-02	 4.183E-02	-2.654E+01	-5.625E-02	-8.746E+00	 7.985E+00	-2.266E+00	 6.362E+02	 1.151E+03	 1.113E+01	 6.043E-01	 1.177E+00	 1.113E+01	 6.043E-01	 1.177E+00	-1.010E+00	-7.756E+01	-1.290E-01
   18.3400	 1.039E+01	-6.000E+00	 0.000E+00	 2.114E+02	-5.584E-01	-2.824E+00	 1.746E+01	 1.419E-01	-2.750E-02	 3.696E+01	 2.456E+01	 3.603E+01	 4.419E-02	-2.481E-02	 7.916E-02	 4.525E-02	-2.654E+01	-2.057E-01	-6.857E+00	 8.358E+00	-2.504E+00	 6.350E+02	 1.140E+03	 1.119E+01	 5.683E-01	 1.085E+00	 1.119E+01	 5.683E-01	 1.085E+00	-8.042E-01	-7.755E+01	-1.285E-01
   18.3600	 1.039E+01	-6.000E+00	 0.000E+00	 2.180E+02	-6.112E-01	-2.459E+00	 1.641E+01	 1.479E-01	-2.909E-02	 3.639E+01	 2.732E+01	 3.708E+01	 4.408E-02	-2.484E-02	 3.006E-02	 8.991E-02	-2.655E+01	-3.556E-01	-8.591E+00	 9.008E+00	-2.900E+00	 6.304E+02	 1.130E+03	 1.126E+01	 5.246E-01	 1.017E+00	 1.126E+01	 5.246E-01	 1.017E+00	-5.596E-01	-7.752E+01	-1.259E-01
   18.3800	 1.039E+01	-6.000E+00	 0.000E+00	 2.245E+02	-6.577E-01	-2.240E+00	 4.892E+00	 1.551E-01	-3.100E-02	 3.572E+01	 3.034E+01	 3.727E+01	 4.399E-02	-2.484E-02	 1.825E-03	 1.299E-01	-2.656E+01	-5.566E-01	-1.137E+01	 9.986E+00	-3.203E+00	 6.258E+02	 1.126E+03	 1.134E+01	 4.735E-01	 9.696E-01	 1.134E+01	 4.735E-01	 9.696E-01	-3.804E-01	-7.751E+01	-1.222E-01
   18.4000	 1.039E+01	-6.000E+00	 0.000E+00	 2.310E+02	-7.020E-01	-2.198E+00	 1.250E+00	 1.607E-01	-3.274E-02	 3.596E+01	 3.290E+01	 3.677E+01	 4.391E-02	-2.478E-02	 3.432E-02	 1.247E-01	-2.657E+01	-7.951E-01	-1.193E+01	 1.113E+01	-3.202E+00	 6.239E+02	 1.128E+03	 1.143E+01	 4.156E-01	 9.290E-01	 1.143E+01	 4.156E-01	 9.290E-01	-2.769E-01	-7.753E+01	-1.197E-01
   18.4200	 1.039E+01	-6.000E+00	 0.000E+00	 2.375E+02	-7.454E-01	-2.120E+00	 7.432E+00	 1.636E-01	-3.400E-02	 3.710E+01	 3.457E+01	 3.629E+01	 4.383E-02	-2.468E-02	 9.948E-02	 7.658E-02	-2.659E+01	-1.010E+00	-9.055E+00	 1.210E+01	-2.882E+00	 6.240E+02	 1.133E+03	 1.152E+01	 3.516E-01	 8.897E-01	 1.152E+01	 3.516E-01	 8.897E-01	-1.836E-01	-7.757E+01	-1.200E-01
   18.4400	 1.039E+01	-6.000E+00	 0.000E+00	 2.440E+02	-7.857E-01	-1.885E+00	 1.627E+01	 1.646E-01	-3.469E-02	 3.830E+01	 3.537E+01	 3.633E+01	 4.380E-02	-2.455E-02	 1.377E-01	 2.014E-02	-2.661E+01	-1.143E+00	-3.996E+00	 1.269E+01	-2.352E+00	 6.228E+02	 1.135E+03	 1.161E+01	 2.826E-01	 8.569E-01	 1.161E+01	 2.826E-01	 8.569E-01	-5.839E-02	-7.762E+01	-1.225E-01
   18.4600	 1.039E+01	-6.000E+00	 0.000E+00	 2.505E+02	-8.195E-01	-1.464E+00	 2.581E+01	 1.649E-01	-3.494E-02	 3.880E+01	 3.567E+01	 3.678E+01	 4.382E-02	-2.441E-02	 1.186E-01	-9.847E-03	-2.664E+01	-1.170E+00	 1.075E+00	 1.298E+01	-1.771E+00	 6.178E+02	 1.133E+03	 1.170E+01	 2.096E-01	 8.379E-01	 1.170E+01	 2.096E-01	 8.379E-01	 8.365E-02	-7.764E+01	-1.242E-01
   18.4800	 1.039E+01	-6.000E+00	 0.000E+00	 2.570E+02	-8.431E-01	-8.608E-01	 3.401E+01	 1.654E-01	-3.498E-02	 3.856E+01	 3.585E+01	 3.717E+01	 4.389E-02	-2.427E-02	 6.443E-02	-6.875E-03	-2.666E+01	-1.110E+00	 4.666E+00	 1.312E+01	-1.250E+00	 6.092E+02	 1.129E+03	 1.179E+01	 1.337E-01	 8.342E-01	 1.179E+01	 1.337E-01	 8.342E-01	 2.040E-01	-7.765E+01	-1.219E-01
   18.5000	 1.039E+01	-6.000E+00	 0.000E+00	 2.636E+02	-8.531E-01	-1.307E-01	 3.832E+01	 1.659E-01	-3.500E-02	 3.809E+01	 3.607E+01	 3.719E+01	 4.398E-02	-2.413E-02	 2.211E-02	 6.261E-03	-2.668E+01	-9.937E-01	 6.771E+00	 1.323E+01	-7.936E-01	 6.002E+02	 1.129E+03	 1.188E+01	 5.604E-02	 8.410E-01	 1.188E+01	 5.604E-02	 8.410E-01	 2.845E-01	-7.764E+01	-1.147E-01
   18.5200	 1.039E+01	-6.000E+00	 0.000E+00	 2.701E+02	-8.480E-01	 6.494E-01	 3.928E+01	 1.660E-01	-3.507E-02	 3.787E+01	 3.627E+01	 3.692E+01	 4.408E-02	-2.399E-02	 1.780E-02	 2.551E-03	-2.670E+01	-8.424E-01	 8.349E+00	 1.333E+01	-3.503E-01	 5.937E+02	 1.135E+03	 1.197E+01	-2.256E-02	 8.526E-01	 1.197E+01	-2.256E-02	 8.526E-01	 3.434E-01	-7.764E+01	-1.037E-01
