
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 02-Jan-2025 at 09:46:24.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    0.0270   5.9204366E+05   5.0521084E+05   5.9205033E+05   2.2299693E+05   2.4218674E+05   2.2299571E+05   3.9344622E+05   2.9543760E+05   3.9344621E+05   1.4653032E+04   1.7553857E+04   1.4653032E+04   3.6535152E+05   1.4522841E+05  -1.5063292E+04   2.9509400E+05 ***************  -1.4244605E+04   3.6535152E+05  -1.4522841E+05  -1.5063292E+04   1.5871021E+02  -6.7250090E+01  -1.4652018E+04   1.0710761E+04 ***************  -1.3907461E+04   1.5871021E+02   6.7250090E+01  -1.4652018E+04  -3.5771140E+05  -1.1554125E+05  -4.5739312E+05  -1.3999970E+01  -3.7180080E-08  -1.0000171E+01  -3.0558456E+05   3.6948190E-03  -4.0231339E+05  -1.3999970E+01  -3.7180080E-08  -1.0000171E+01  -3.5771551E+05   1.1554258E+05  -4.5739821E+05  -1.3999970E+01  -3.7180080E-08  -1.0000171E+01  -3.7288772E+04  -6.7797249E+03  -2.1975261E+05   5.4000030E+01   5.2141482E-08  -9.9999117E+00  -4.2936481E+04  -2.3586222E-03  -2.3835032E+05   5.4000030E+01   5.2141482E-08  -9.9999117E+00  -3.7288555E+04   6.7796814E+03  -2.1975142E+05   5.4000030E+01   5.2141482E-08  -9.9999117E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005623E+01  -5.0003495E+01  -4.9845954E+01  -4.9264148E+01  -4.8281829E+01  -4.6934017E+01  -4.5237761E+01  -4.3210168E+01  -4.0880955E+01  -3.8274229E+01  -3.5410704E+01  -3.2314195E+01  -2.9007156E+01  -2.5504084E+01  -2.1834440E+01  -1.8014006E+01  -1.4066033E+01  -1.0000171E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0004198E+01  -4.9890806E+01  -4.9293861E+01  -4.8278139E+01  -4.6902181E+01  -4.5183217E+01  -4.3127512E+01  -4.0761342E+01  -3.8123447E+01  -3.5229557E+01  -3.2110364E+01  -2.8800280E+01  -2.5304237E+01  -2.1653923E+01  -1.7870066E+01  -1.3982333E+01  -1.0000171E+01
    0.0300   5.9038378E+05   5.0361343E+05   5.9039219E+05   2.2168905E+05   2.4040186E+05   2.2168763E+05   3.9342024E+05   2.9554056E+05   3.9342023E+05   1.4653010E+04   1.7561709E+04   1.4653010E+04   3.6533207E+05   1.4520697E+05  -1.5063260E+04   2.9519707E+05 ***************  -1.4244731E+04   3.6533206E+05  -1.4520697E+05  -1.5063260E+04   1.5674606E+02  -6.6417822E+01  -1.4652021E+04   1.0723644E+04 ***************  -1.3907447E+04   1.5674606E+02   6.6417822E+01  -1.4652021E+04  -3.5669723E+05  -1.1523309E+05  -4.5611560E+05  -1.3999963E+01  -6.0604797E-08  -1.0000210E+01  -3.0461161E+05   5.9861831E-03  -4.0104645E+05  -1.3999963E+01  -6.0604797E-08  -1.0000210E+01  -3.5670240E+05   1.1523477E+05  -4.5612200E+05  -1.3999963E+01  -6.0604797E-08  -1.0000210E+01  -3.7032860E+04  -6.7338992E+03  -2.1847027E+05   5.4000037E+01   7.6871798E-08  -9.9998920E+00  -4.2577910E+04  -3.4492187E-03  -2.3660131E+05   5.4000037E+01   7.6871798E-08  -9.9998920E+00  -3.7032605E+04   6.7338469E+03  -2.1846887E+05   5.4000037E+01   7.6871798E-08  -9.9998920E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005623E+01  -5.0003494E+01  -4.9845894E+01  -4.9264058E+01  -4.8281833E+01  -4.6934115E+01  -4.5237884E+01  -4.3210378E+01  -4.0881280E+01  -3.8274608E+01  -3.5411023E+01  -3.2314438E+01  -2.9007247E+01  -2.5504081E+01  -2.1834331E+01  -1.8013893E+01  -1.4065959E+01  -1.0000210E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0004202E+01  -4.9890559E+01  -4.9293442E+01  -4.8277864E+01  -4.6901991E+01  -4.5183004E+01  -4.3127812E+01  -4.0761808E+01  -3.8124019E+01  -3.5230116E+01  -3.2110748E+01  -2.8800203E+01  -2.5304064E+01  -2.1653675E+01  -1.7869913E+01  -1.3982252E+01  -1.0000210E+01
    0.0330   5.8875842E+05   5.0232636E+05   5.8876898E+05   2.2027417E+05   2.3821095E+05   2.2027253E+05   3.9326393E+05   2.9574971E+05   3.9326390E+05   1.4652987E+04   1.7569717E+04   1.4652987E+04   3.6519140E+05   1.4513739E+05  -1.5063092E+04   2.9540645E+05 ***************  -1.4244975E+04   3.6519137E+05  -1.4513738E+05  -1.5063092E+04   1.5479122E+02  -6.5589500E+01  -1.4652023E+04   1.0736772E+04 ***************  -1.3907432E+04   1.5479122E+02   6.5589500E+01  -1.4652023E+04  -3.5570448E+05  -1.1493166E+05  -4.5486428E+05  -1.3999955E+01  -9.0135655E-08  -1.0000254E+01  -3.0383012E+05   8.8650315E-03  -4.0002379E+05  -1.3999955E+01  -9.0135655E-08  -1.0000254E+01  -3.5571098E+05   1.1493378E+05  -4.5487233E+05  -1.3999955E+01  -9.0135655E-08  -1.0000254E+01  -3.6758138E+04  -6.6846207E+03  -2.1708263E+05   5.4000045E+01   1.0774928E-07  -9.9998704E+00  -4.2143539E+04  -4.7871559E-03  -2.3445336E+05   5.4000045E+01   1.0774928E-07  -9.9998704E+00  -3.6757844E+04   6.6845589E+03  -2.1708101E+05   5.4000045E+01   1.0774928E-07  -9.9998704E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005623E+01  -5.0003493E+01  -4.9845830E+01  -4.9263967E+01  -4.8281840E+01  -4.6934216E+01  -4.5238009E+01  -4.3210592E+01  -4.0881608E+01  -3.8274988E+01  -3.5411345E+01  -3.2314683E+01  -2.9007337E+01  -2.5504081E+01  -2.1834223E+01  -1.8013783E+01  -1.4065887E+01  -1.0000254E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0004205E+01  -4.9890311E+01  -4.9293030E+01  -4.8277600E+01  -4.6901810E+01  -4.5182798E+01  -4.3128119E+01  -4.0762281E+01  -3.8124595E+01  -3.5230680E+01  -3.2111138E+01  -2.8800130E+01  -2.5303896E+01  -2.1653432E+01  -1.7869768E+01  -1.3982179E+01  -1.0000254E+01
    0.0360   5.8718967E+05   5.0137004E+05   5.8720196E+05   2.1898164E+05   2.3597176E+05   2.1897991E+05   3.9286192E+05   2.9588985E+05   3.9286183E+05   1.4652966E+04   1.7577878E+04   1.4652966E+04   3.6482223E+05   1.4497705E+05  -1.5062666E+04   2.9554674E+05 ***************  -1.4245142E+04   3.6482215E+05  -1.4497701E+05  -1.5062666E+04   1.5284669E+02  -6.4765545E+01  -1.4652025E+04   1.0750142E+04 ***************  -1.3907417E+04   1.5284669E+02   6.4765545E+01  -1.4652025E+04  -3.5474676E+05  -1.1464138E+05  -4.5365603E+05  -1.3999947E+01  -1.2588464E-07  -1.0000301E+01  -3.0325275E+05   1.2342174E-02  -3.9926144E+05  -1.3999947E+01  -1.2588464E-07  -1.0000301E+01  -3.5475433E+05   1.1464385E+05  -4.5366540E+05  -1.3999947E+01  -1.2588464E-07  -1.0000301E+01  -3.6505569E+04  -6.6393391E+03  -2.1581525E+05   5.4000053E+01   1.4529216E-07  -9.9998468E+00  -4.1700603E+04  -6.3898670E-03  -2.3225790E+05   5.4000053E+01   1.4529216E-07  -9.9998468E+00  -3.6505260E+04   6.6392717E+03  -2.1581354E+05   5.4000053E+01   1.4529216E-07  -9.9998468E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005623E+01  -5.0003492E+01  -4.9845763E+01  -4.9263875E+01  -4.8281850E+01  -4.6934319E+01  -4.5238135E+01  -4.3210808E+01  -4.0881939E+01  -3.8275370E+01  -3.5411668E+01  -3.2314929E+01  -2.9007428E+01  -2.5504082E+01  -2.1834118E+01  -1.8013676E+01  -1.4065817E+01  -1.0000301E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0004209E+01  -4.9890061E+01  -4.9292624E+01  -4.8277348E+01  -4.6901641E+01  -4.5182600E+01  -4.3128432E+01  -4.0762761E+01  -3.8125177E+01  -3.5231248E+01  -3.2111535E+01  -2.8800060E+01  -2.5303733E+01  -2.1653194E+01  -1.7869631E+01  -1.3982112E+01  -1.0000301E+01
    0.0390   5.8568228E+05   5.0074452E+05   5.8569714E+05   2.1796344E+05   2.3399159E+05   2.1796156E+05   3.9204107E+05   2.9575087E+05   3.9204086E+05   1.4652944E+04   1.7586194E+04   1.4652944E+04   3.6406353E+05   1.4466197E+05  -1.5061803E+04   2.9540762E+05 ***************  -1.4245000E+04   3.6406333E+05  -1.4466190E+05  -1.5061803E+04   1.5091265E+02  -6.3946040E+01  -1.4652027E+04   1.0763755E+04 ***************  -1.3907401E+04   1.5091265E+02   6.3946040E+01  -1.4652027E+04  -3.5382699E+05  -1.1436318E+05  -4.5249449E+05  -1.3999938E+01  -1.6882449E-07  -1.0000352E+01  -3.0287954E+05   1.6516517E-02  -3.9875940E+05  -1.3999938E+01  -1.6882449E-07  -1.0000352E+01  -3.5383614E+05   1.1436617E+05  -4.5250580E+05  -1.3999938E+01  -1.6882449E-07  -1.0000352E+01  -3.6302224E+04  -6.6029799E+03  -2.1481763E+05   5.4000062E+01   1.9076575E-07  -9.9998213E+00  -4.1306732E+04  -8.3140228E-03  -2.3031678E+05   5.4000062E+01   1.9076575E-07  -9.9998213E+00  -3.6301887E+04   6.6029042E+03  -2.1481577E+05   5.4000062E+01   1.9076575E-07  -9.9998213E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005623E+01  -5.0003492E+01  -4.9845693E+01  -4.9263783E+01  -4.8281862E+01  -4.6934424E+01  -4.5238264E+01  -4.3211027E+01  -4.0882272E+01  -3.8275755E+01  -3.5411992E+01  -3.2315177E+01  -2.9007519E+01  -2.5504086E+01  -2.1834014E+01  -1.8013573E+01  -1.4065750E+01  -1.0000352E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0004213E+01  -4.9889811E+01  -4.9292224E+01  -4.8277107E+01  -4.6901482E+01  -4.5182410E+01  -4.3128751E+01  -4.0763249E+01  -3.8125764E+01  -3.5231822E+01  -3.2111938E+01  -2.8799993E+01  -2.5303574E+01  -2.1652961E+01  -1.7869502E+01  -1.3982053E+01  -1.0000352E+01
    0.0420   5.8426206E+05   5.0046963E+05   5.8427896E+05   2.1736453E+05   2.3256104E+05   2.1736263E+05   3.9062790E+05   2.9518143E+05   3.9062754E+05   1.4652923E+04   1.7594667E+04   1.4652923E+04   3.6275395E+05   1.4412811E+05  -1.5060320E+04   2.9483754E+05 ***************  -1.4244384E+04   3.6275362E+05  -1.4412798E+05  -1.5060320E+04   1.4898815E+02  -6.3130571E+01  -1.4652030E+04   1.0777613E+04 ***************  -1.3907386E+04   1.4898815E+02   6.3130571E+01  -1.4652030E+04  -3.5296106E+05  -1.1410220E+05  -4.5139931E+05  -1.3999928E+01  -2.1933681E-07  -1.0000408E+01  -3.0272280E+05   2.1429918E-02  -3.9853326E+05  -1.3999928E+01  -2.1933681E-07  -1.0000408E+01  -3.5297146E+05   1.1410561E+05  -4.5141219E+05  -1.3999928E+01  -2.1933681E-07  -1.0000408E+01  -3.6173849E+04  -6.5802296E+03  -2.1423233E+05   5.4000072E+01   2.4466935E-07  -9.9997937E+00  -4.1016298E+04  -1.0592535E-02  -2.2891548E+05   5.4000072E+01   2.4466935E-07  -9.9997937E+00  -3.6173510E+04   6.5801493E+03  -2.1423046E+05   5.4000072E+01   2.4466935E-07  -9.9997937E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005623E+01  -5.0003492E+01  -4.9845621E+01  -4.9263691E+01  -4.8281879E+01  -4.6934533E+01  -4.5238395E+01  -4.3211249E+01  -4.0882608E+01  -3.8276141E+01  -3.5412320E+01  -3.2315428E+01  -2.9007611E+01  -2.5504093E+01  -2.1833912E+01  -1.8013474E+01  -1.4065686E+01  -1.0000408E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0004216E+01  -4.9889560E+01  -4.9291831E+01  -4.8276878E+01  -4.6901334E+01  -4.5182228E+01  -4.3129077E+01  -4.0763745E+01  -3.8126356E+01  -3.5232401E+01  -3.2112347E+01  -2.8799929E+01  -2.5303420E+01  -2.1652734E+01  -1.7869381E+01  -1.3982002E+01  -1.0000408E+01
    0.0450   5.8293003E+05   5.0053667E+05   5.8294943E+05   2.1725100E+05   2.3185861E+05   2.1724907E+05   3.8852740E+05   2.9416691E+05   3.8852692E+05   1.4652903E+04   1.7603299E+04   1.4652903E+04   3.6080510E+05   1.4334041E+05  -1.5058119E+04   2.9382189E+05 ***************  -1.4243276E+04   3.6080466E+05  -1.4334023E+05  -1.5058118E+04   1.4707093E+02  -6.2318191E+01  -1.4652032E+04   1.0791720E+04 ***************  -1.3907370E+04   1.4707093E+02   6.2318190E+01  -1.4652032E+04  -3.5214958E+05  -1.1385866E+05  -4.5037130E+05  -1.3999917E+01  -2.7783041E-07  -1.0000467E+01  -3.0277716E+05   2.7129919E-02  -3.9857615E+05  -1.3999917E+01  -2.7783041E-07  -1.0000467E+01  -3.5216152E+05   1.1386258E+05  -4.5038607E+05  -1.3999917E+01  -2.7783041E-07  -1.0000467E+01  -3.6132088E+04  -6.5732106E+03  -2.1412441E+05   5.4000083E+01   3.0726790E-07  -9.9997640E+00  -4.0862569E+04  -1.3257710E-02  -2.2822942E+05   5.4000083E+01   3.0726790E-07  -9.9997640E+00  -3.6131743E+04   6.5731244E+03  -2.1412251E+05   5.4000083E+01   3.0726790E-07  -9.9997640E+00  -5.0005576E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005623E+01  -5.0003492E+01  -4.9845546E+01  -4.9263599E+01  -4.8281898E+01  -4.6934645E+01  -4.5238529E+01  -4.3211475E+01  -4.0882948E+01  -3.8276530E+01  -3.5412649E+01  -3.2315680E+01  -2.9007703E+01  -2.5504102E+01  -2.1833813E+01  -1.8013379E+01  -1.4065625E+01  -1.0000467E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004220E+01  -4.9889309E+01  -4.9291445E+01  -4.8276662E+01  -4.6901197E+01  -4.5182053E+01  -4.3129410E+01  -4.0764249E+01  -3.8126952E+01  -3.5232985E+01  -3.2112764E+01  -2.8799869E+01  -2.5303271E+01  -2.1652511E+01  -1.7869268E+01  -1.3981957E+01  -1.0000467E+01
    0.0480   5.8169929E+05   5.0094660E+05   5.8172094E+05   2.1763085E+05   2.3196972E+05   2.1762894E+05   3.8577016E+05   2.9283471E+05   3.8576970E+05   1.4652882E+04   1.7612093E+04   1.4652882E+04   3.5824539E+05   1.4231021E+05  -1.5055231E+04   2.9248818E+05 ***************  -1.4241818E+04   3.5824496E+05  -1.4231004E+05  -1.5055230E+04   1.4515767E+02  -6.1507487E+01  -1.4652034E+04   1.0806079E+04 ***************  -1.3907353E+04   1.4515767E+02   6.1507486E+01  -1.4652034E+04  -3.5140061E+05  -1.1363517E+05  -4.4942043E+05  -1.3999906E+01  -3.4473370E-07  -1.0000530E+01  -3.0304326E+05   3.3666772E-02  -3.9888880E+05  -1.3999906E+01  -3.4473370E-07  -1.0000530E+01  -3.5141394E+05   1.1363956E+05  -4.4943692E+05  -1.3999906E+01  -3.4473370E-07  -1.0000530E+01  -3.6178208E+04  -6.5821571E+03  -2.1450174E+05   5.4000094E+01   3.7864181E-07  -9.9997323E+00  -4.0861309E+04  -1.6342156E-02  -2.2834251E+05   5.4000094E+01   3.7864181E-07  -9.9997323E+00  -3.6177870E+04   6.5820666E+03  -2.1449987E+05   5.4000094E+01   3.7864181E-07  -9.9997323E+00  -5.0005576E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005624E+01  -5.0003493E+01  -4.9845470E+01  -4.9263508E+01  -4.8281922E+01  -4.6934761E+01  -4.5238666E+01  -4.3211705E+01  -4.0883290E+01  -3.8276921E+01  -3.5412981E+01  -3.2315934E+01  -2.9007796E+01  -2.5504113E+01  -2.1833716E+01  -1.8013287E+01  -1.4065567E+01  -1.0000530E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004223E+01  -4.9889058E+01  -4.9291066E+01  -4.8276457E+01  -4.6901071E+01  -4.5181887E+01  -4.3129748E+01  -4.0764760E+01  -3.8127554E+01  -3.5233574E+01  -3.2113186E+01  -2.8799812E+01  -2.5303127E+01  -2.1652294E+01  -1.7869163E+01  -1.3981921E+01  -1.0000530E+01
    0.0510   5.8056877E+05   5.0168395E+05   5.8059264E+05   2.1841203E+05   2.3283583E+05   2.1841019E+05   3.8249878E+05   2.9139147E+05   3.8249861E+05   1.4652862E+04   1.7621051E+04   1.4652862E+04   3.5520740E+05   1.4109026E+05  -1.5051806E+04   2.9104331E+05 ***************  -1.4240237E+04   3.5520725E+05  -1.4109020E+05  -1.5051806E+04   1.4324433E+02  -6.0696750E+01  -1.4652036E+04   1.0820694E+04 ***************  -1.3907337E+04   1.4324433E+02   6.0696750E+01  -1.4652036E+04  -3.5071350E+05  -1.1343153E+05  -4.4854590E+05  -1.3999894E+01  -4.1991549E-07  -1.0000597E+01  -3.0351154E+05   4.1042170E-02  -3.9945905E+05  -1.3999894E+01  -4.1991549E-07  -1.0000597E+01  -3.5072820E+05   1.1343638E+05  -4.4856408E+05  -1.3999894E+01  -4.1991549E-07  -1.0000597E+01  -3.6295679E+04  -6.6040655E+03  -2.1527384E+05   5.4000106E+01   4.5831859E-07  -9.9996986E+00  -4.1001324E+04  -1.9854906E-02  -2.2919733E+05   5.4000106E+01   4.5831859E-07  -9.9996986E+00  -3.6295351E+04   6.6039707E+03  -2.1527203E+05   5.4000106E+01   4.5831859E-07  -9.9996986E+00  -5.0005576E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005624E+01  -5.0003493E+01  -4.9845391E+01  -4.9263418E+01  -4.8281950E+01  -4.6934880E+01  -4.5238805E+01  -4.3211938E+01  -4.0883636E+01  -3.8277315E+01  -3.5413315E+01  -3.2316191E+01  -2.9007890E+01  -2.5504127E+01  -2.1833621E+01  -1.8013200E+01  -1.4065511E+01  -1.0000597E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004227E+01  -4.9888806E+01  -4.9290693E+01  -4.8276264E+01  -4.6900956E+01  -4.5181729E+01  -4.3130093E+01  -4.0765279E+01  -3.8128161E+01  -3.5234168E+01  -3.2113615E+01  -2.8799758E+01  -2.5302987E+01  -2.1652082E+01  -1.7869066E+01  -1.3981891E+01  -1.0000597E+01
    0.0540   5.7953284E+05   5.0272614E+05   5.7955893E+05   2.1943875E+05   2.3428137E+05   2.1943696E+05   3.7891007E+05   2.9004329E+05   3.7891058E+05   1.4652843E+04   1.7630173E+04   1.4652843E+04   3.5187414E+05   1.3975329E+05  -1.5048050E+04   2.8969358E+05 ***************  -1.4238761E+04   3.5187462E+05  -1.3975348E+05  -1.5048051E+04   1.4132671E+02  -5.9884198E+01  -1.4652039E+04   1.0835565E+04 ***************  -1.3907320E+04   1.4132671E+02   5.9884199E+01  -1.4652039E+04  -3.5008478E+05  -1.1324663E+05  -4.4774342E+05  -1.3999880E+01  -5.0366733E-07  -1.0000668E+01  -3.0416805E+05   4.9295225E-02  -4.0026912E+05  -1.3999880E+01  -5.0366733E-07  -1.0000668E+01  -3.5010084E+05   1.1325193E+05  -4.4776328E+05  -1.3999880E+01  -5.0366733E-07  -1.0000668E+01  -3.6456665E+04  -6.6338735E+03  -2.1628746E+05   5.4000120E+01   5.4636620E-07  -9.9996627E+00  -4.1249551E+04  -2.3819220E-02  -2.3062141E+05   5.4000120E+01   5.4636620E-07  -9.9996627E+00  -3.6456348E+04   6.6337737E+03  -2.1628571E+05   5.4000120E+01   5.4636620E-07  -9.9996627E+00  -5.0005576E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005624E+01  -5.0003494E+01  -4.9845312E+01  -4.9263329E+01  -4.8281982E+01  -4.6935003E+01  -4.5238947E+01  -4.3212175E+01  -4.0883986E+01  -3.8277711E+01  -3.5413652E+01  -3.2316450E+01  -2.9007985E+01  -2.5504144E+01  -2.1833528E+01  -1.8013116E+01  -1.4065459E+01  -1.0000668E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004230E+01  -4.9888553E+01  -4.9290328E+01  -4.8276083E+01  -4.6900851E+01  -4.5181579E+01  -4.3130444E+01  -4.0765805E+01  -3.8128773E+01  -3.5234767E+01  -3.2114049E+01  -2.8799709E+01  -2.5302852E+01  -2.1651876E+01  -1.7868976E+01  -1.3981868E+01  -1.0000668E+01
