
Predictions were generated on 05-Nov-2019 at 13:41:26 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #05: AWT-27CR2 with many DOFs with startup and shutdown and FF turbulence.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	TipDxb1   	TipDyb1   	TipRDxb1  	TipRDyb1  	Spn3ALxb1 	Spn3ALyb1 	RotSpeed  	LSSGagV   	HSShftV   	RootFxb2  	RootFyb2  	Spn2MLxb1 	Spn2MLyb1 	LSShftTq  	HSShftTq  	LSShftPwr 	HSShftPwr 	YawBrFxn  	YawBrFyn  	YawBrFzn  	GenTq     	GenPwr    
   12.8000	 1.200E+01	-0.000E+00	 0.000E+00	 1.514E-01	-1.834E-02	 1.199E-01	 1.149E+00	 4.107E+01	-1.575E+00	 5.816E+01	 5.816E+01	 1.309E+03	 4.455E+00	-3.101E+00	-3.584E+00	 1.761E+01	 1.573E+01	 6.990E-01	 9.580E+01	 9.580E+01	 3.257E+01	 1.124E+00	-7.100E+01	 0.000E+00	 0.000E+00
   12.8400	 1.200E+01	-0.000E+00	 0.000E+00	 1.493E-01	-1.610E-02	 1.029E-01	 1.135E+00	 4.132E+01	-1.485E+00	 5.836E+01	 5.836E+01	 1.313E+03	 4.395E+00	-3.962E+00	-5.016E+00	 1.736E+01	 1.557E+01	 6.919E-01	 9.515E+01	 9.515E+01	 3.243E+01	 1.628E+00	-7.116E+01	 0.000E+00	 0.000E+00
   12.8800	 1.200E+01	-0.000E+00	 0.000E+00	 1.473E-01	-1.426E-02	 8.902E-02	 1.121E+00	 4.155E+01	-1.366E+00	 5.856E+01	 5.856E+01	 1.318E+03	 4.328E+00	-4.673E+00	-6.140E+00	 1.713E+01	 1.554E+01	 6.908E-01	 9.532E+01	 9.532E+01	 3.227E+01	 1.944E+00	-7.120E+01	 0.000E+00	 0.000E+00
   12.9200	 1.200E+01	-0.000E+00	 0.000E+00	 1.457E-01	-1.288E-02	 7.855E-02	 1.109E+00	 4.177E+01	-1.277E+00	 5.876E+01	 5.876E+01	 1.322E+03	 4.260E+00	-5.199E+00	-6.968E+00	 1.693E+01	 1.561E+01	 6.937E-01	 9.604E+01	 9.604E+01	 3.215E+01	 2.181E+00	-7.115E+01	 0.000E+00	 0.000E+00
   12.9600	 1.200E+01	-0.000E+00	 0.000E+00	 1.444E-01	-1.202E-02	 7.213E-02	 1.099E+00	 4.198E+01	-1.201E+00	 5.896E+01	 5.896E+01	 1.327E+03	 4.194E+00	-5.477E+00	-7.421E+00	 1.678E+01	 1.557E+01	 6.919E-01	 9.612E+01	 9.612E+01	 3.207E+01	 2.368E+00	-7.099E+01	 0.000E+00	 0.000E+00
   13.0000	 1.200E+01	-0.000E+00	 0.000E+00	 1.433E-01	-1.180E-02	 7.054E-02	 1.089E+00	 4.219E+01	-1.103E+00	 5.916E+01	 5.916E+01	 1.331E+03	 4.128E+00	-5.482E+00	-7.415E+00	 1.667E+01	 1.549E+01	 6.885E-01	 9.597E+01	 9.597E+01	 3.204E+01	 2.368E+00	-7.075E+01	 0.000E+00	 0.000E+00
   13.0400	 1.200E+01	-0.000E+00	 0.000E+00	 1.425E-01	-1.221E-02	 7.369E-02	 1.079E+00	 4.241E+01	-1.001E+00	 5.935E+01	 5.935E+01	 1.335E+03	 4.064E+00	-5.226E+00	-6.969E+00	 1.659E+01	 1.550E+01	 6.888E-01	 9.633E+01	 9.633E+01	 3.205E+01	 2.156E+00	-7.050E+01	 0.000E+00	 0.000E+00
   13.0800	 1.200E+01	-0.000E+00	 0.000E+00	 1.418E-01	-1.320E-02	 8.121E-02	 1.068E+00	 4.265E+01	-9.106E-01	 5.955E+01	 5.955E+01	 1.340E+03	 4.008E+00	-4.720E+00	-6.122E+00	 1.654E+01	 1.553E+01	 6.902E-01	 9.685E+01	 9.685E+01	 3.212E+01	 1.832E+00	-7.030E+01	 0.000E+00	 0.000E+00
   13.1200	 1.200E+01	-0.000E+00	 0.000E+00	 1.413E-01	-1.474E-02	 9.285E-02	 1.057E+00	 4.291E+01	-8.198E-01	 5.975E+01	 5.975E+01	 1.344E+03	 3.960E+00	-3.981E+00	-4.901E+00	 1.653E+01	 1.552E+01	 6.896E-01	 9.708E+01	 9.708E+01	 3.225E+01	 1.425E+00	-7.018E+01	 0.000E+00	 0.000E+00
   13.1600	 1.200E+01	-0.000E+00	 0.000E+00	 1.412E-01	-1.675E-02	 1.081E-01	 1.048E+00	 4.318E+01	-7.255E-01	 5.995E+01	 5.995E+01	 1.349E+03	 3.925E+00	-3.055E+00	-3.375E+00	 1.658E+01	 1.551E+01	 6.895E-01	 9.739E+01	 9.739E+01	 3.242E+01	 9.133E-01	-7.018E+01	 0.000E+00	 0.000E+00
   13.2000	 1.200E+01	-0.000E+00	 0.000E+00	 1.416E-01	-1.912E-02	 1.260E-01	 1.042E+00	 4.347E+01	-6.336E-01	 6.014E+01	 6.014E+01	 1.353E+03	 3.907E+00	-2.005E+00	-1.640E+00	 1.668E+01	 1.557E+01	 6.921E-01	 9.807E+01	 9.807E+01	 3.263E+01	 3.575E-01	-7.030E+01	 0.000E+00	 0.000E+00
   13.2400	 1.200E+01	-0.000E+00	 0.000E+00	 1.426E-01	-2.173E-02	 1.457E-01	 1.041E+00	 4.375E+01	-5.543E-01	 6.034E+01	 6.034E+01	 1.358E+03	 3.910E+00	-8.936E-01	 1.914E-01	 1.686E+01	 1.564E+01	 6.950E-01	 9.882E+01	 9.882E+01	 3.289E+01	-1.510E-01	-7.051E+01	 0.000E+00	 0.000E+00
   13.2800	 1.200E+01	-0.000E+00	 0.000E+00	 1.442E-01	-2.441E-02	 1.659E-01	 1.046E+00	 4.403E+01	-5.000E-01	 6.054E+01	 6.054E+01	 1.362E+03	 3.931E+00	 2.069E-01	 1.996E+00	 1.710E+01	 1.568E+01	 6.969E-01	 9.942E+01	 9.942E+01	 3.319E+01	-5.844E-01	-7.077E+01	 0.000E+00	 0.000E+00
   13.3200	 1.200E+01	-0.000E+00	 0.000E+00	 1.462E-01	-2.696E-02	 1.851E-01	 1.056E+00	 4.432E+01	-4.785E-01	 6.074E+01	 6.074E+01	 1.367E+03	 3.965E+00	 1.220E+00	 3.652E+00	 1.738E+01	 1.573E+01	 6.990E-01	 1.000E+02	 1.000E+02	 3.349E+01	-9.389E-01	-7.101E+01	 0.000E+00	 0.000E+00
   13.3600	 1.200E+01	-0.000E+00	 0.000E+00	 1.484E-01	-2.920E-02	 2.020E-01	 1.070E+00	 4.461E+01	-5.010E-01	 6.094E+01	 6.094E+01	 1.371E+03	 4.008E+00	 2.072E+00	 5.048E+00	 1.768E+01	 1.578E+01	 7.014E-01	 1.007E+02	 1.007E+02	 3.383E+01	-1.183E+00	-7.117E+01	 0.000E+00	 0.000E+00
   13.4000	 1.200E+01	-0.000E+00	 0.000E+00	 1.506E-01	-3.095E-02	 2.151E-01	 1.084E+00	 4.492E+01	-5.830E-01	 6.114E+01	 6.114E+01	 1.376E+03	 4.055E+00	 2.703E+00	 6.073E+00	 1.796E+01	 1.581E+01	 7.027E-01	 1.012E+02	 1.012E+02	 3.417E+01	-1.301E+00	-7.122E+01	 0.000E+00	 0.000E+00
   13.4400	 1.200E+01	-0.000E+00	 0.000E+00	 1.523E-01	-3.205E-02	 2.234E-01	 1.096E+00	 4.524E+01	-7.243E-01	 6.134E+01	 6.134E+01	 1.380E+03	 4.101E+00	 3.067E+00	 6.648E+00	 1.818E+01	 1.582E+01	 7.029E-01	 1.016E+02	 1.016E+02	 3.452E+01	-1.321E+00	-7.113E+01	 0.000E+00	 0.000E+00
   13.4800	 1.200E+01	-0.000E+00	 0.000E+00	 1.535E-01	-3.244E-02	 2.262E-01	 1.106E+00	 4.557E+01	-9.023E-01	 6.155E+01	 6.155E+01	 1.385E+03	 4.145E+00	 3.137E+00	 6.746E+00	 1.834E+01	 1.582E+01	 7.033E-01	 1.020E+02	 1.020E+02	 3.487E+01	-1.277E+00	-7.092E+01	 0.000E+00	 0.000E+00
   13.5200	 1.200E+01	-0.000E+00	 0.000E+00	 1.540E-01	-3.210E-02	 2.235E-01	 1.111E+00	 4.591E+01	-1.082E+00	 6.175E+01	 6.175E+01	 1.389E+03	 4.185E+00	 2.917E+00	 6.372E+00	 1.841E+01	 1.584E+01	 7.038E-01	 1.024E+02	 1.024E+02	 3.520E+01	-1.182E+00	-7.066E+01	 0.000E+00	 0.000E+00
   13.5600	 1.200E+01	-0.000E+00	 0.000E+00	 1.539E-01	-3.109E-02	 2.158E-01	 1.113E+00	 4.628E+01	-1.226E+00	 6.195E+01	 6.195E+01	 1.394E+03	 4.209E+00	 2.437E+00	 5.567E+00	 1.840E+01	 1.583E+01	 7.034E-01	 1.027E+02	 1.027E+02	 3.549E+01	-1.043E+00	-7.042E+01	 0.000E+00	 0.000E+00
   13.6000	 1.200E+01	-0.000E+00	 0.000E+00	 1.532E-01	-2.947E-02	 2.036E-01	 1.111E+00	 4.664E+01	-1.312E+00	 6.215E+01	 6.215E+01	 1.398E+03	 4.216E+00	 1.729E+00	 4.388E+00	 1.831E+01	 1.580E+01	 7.023E-01	 1.029E+02	 1.029E+02	 3.573E+01	-8.629E-01	-7.027E+01	 0.000E+00	 0.000E+00
   13.6400	 1.200E+01	-0.000E+00	 0.000E+00	 1.520E-01	-2.736E-02	 1.876E-01	 1.105E+00	 4.697E+01	-1.338E+00	 6.235E+01	 6.235E+01	 1.403E+03	 4.209E+00	 8.329E-01	 2.906E+00	 1.815E+01	 1.578E+01	 7.014E-01	 1.031E+02	 1.031E+02	 3.592E+01	-6.397E-01	-7.023E+01	 0.000E+00	 0.000E+00
   13.6800	 1.200E+01	-0.000E+00	 0.000E+00	 1.503E-01	-2.490E-02	 1.689E-01	 1.096E+00	 4.728E+01	-1.307E+00	 6.255E+01	 6.255E+01	 1.407E+03	 4.193E+00	-1.966E-01	 1.213E+00	 1.794E+01	 1.578E+01	 7.011E-01	 1.033E+02	 1.033E+02	 3.604E+01	-3.651E-01	-7.031E+01	 0.000E+00	 0.000E+00
   13.7200	 1.200E+01	-0.000E+00	 0.000E+00	 1.485E-01	-2.225E-02	 1.489E-01	 1.087E+00	 4.758E+01	-1.230E+00	 6.275E+01	 6.275E+01	 1.412E+03	 4.169E+00	-1.296E+00	-5.843E-01	 1.770E+01	 1.577E+01	 7.011E-01	 1.037E+02	 1.037E+02	 3.611E+01	-3.594E-02	-7.050E+01	 0.000E+00	 0.000E+00
   13.7600	 1.200E+01	-0.000E+00	 0.000E+00	 1.466E-01	-1.957E-02	 1.286E-01	 1.077E+00	 4.787E+01	-1.129E+00	 6.296E+01	 6.296E+01	 1.416E+03	 4.137E+00	-2.399E+00	-2.380E+00	 1.745E+01	 1.578E+01	 7.012E-01	 1.040E+02	 1.040E+02	 3.612E+01	 3.392E-01	-7.072E+01	 0.000E+00	 0.000E+00
   13.8000	 1.200E+01	-0.000E+00	 0.000E+00	 1.446E-01	-1.700E-02	 1.092E-01	 1.066E+00	 4.812E+01	-1.028E+00	 6.316E+01	 6.316E+01	 1.421E+03	 4.092E+00	-3.435E+00	-4.063E+00	 1.717E+01	 1.578E+01	 7.012E-01	 1.043E+02	 1.043E+02	 3.609E+01	 7.372E-01	-7.093E+01	 0.000E+00	 0.000E+00
   13.8400	 1.200E+01	-0.000E+00	 0.000E+00	 1.424E-01	-1.470E-02	 9.190E-02	 1.052E+00	 4.835E+01	-9.330E-01	 6.336E+01	 6.336E+01	 1.426E+03	 4.035E+00	-4.333E+00	-5.516E+00	 1.689E+01	 1.577E+01	 7.008E-01	 1.046E+02	 1.046E+02	 3.603E+01	 1.127E+00	-7.108E+01	 0.000E+00	 0.000E+00
   13.8800	 1.200E+01	-0.000E+00	 0.000E+00	 1.402E-01	-1.284E-02	 7.796E-02	 1.038E+00	 4.857E+01	-8.418E-01	 6.356E+01	 6.356E+01	 1.430E+03	 3.968E+00	-5.023E+00	-6.625E+00	 1.662E+01	 1.575E+01	 6.998E-01	 1.048E+02	 1.048E+02	 3.595E+01	 1.475E+00	-7.113E+01	 0.000E+00	 0.000E+00
   13.9200	 1.200E+01	-0.000E+00	 0.000E+00	 1.382E-01	-1.157E-02	 6.844E-02	 1.023E+00	 4.879E+01	-7.515E-01	 6.376E+01	 6.376E+01	 1.435E+03	 3.894E+00	-5.453E+00	-7.302E+00	 1.637E+01	 1.571E+01	 6.984E-01	 1.049E+02	 1.049E+02	 3.589E+01	 1.744E+00	-7.106E+01	 0.000E+00	 0.000E+00
   13.9600	 1.200E+01	-0.000E+00	 0.000E+00	 1.364E-01	-1.097E-02	 6.402E-02	 1.008E+00	 4.902E+01	-6.621E-01	 6.396E+01	 6.396E+01	 1.439E+03	 3.817E+00	-5.585E+00	-7.492E+00	 1.616E+01	 1.567E+01	 6.966E-01	 1.050E+02	 1.050E+02	 3.584E+01	 1.900E+00	-7.090E+01	 0.000E+00	 0.000E+00
   14.0000	 1.200E+01	-0.000E+00	 0.000E+00	 1.348E-01	-1.109E-02	 6.505E-02	 9.934E-01	 4.926E+01	-5.752E-01	 6.416E+01	 6.416E+01	 1.444E+03	 3.739E+00	-5.406E+00	-7.175E+00	 1.600E+01	 1.563E+01	 6.949E-01	 1.050E+02	 1.050E+02	 3.583E+01	 1.919E+00	-7.068E+01	 0.000E+00	 0.000E+00
   14.0400	 1.200E+01	-0.000E+00	 0.000E+00	 1.336E-01	-1.192E-02	 7.150E-02	 9.791E-01	 4.951E+01	-4.920E-01	 6.435E+01	 6.436E+01	 1.448E+03	 3.667E+00	-4.925E+00	-6.366E+00	 1.589E+01	 1.560E+01	 6.933E-01	 1.051E+02	 1.051E+02	 3.585E+01	 1.798E+00	-7.047E+01	 0.000E+00	 0.000E+00
   14.0800	 1.200E+01	-0.000E+00	 0.000E+00	 1.328E-01	-1.343E-02	 8.303E-02	 9.671E-01	 4.977E+01	-4.131E-01	 6.455E+01	 6.455E+01	 1.452E+03	 3.605E+00	-4.173E+00	-5.115E+00	 1.585E+01	 1.557E+01	 6.921E-01	 1.053E+02	 1.053E+02	 3.591E+01	 1.552E+00	-7.032E+01	 0.000E+00	 0.000E+00
   14.1200	 1.200E+01	-0.000E+00	 0.000E+00	 1.327E-01	-1.552E-02	 9.892E-02	 9.586E-01	 5.006E+01	-3.376E-01	 6.475E+01	 6.475E+01	 1.457E+03	 3.557E+00	-3.199E+00	-3.506E+00	 1.589E+01	 1.556E+01	 6.914E-01	 1.055E+02	 1.055E+02	 3.600E+01	 1.211E+00	-7.026E+01	 0.000E+00	 0.000E+00
   14.1600	 1.200E+01	-0.000E+00	 0.000E+00	 1.331E-01	-1.805E-02	 1.181E-01	 9.543E-01	 5.037E+01	-2.649E-01	 6.495E+01	 6.495E+01	 1.461E+03	 3.523E+00	-2.072E+00	-1.651E+00	 1.601E+01	 1.555E+01	 6.912E-01	 1.058E+02	 1.058E+02	 3.612E+01	 8.131E-01	-7.033E+01	 0.000E+00	 0.000E+00
   14.2000	 1.200E+01	-0.000E+00	 0.000E+00	 1.341E-01	-2.083E-02	 1.391E-01	 9.542E-01	 5.068E+01	-1.974E-01	 6.515E+01	 6.515E+01	 1.466E+03	 3.503E+00	-8.733E-01	 3.191E-01	 1.619E+01	 1.556E+01	 6.915E-01	 1.061E+02	 1.061E+02	 3.626E+01	 4.037E-01	-7.048E+01	 0.000E+00	 0.000E+00
   14.2400	 1.200E+01	-0.000E+00	 0.000E+00	 1.355E-01	-2.365E-02	 1.604E-01	 9.579E-01	 5.100E+01	-1.422E-01	 6.535E+01	 6.535E+01	 1.470E+03	 3.494E+00	 3.078E-01	 2.255E+00	 1.642E+01	 1.557E+01	 6.919E-01	 1.065E+02	 1.065E+02	 3.642E+01	 2.285E-02	-7.070E+01	 0.000E+00	 0.000E+00
   14.2800	 1.200E+01	-0.000E+00	 0.000E+00	 1.372E-01	-2.628E-02	 1.803E-01	 9.649E-01	 5.133E+01	-1.105E-01	 6.554E+01	 6.554E+01	 1.475E+03	 3.493E+00	 1.379E+00	 4.005E+00	 1.667E+01	 1.558E+01	 6.923E-01	 1.069E+02	 1.069E+02	 3.660E+01	-3.005E-01	-7.091E+01	 0.000E+00	 0.000E+00
   14.3200	 1.200E+01	-0.000E+00	 0.000E+00	 1.389E-01	-2.849E-02	 1.970E-01	 9.737E-01	 5.166E+01	-1.160E-01	 6.574E+01	 6.574E+01	 1.479E+03	 3.496E+00	 2.253E+00	 5.427E+00	 1.692E+01	 1.558E+01	 6.925E-01	 1.073E+02	 1.073E+02	 3.680E+01	-5.508E-01	-7.106E+01	 0.000E+00	 0.000E+00
   14.3600	 1.200E+01	-0.000E+00	 0.000E+00	 1.404E-01	-3.010E-02	 2.091E-01	 9.828E-01	 5.199E+01	-1.689E-01	 6.594E+01	 6.594E+01	 1.484E+03	 3.499E+00	 2.857E+00	 6.399E+00	 1.714E+01	 1.558E+01	 6.924E-01	 1.076E+02	 1.076E+02	 3.703E+01	-7.269E-01	-7.110E+01	 0.000E+00	 0.000E+00
   14.4000	 1.200E+01	-0.000E+00	 0.000E+00	 1.415E-01	-3.094E-02	 2.154E-01	 9.904E-01	 5.232E+01	-2.685E-01	 6.614E+01	 6.614E+01	 1.488E+03	 3.500E+00	 3.141E+00	 6.840E+00	 1.729E+01	 1.556E+01	 6.917E-01	 1.078E+02	 1.078E+02	 3.729E+01	-8.409E-01	-7.102E+01	 0.000E+00	 0.000E+00
   14.4400	 1.200E+01	-0.000E+00	 0.000E+00	 1.420E-01	-3.095E-02	 2.154E-01	 9.952E-01	 5.265E+01	-3.980E-01	 6.634E+01	 6.634E+01	 1.493E+03	 3.495E+00	 3.084E+00	 6.718E+00	 1.737E+01	 1.554E+01	 6.907E-01	 1.080E+02	 1.080E+02	 3.755E+01	-9.119E-01	-7.085E+01	 0.000E+00	 0.000E+00
   14.4800	 1.200E+01	-0.000E+00	 0.000E+00	 1.419E-01	-3.014E-02	 2.093E-01	 9.967E-01	 5.298E+01	-5.286E-01	 6.653E+01	 6.654E+01	 1.497E+03	 3.485E+00	 2.694E+00	 6.052E+00	 1.737E+01	 1.551E+01	 6.893E-01	 1.081E+02	 1.081E+02	 3.782E+01	-9.540E-01	-7.062E+01	 0.000E+00	 0.000E+00
   14.5200	 1.200E+01	-0.000E+00	 0.000E+00	 1.413E-01	-2.858E-02	 1.974E-01	 9.949E-01	 5.329E+01	-6.298E-01	 6.673E+01	 6.673E+01	 1.501E+03	 3.469E+00	 2.006E+00	 4.903E+00	 1.728E+01	 1.548E+01	 6.878E-01	 1.081E+02	 1.081E+02	 3.808E+01	-9.693E-01	-7.043E+01	 0.000E+00	 0.000E+00
   14.5600	 1.200E+01	-0.000E+00	 0.000E+00	 1.400E-01	-2.641E-02	 1.810E-01	 9.902E-01	 5.360E+01	-6.797E-01	 6.693E+01	 6.693E+01	 1.506E+03	 3.447E+00	 1.077E+00	 3.367E+00	 1.713E+01	 1.544E+01	 6.864E-01	 1.082E+02	 1.082E+02	 3.831E+01	-9.464E-01	-7.032E+01	 0.000E+00	 0.000E+00
   14.6000	 1.200E+01	-0.000E+00	 0.000E+00	 1.384E-01	-2.379E-02	 1.612E-01	 9.831E-01	 5.389E+01	-6.718E-01	 6.713E+01	 6.713E+01	 1.510E+03	 3.418E+00	-2.481E-02	 1.562E+00	 1.691E+01	 1.541E+01	 6.851E-01	 1.083E+02	 1.083E+02	 3.850E+01	-8.669E-01	-7.032E+01	 0.000E+00	 0.000E+00
   14.6400	 1.200E+01	-0.000E+00	 0.000E+00	 1.364E-01	-2.091E-02	 1.395E-01	 9.739E-01	 5.417E+01	-6.140E-01	 6.732E+01	 6.732E+01	 1.515E+03	 3.381E+00	-1.217E+00	-3.821E-01	 1.665E+01	 1.539E+01	 6.838E-01	 1.085E+02	 1.085E+02	 3.864E+01	-7.135E-01	-7.044E+01	 0.000E+00	 0.000E+00
   14.6800	 1.200E+01	-0.000E+00	 0.000E+00	 1.342E-01	-1.797E-02	 1.173E-01	 9.629E-01	 5.443E+01	-5.222E-01	 6.752E+01	 6.752E+01	 1.519E+03	 3.336E+00	-2.411E+00	-2.322E+00	 1.636E+01	 1.536E+01	 6.826E-01	 1.086E+02	 1.086E+02	 3.872E+01	-4.772E-01	-7.064E+01	 0.000E+00	 0.000E+00
   14.7200	 1.200E+01	-0.000E+00	 0.000E+00	 1.318E-01	-1.519E-02	 9.637E-02	 9.501E-01	 5.467E+01	-4.130E-01	 6.771E+01	 6.771E+01	 1.524E+03	 3.280E+00	-3.518E+00	-4.113E+00	 1.604E+01	 1.533E+01	 6.813E-01	 1.087E+02	 1.087E+02	 3.876E+01	-1.632E-01	-7.085E+01	 0.000E+00	 0.000E+00
   14.7600	 1.200E+01	-0.000E+00	 0.000E+00	 1.293E-01	-1.276E-02	 7.812E-02	 9.355E-01	 5.490E+01	-2.980E-01	 6.791E+01	 6.791E+01	 1.528E+03	 3.216E+00	-4.449E+00	-5.613E+00	 1.573E+01	 1.529E+01	 6.797E-01	 1.087E+02	 1.087E+02	 3.876E+01	 2.070E-01	-7.101E+01	 0.000E+00	 0.000E+00
   14.8000	 1.200E+01	-0.000E+00	 0.000E+00	 1.268E-01	-1.087E-02	 6.399E-02	 9.195E-01	 5.513E+01	-1.838E-01	 6.810E+01	 6.810E+01	 1.532E+03	 3.143E+00	-5.128E+00	-6.699E+00	 1.542E+01	 1.525E+01	 6.777E-01	 1.087E+02	 1.088E+02	 3.875E+01	 5.972E-01	-7.108E+01	 0.000E+00	 0.000E+00
   14.8400	 1.200E+01	-0.000E+00	 0.000E+00	 1.245E-01	-9.675E-03	 5.512E-02	 9.027E-01	 5.536E+01	-7.414E-02	 6.830E+01	 6.830E+01	 1.537E+03	 3.065E+00	-5.496E+00	-7.275E+00	 1.515E+01	 1.520E+01	 6.755E-01	 1.087E+02	 1.087E+02	 3.873E+01	 9.620E-01	-7.103E+01	 0.000E+00	 0.000E+00
   14.8800	 1.200E+01	-0.000E+00	 0.000E+00	 1.225E-01	-9.274E-03	 5.226E-02	 8.859E-01	 5.560E+01	 2.655E-02	 6.849E+01	 6.849E+01	 1.541E+03	 2.987E+00	-5.518E+00	-7.287E+00	 1.493E+01	 1.514E+01	 6.731E-01	 1.086E+02	 1.086E+02	 3.871E+01	 1.255E+00	-7.088E+01	 0.000E+00	 0.000E+00
   14.9200	 1.200E+01	-0.000E+00	 0.000E+00	 1.209E-01	-9.700E-03	 5.565E-02	 8.700E-01	 5.586E+01	 1.123E-01	 6.868E+01	 6.868E+01	 1.545E+03	 2.910E+00	-5.189E+00	-6.730E+00	 1.477E+01	 1.509E+01	 6.707E-01	 1.085E+02	 1.085E+02	 3.871E+01	 1.442E+00	-7.067E+01	 0.000E+00	 0.000E+00
   14.9600	 1.200E+01	-0.000E+00	 0.000E+00	 1.198E-01	-1.092E-02	 6.503E-02	 8.562E-01	 5.613E+01	 1.786E-01	 6.887E+01	 6.887E+01	 1.550E+03	 2.841E+00	-4.534E+00	-5.644E+00	 1.469E+01	 1.504E+01	 6.685E-01	 1.085E+02	 1.085E+02	 3.872E+01	 1.507E+00	-7.047E+01	 0.000E+00	 0.000E+00
   15.0000	 1.200E+01	-0.000E+00	 0.000E+00	 1.193E-01	-1.284E-02	 7.970E-02	 8.453E-01	 5.643E+01	 2.264E-01	 6.906E+01	 6.906E+01	 1.554E+03	 2.781E+00	-3.602E+00	-4.110E+00	 1.468E+01	 1.500E+01	 6.667E-01	 1.085E+02	 1.085E+02	 3.874E+01	 1.455E+00	-7.035E+01	 0.000E+00	 0.000E+00
   15.0400	 1.200E+01	-0.000E+00	 0.000E+00	 1.193E-01	-1.532E-02	 9.850E-02	 8.380E-01	 5.674E+01	 2.629E-01	 6.926E+01	 6.926E+01	 1.558E+03	 2.731E+00	-2.464E+00	-2.246E+00	 1.476E+01	 1.497E+01	 6.652E-01	 1.086E+02	 1.086E+02	 3.876E+01	 1.310E+00	-7.033E+01	 0.000E+00	 0.000E+00
   15.0800	 1.200E+01	-0.000E+00	 0.000E+00	 1.200E-01	-1.815E-02	 1.200E-01	 8.348E-01	 5.707E+01	 2.981E-01	 6.945E+01	 6.945E+01	 1.563E+03	 2.691E+00	-1.210E+00	-1.940E-01	 1.490E+01	 1.494E+01	 6.642E-01	 1.087E+02	 1.087E+02	 3.879E+01	 1.106E+00	-7.043E+01	 0.000E+00	 0.000E+00
   15.1200	 1.200E+01	-0.000E+00	 0.000E+00	 1.211E-01	-2.110E-02	 1.423E-01	 8.357E-01	 5.741E+01	 3.372E-01	 6.964E+01	 6.964E+01	 1.567E+03	 2.661E+00	 5.903E-02	 1.879E+00	 1.510E+01	 1.493E+01	 6.634E-01	 1.088E+02	 1.088E+02	 3.883E+01	 8.765E-01	-7.061E+01	 0.000E+00	 0.000E+00
   15.1600	 1.200E+01	-0.000E+00	 0.000E+00	 1.225E-01	-2.392E-02	 1.636E-01	 8.400E-01	 5.776E+01	 3.764E-01	 6.983E+01	 6.983E+01	 1.571E+03	 2.637E+00	 1.234E+00	 3.796E+00	 1.534E+01	 1.491E+01	 6.628E-01	 1.090E+02	 1.090E+02	 3.888E+01	 6.505E-01	-7.082E+01	 0.000E+00	 0.000E+00
   15.2000	 1.200E+01	-0.000E+00	 0.000E+00	 1.240E-01	-2.633E-02	 1.819E-01	 8.467E-01	 5.810E+01	 4.022E-01	 7.002E+01	 7.002E+01	 1.575E+03	 2.616E+00	 2.209E+00	 5.383E+00	 1.557E+01	 1.490E+01	 6.622E-01	 1.092E+02	 1.092E+02	 3.895E+01	 4.449E-01	-7.100E+01	 0.000E+00	 0.000E+00
   15.2400	 1.200E+01	-0.000E+00	 0.000E+00	 1.254E-01	-2.809E-02	 1.952E-01	 8.545E-01	 5.843E+01	 3.979E-01	 7.020E+01	 7.020E+01	 1.580E+03	 2.597E+00	 2.892E+00	 6.488E+00	 1.578E+01	 1.488E+01	 6.614E-01	 1.094E+02	 1.094E+02	 3.906E+01	 2.611E-01	-7.108E+01	 0.000E+00	 0.000E+00
   15.2800	 1.200E+01	-0.000E+00	 0.000E+00	 1.264E-01	-2.902E-02	 2.022E-01	 8.616E-01	 5.875E+01	 3.528E-01	 7.039E+01	 7.039E+01	 1.584E+03	 2.577E+00	 3.216E+00	 7.001E+00	 1.592E+01	 1.486E+01	 6.605E-01	 1.095E+02	 1.095E+02	 3.921E+01	 8.634E-02	-7.103E+01	 0.000E+00	 0.000E+00
   15.3200	 1.200E+01	-0.000E+00	 0.000E+00	 1.269E-01	-2.902E-02	 2.022E-01	 8.666E-01	 5.906E+01	 2.713E-01	 7.058E+01	 7.058E+01	 1.588E+03	 2.555E+00	 3.149E+00	 6.871E+00	 1.599E+01	 1.484E+01	 6.594E-01	 1.097E+02	 1.097E+02	 3.940E+01	-9.859E-02	-7.086E+01	 0.000E+00	 0.000E+00
   15.3600	 1.200E+01	-0.000E+00	 0.000E+00	 1.267E-01	-2.808E-02	 1.951E-01	 8.686E-01	 5.935E+01	 1.735E-01	 7.077E+01	 7.077E+01	 1.592E+03	 2.529E+00	 2.699E+00	 6.116E+00	 1.597E+01	 1.481E+01	 6.581E-01	 1.097E+02	 1.097E+02	 3.961E+01	-3.066E-01	-7.064E+01	 0.000E+00	 0.000E+00
   15.4000	 1.200E+01	-0.000E+00	 0.000E+00	 1.259E-01	-2.629E-02	 1.816E-01	 8.671E-01	 5.963E+01	 8.784E-02	 7.096E+01	 7.096E+01	 1.597E+03	 2.500E+00	 1.910E+00	 4.810E+00	 1.587E+01	 1.478E+01	 6.569E-01	 1.098E+02	 1.098E+02	 3.985E+01	-5.330E-01	-7.043E+01	 0.000E+00	 0.000E+00
