
These predictions were generated by SubDyn on 13-Jun-2022 at 17:02:21.




    Time	      M1N1TDxss	      M2N1TDxss	      M2N2TDxss	       M1N1RDye	       M2N1RDye	       M2N2RDye	       IntfFXss	       IntfMYss
       s	            (m)	            (m)	            (m)	          (rad)	          (rad)	          (rad)	            (N)	           (Nm)
    5.2900	   0.000000E+00	   1.548893E-04	   3.913950E-03	   0.000000E+00	   2.984633E-04	   9.768214E-04	  -5.286423E+02	   3.170957E+03
    5.3000	   0.000000E+00	   1.551215E-04	   3.920023E-03	   0.000000E+00	   2.989127E-04	   9.783648E-04	  -5.293486E+02	   3.175691E+03
    5.3100	   0.000000E+00	   1.553612E-04	   3.926252E-03	   0.000000E+00	   2.993760E-04	   9.799436E-04	  -5.300963E+02	   3.180588E+03
    5.3200	   0.000000E+00	   1.556136E-04	   3.932757E-03	   0.000000E+00	   2.998634E-04	   9.815850E-04	  -5.309098E+02	   3.185759E+03
    5.3300	   0.000000E+00	   1.558823E-04	   3.939629E-03	   0.000000E+00	   3.003820E-04	   9.833112E-04	  -5.317974E+02	   3.191273E+03
    5.3400	   0.000000E+00	   1.561699E-04	   3.946921E-03	   0.000000E+00	   3.009365E-04	   9.851338E-04	  -5.327738E+02	   3.197183E+03
    5.3500	   0.000000E+00	   1.564773E-04	   3.954639E-03	   0.000000E+00	   3.015284E-04	   9.870533E-04	  -5.338500E+02	   3.203507E+03
    5.3600	   0.000000E+00	   1.568027E-04	   3.962751E-03	   0.000000E+00	   3.021543E-04	   9.890628E-04	  -5.350114E+02	   3.210202E+03
    5.3700	   0.000000E+00	   1.571421E-04	   3.971182E-03	   0.000000E+00	   3.028072E-04	   9.911464E-04	  -5.362339E+02	   3.217184E+03
    5.3800	   0.000000E+00	   1.574913E-04	   3.979827E-03	   0.000000E+00	   3.034785E-04	   9.932786E-04	  -5.375022E+02	   3.224363E+03
    5.3900	   0.000000E+00	   1.578447E-04	   3.988555E-03	   0.000000E+00	   3.041576E-04	   9.954293E-04	  -5.387938E+02	   3.231623E+03
    5.4000	   0.000000E+00	   1.581957E-04	   3.997234E-03	   0.000000E+00	   3.048323E-04	   9.975690E-04	  -5.400697E+02	   3.238824E+03
    5.4100	   0.000000E+00	   1.585383E-04	   4.005734E-03	   0.000000E+00	   3.054910E-04	   9.996685E-04	  -5.412994E+02	   3.245841E+03
    5.4200	   0.000000E+00	   1.588679E-04	   4.013945E-03	   0.000000E+00	   3.061251E-04	   1.001701E-03	  -5.424693E+02	   3.252582E+03
    5.4300	   0.000000E+00	   1.591809E-04	   4.021785E-03	   0.000000E+00	   3.067276E-04	   1.003648E-03	  -5.435624E+02	   3.258976E+03
    5.4400	   0.000000E+00	   1.594750E-04	   4.029214E-03	   0.000000E+00	   3.072943E-04	   1.005502E-03	  -5.445605E+02	   3.264971E+03
    5.4500	   0.000000E+00	   1.597502E-04	   4.036232E-03	   0.000000E+00	   3.078252E-04	   1.007262E-03	  -5.454667E+02	   3.270573E+03
    5.4600	   0.000000E+00	   1.600090E-04	   4.042881E-03	   0.000000E+00	   3.083248E-04	   1.008936E-03	  -5.462997E+02	   3.275838E+03
    5.4700	   0.000000E+00	   1.602547E-04	   4.049240E-03	   0.000000E+00	   3.087996E-04	   1.010545E-03	  -5.470724E+02	   3.280835E+03
    5.4800	   0.000000E+00	   1.604919E-04	   4.055419E-03	   0.000000E+00	   3.092583E-04	   1.012112E-03	  -5.478011E+02	   3.285659E+03
    5.4900	   0.000000E+00	   1.607266E-04	   4.061543E-03	   0.000000E+00	   3.097123E-04	   1.013667E-03	  -5.485202E+02	   3.290441E+03
    5.5000	   0.000000E+00	   1.609650E-04	   4.067743E-03	   0.000000E+00	   3.101734E-04	   1.015239E-03	  -5.492637E+02	   3.295310E+03
    5.5100	   0.000000E+00	   1.612125E-04	   4.074143E-03	   0.000000E+00	   3.106515E-04	   1.016857E-03	  -5.500499E+02	   3.300372E+03
    5.5200	   0.000000E+00	   1.614733E-04	   4.080843E-03	   0.000000E+00	   3.111551E-04	   1.018544E-03	  -5.508971E+02	   3.305717E+03
    5.5300	   0.000000E+00	   1.617511E-04	   4.087914E-03	   0.000000E+00	   3.116908E-04	   1.020315E-03	  -5.518289E+02	   3.311420E+03
    5.5400	   0.000000E+00	   1.620474E-04	   4.095386E-03	   0.000000E+00	   3.122616E-04	   1.022178E-03	  -5.528526E+02	   3.317512E+03
    5.5500	   0.000000E+00	   1.623613E-04	   4.103252E-03	   0.000000E+00	   3.128660E-04	   1.024132E-03	  -5.539568E+02	   3.323968E+03
    5.5600	   0.000000E+00	   1.626907E-04	   4.111462E-03	   0.000000E+00	   3.134998E-04	   1.026165E-03	  -5.551317E+02	   3.330743E+03
    5.5700	   0.000000E+00	   1.630322E-04	   4.119932E-03	   0.000000E+00	   3.141564E-04	   1.028257E-03	  -5.563669E+02	   3.337765E+03
    5.5800	   0.000000E+00	   1.633806E-04	   4.128551E-03	   0.000000E+00	   3.148260E-04	   1.030382E-03	  -5.576347E+02	   3.344925E+03
    5.5900	   0.000000E+00	   1.637299E-04	   4.137197E-03	   0.000000E+00	   3.154974E-04	   1.032515E-03	  -5.589008E+02	   3.352094E+03
    5.6000	   0.000000E+00	   1.640745E-04	   4.145742E-03	   0.000000E+00	   3.161601E-04	   1.034624E-03	  -5.601430E+02	   3.359159E+03
    5.6100	   0.000000E+00	   1.644096E-04	   4.154069E-03	   0.000000E+00	   3.168046E-04	   1.036683E-03	  -5.613425E+02	   3.366021E+03
    5.6200	   0.000000E+00	   1.647307E-04	   4.162088E-03	   0.000000E+00	   3.174224E-04	   1.038672E-03	  -5.624725E+02	   3.372583E+03
    5.6300	   0.000000E+00	   1.650347E-04	   4.169739E-03	   0.000000E+00	   3.180079E-04	   1.040577E-03	  -5.635167E+02	   3.378787E+03
    5.6400	   0.000000E+00	   1.653210E-04	   4.176997E-03	   0.000000E+00	   3.185598E-04	   1.042391E-03	  -5.644785E+02	   3.384622E+03
    5.6500	   0.000000E+00	   1.655905E-04	   4.183881E-03	   0.000000E+00	   3.190799E-04	   1.044120E-03	  -5.653637E+02	   3.390110E+03
    5.6600	   0.000000E+00	   1.658454E-04	   4.190447E-03	   0.000000E+00	   3.195722E-04	   1.045775E-03	  -5.661772E+02	   3.395296E+03
    5.6700	   0.000000E+00	   1.660897E-04	   4.196783E-03	   0.000000E+00	   3.200443E-04	   1.047379E-03	  -5.669386E+02	   3.400266E+03
    5.6800	   0.000000E+00	   1.663287E-04	   4.202998E-03	   0.000000E+00	   3.205065E-04	   1.048954E-03	  -5.676801E+02	   3.405133E+03
    5.6900	   0.000000E+00	   1.665679E-04	   4.209214E-03	   0.000000E+00	   3.209689E-04	   1.050530E-03	  -5.684256E+02	   3.410013E+03
    5.7000	   0.000000E+00	   1.668125E-04	   4.215555E-03	   0.000000E+00	   3.214416E-04	   1.052134E-03	  -5.691946E+02	   3.415010E+03
    5.7100	   0.000000E+00	   1.670675E-04	   4.222127E-03	   0.000000E+00	   3.219342E-04	   1.053792E-03	  -5.700145E+02	   3.420231E+03
    5.7200	   0.000000E+00	   1.673371E-04	   4.229013E-03	   0.000000E+00	   3.224544E-04	   1.055521E-03	  -5.709086E+02	   3.425762E+03
    5.7300	   0.000000E+00	   1.676233E-04	   4.236265E-03	   0.000000E+00	   3.230060E-04	   1.057334E-03	  -5.718820E+02	   3.431640E+03
    5.7400	   0.000000E+00	   1.679265E-04	   4.243897E-03	   0.000000E+00	   3.235900E-04	   1.059234E-03	  -5.729330E+02	   3.437871E+03
    5.7500	   0.000000E+00	   1.682458E-04	   4.251883E-03	   0.000000E+00	   3.242047E-04	   1.061215E-03	  -5.740622E+02	   3.444438E+03
    5.7600	   0.000000E+00	   1.685787E-04	   4.260161E-03	   0.000000E+00	   3.248449E-04	   1.063263E-03	  -5.752580E+02	   3.451284E+03
    5.7700	   0.000000E+00	   1.689206E-04	   4.268642E-03	   0.000000E+00	   3.255023E-04	   1.065358E-03	  -5.764934E+02	   3.458311E+03
    5.7800	   0.000000E+00	   1.692665E-04	   4.277215E-03	   0.000000E+00	   3.261674E-04	   1.067473E-03	  -5.777438E+02	   3.465414E+03
    5.7900	   0.000000E+00	   1.696114E-04	   4.285759E-03	   0.000000E+00	   3.268303E-04	   1.069582E-03	  -5.789903E+02	   3.472488E+03
    5.8000	   0.000000E+00	   1.699498E-04	   4.294159E-03	   0.000000E+00	   3.274810E-04	   1.071658E-03	  -5.802063E+02	   3.479422E+03
    5.8100	   0.000000E+00	   1.702769E-04	   4.302316E-03	   0.000000E+00	   3.281104E-04	   1.073678E-03	  -5.813639E+02	   3.486115E+03
    5.8200	   0.000000E+00	   1.705894E-04	   4.310154E-03	   0.000000E+00	   3.287122E-04	   1.075626E-03	  -5.824504E+02	   3.492500E+03
    5.8300	   0.000000E+00	   1.708858E-04	   4.317631E-03	   0.000000E+00	   3.292832E-04	   1.077490E-03	  -5.834626E+02	   3.498547E+03
    5.8400	   0.000000E+00	   1.711656E-04	   4.324742E-03	   0.000000E+00	   3.298227E-04	   1.079271E-03	  -5.843955E+02	   3.504248E+03
    5.8500	   0.000000E+00	   1.714300E-04	   4.331520E-03	   0.000000E+00	   3.303331E-04	   1.080976E-03	  -5.852524E+02	   3.509631E+03
    5.8600	   0.000000E+00	   1.716824E-04	   4.338032E-03	   0.000000E+00	   3.308206E-04	   1.082619E-03	  -5.860536E+02	   3.514767E+03
    5.8700	   0.000000E+00	   1.719270E-04	   4.344368E-03	   0.000000E+00	   3.312934E-04	   1.084222E-03	  -5.868223E+02	   3.519749E+03
    5.8800	   0.000000E+00	   1.721686E-04	   4.350641E-03	   0.000000E+00	   3.317604E-04	   1.085811E-03	  -5.875765E+02	   3.524674E+03
    5.8900	   0.000000E+00	   1.724125E-04	   4.356966E-03	   0.000000E+00	   3.322318E-04	   1.087412E-03	  -5.883402E+02	   3.529651E+03
    5.9000	   0.000000E+00	   1.726638E-04	   4.363453E-03	   0.000000E+00	   3.327173E-04	   1.089050E-03	  -5.891436E+02	   3.534791E+03
    5.9100	   0.000000E+00	   1.729268E-04	   4.370194E-03	   0.000000E+00	   3.332249E-04	   1.090745E-03	  -5.900056E+02	   3.540181E+03
    5.9200	   0.000000E+00	   1.732042E-04	   4.377256E-03	   0.000000E+00	   3.337599E-04	   1.092515E-03	  -5.909345E+02	   3.545873E+03
    5.9300	   0.000000E+00	   1.734976E-04	   4.384673E-03	   0.000000E+00	   3.343254E-04	   1.094366E-03	  -5.919390E+02	   3.551900E+03
    5.9400	   0.000000E+00	   1.738072E-04	   4.392439E-03	   0.000000E+00	   3.349214E-04	   1.096297E-03	  -5.930234E+02	   3.558264E+03
    5.9500	   0.000000E+00	   1.741309E-04	   4.400518E-03	   0.000000E+00	   3.355443E-04	   1.098299E-03	  -5.941750E+02	   3.564920E+03
    5.9600	   0.000000E+00	   1.744654E-04	   4.408838E-03	   0.000000E+00	   3.361877E-04	   1.100357E-03	  -5.953739E+02	   3.571795E+03
    5.9700	   0.000000E+00	   1.748066E-04	   4.417306E-03	   0.000000E+00	   3.368438E-04	   1.102448E-03	  -5.966041E+02	   3.578804E+03
    5.9800	   0.000000E+00	   1.751498E-04	   4.425810E-03	   0.000000E+00	   3.375035E-04	   1.104548E-03	  -5.978447E+02	   3.585847E+03
    5.9900	   0.000000E+00	   1.754894E-04	   4.434241E-03	   0.000000E+00	   3.381566E-04	   1.106631E-03	  -5.990659E+02	   3.592811E+03
    6.0000	   0.000000E+00	   1.758208E-04	   4.442494E-03	   0.000000E+00	   3.387942E-04	   1.108673E-03	  -6.002441E+02	   3.599596E+03
    6.0100	   0.000000E+00	   1.761404E-04	   4.450483E-03	   0.000000E+00	   3.394092E-04	   1.110655E-03	  -6.013666E+02	   3.606131E+03
    6.0200	   0.000000E+00	   1.764455E-04	   4.458151E-03	   0.000000E+00	   3.399968E-04	   1.112563E-03	  -6.024212E+02	   3.612362E+03
    6.0300	   0.000000E+00	   1.767348E-04	   4.465474E-03	   0.000000E+00	   3.405543E-04	   1.114393E-03	  -6.033976E+02	   3.618261E+03
    6.0400	   0.000000E+00	   1.770088E-04	   4.472463E-03	   0.000000E+00	   3.410828E-04	   1.116146E-03	  -6.043002E+02	   3.623843E+03
    6.0500	   0.000000E+00	   1.772697E-04	   4.479160E-03	   0.000000E+00	   3.415866E-04	   1.117832E-03	  -6.051440E+02	   3.629157E+03
    6.0600	   0.000000E+00	   1.775209E-04	   4.485642E-03	   0.000000E+00	   3.420719E-04	   1.119468E-03	  -6.059427E+02	   3.634273E+03
    6.0700	   0.000000E+00	   1.777665E-04	   4.492004E-03	   0.000000E+00	   3.425464E-04	   1.121077E-03	  -6.067132E+02	   3.639276E+03
    6.0800	   0.000000E+00	   1.780114E-04	   4.498353E-03	   0.000000E+00	   3.430199E-04	   1.122684E-03	  -6.074826E+02	   3.644273E+03
    6.0900	   0.000000E+00	   1.782609E-04	   4.504796E-03	   0.000000E+00	   3.435018E-04	   1.124311E-03	  -6.082773E+02	   3.649371E+03
    6.1000	   0.000000E+00	   1.785190E-04	   4.511432E-03	   0.000000E+00	   3.440002E-04	   1.125983E-03	  -6.091139E+02	   3.654654E+03
    6.1100	   0.000000E+00	   1.787892E-04	   4.518338E-03	   0.000000E+00	   3.445216E-04	   1.127717E-03	  -6.100069E+02	   3.660194E+03
    6.1200	   0.000000E+00	   1.790740E-04	   4.525562E-03	   0.000000E+00	   3.450707E-04	   1.129524E-03	  -6.109716E+02	   3.666041E+03
    6.1300	   0.000000E+00	   1.793742E-04	   4.533122E-03	   0.000000E+00	   3.456489E-04	   1.131407E-03	  -6.120116E+02	   3.672209E+03
    6.1400	   0.000000E+00	   1.796887E-04	   4.541001E-03	   0.000000E+00	   3.462544E-04	   1.133364E-03	  -6.131177E+02	   3.678673E+03
    6.1500	   0.000000E+00	   1.800153E-04	   4.549147E-03	   0.000000E+00	   3.468828E-04	   1.135382E-03	  -6.142793E+02	   3.685385E+03
    6.1600	   0.000000E+00	   1.803508E-04	   4.557484E-03	   0.000000E+00	   3.475279E-04	   1.137443E-03	  -6.154842E+02	   3.692277E+03
    6.1700	   0.000000E+00	   1.806905E-04	   4.565916E-03	   0.000000E+00	   3.481812E-04	   1.139526E-03	  -6.167092E+02	   3.699253E+03
    6.1800	   0.000000E+00	   1.810297E-04	   4.574337E-03	   0.000000E+00	   3.488334E-04	   1.141607E-03	  -6.179274E+02	   3.706210E+03
    6.1900	   0.000000E+00	   1.813637E-04	   4.582646E-03	   0.000000E+00	   3.494759E-04	   1.143662E-03	  -6.191195E+02	   3.713053E+03
    6.2000	   0.000000E+00	   1.816885E-04	   4.590749E-03	   0.000000E+00	   3.501009E-04	   1.145670E-03	  -6.202692E+02	   3.719702E+03
    6.2100	   0.000000E+00	   1.820009E-04	   4.598578E-03	   0.000000E+00	   3.507022E-04	   1.147615E-03	  -6.213578E+02	   3.726085E+03
    6.2200	   0.000000E+00	   1.822987E-04	   4.606092E-03	   0.000000E+00	   3.512760E-04	   1.149488E-03	  -6.223746E+02	   3.732165E+03
    6.2300	   0.000000E+00	   1.825819E-04	   4.613281E-03	   0.000000E+00	   3.518220E-04	   1.151287E-03	  -6.233226E+02	   3.737939E+03
    6.2400	   0.000000E+00	   1.828516E-04	   4.620169E-03	   0.000000E+00	   3.523423E-04	   1.153017E-03	  -6.242083E+02	   3.743434E+03
    6.2500	   0.000000E+00	   1.831100E-04	   4.626812E-03	   0.000000E+00	   3.528412E-04	   1.154690E-03	  -6.250394E+02	   3.748697E+03
    6.2600	   0.000000E+00	   1.833608E-04	   4.633289E-03	   0.000000E+00	   3.533257E-04	   1.156326E-03	  -6.258339E+02	   3.753806E+03
    6.2700	   0.000000E+00	   1.836084E-04	   4.639695E-03	   0.000000E+00	   3.538043E-04	   1.157945E-03	  -6.266170E+02	   3.758857E+03
    6.2800	   0.000000E+00	   1.838576E-04	   4.646133E-03	   0.000000E+00	   3.542858E-04	   1.159572E-03	  -6.274095E+02	   3.763945E+03
    6.2900	   0.000000E+00	   1.841126E-04	   4.652702E-03	   0.000000E+00	   3.547782E-04	   1.161228E-03	  -6.282288E+02	   3.769160E+03
    6.3000	   0.000000E+00	   1.843774E-04	   4.659487E-03	   0.000000E+00	   3.552892E-04	   1.162934E-03	  -6.290956E+02	   3.774582E+03
    6.3100	   0.000000E+00	   1.846548E-04	   4.666547E-03	   0.000000E+00	   3.558243E-04	   1.164703E-03	  -6.300259E+02	   3.780274E+03
    6.3200	   0.000000E+00	   1.849464E-04	   4.673919E-03	   0.000000E+00	   3.563862E-04	   1.166544E-03	  -6.310236E+02	   3.786261E+03
    6.3300	   0.000000E+00	   1.852520E-04	   4.681603E-03	   0.000000E+00	   3.569748E-04	   1.168456E-03	  -6.320862E+02	   3.792539E+03
    6.3400	   0.000000E+00	   1.855705E-04	   4.689570E-03	   0.000000E+00	   3.575878E-04	   1.170433E-03	  -6.332107E+02	   3.799084E+03
    6.3500	   0.000000E+00	   1.858993E-04	   4.697759E-03	   0.000000E+00	   3.582202E-04	   1.172460E-03	  -6.343849E+02	   3.805839E+03
    6.3600	   0.000000E+00	   1.862344E-04	   4.706090E-03	   0.000000E+00	   3.588648E-04	   1.174520E-03	  -6.355870E+02	   3.812722E+03
    6.3700	   0.000000E+00	   1.865716E-04	   4.714469E-03	   0.000000E+00	   3.595133E-04	   1.176592E-03	  -6.367963E+02	   3.819641E+03
    6.3800	   0.000000E+00	   1.869065E-04	   4.722796E-03	   0.000000E+00	   3.601574E-04	   1.178651E-03	  -6.379950E+02	   3.826507E+03
    6.3900	   0.000000E+00	   1.872348E-04	   4.730976E-03	   0.000000E+00	   3.607891E-04	   1.180676E-03	  -6.391621E+02	   3.833232E+03
    6.4000	   0.000000E+00	   1.875529E-04	   4.738933E-03	   0.000000E+00	   3.614013E-04	   1.182651E-03	  -6.402773E+02	   3.839737E+03
    6.4100	   0.000000E+00	   1.878583E-04	   4.746612E-03	   0.000000E+00	   3.619894E-04	   1.184562E-03	  -6.413310E+02	   3.845976E+03
    6.4200	   0.000000E+00	   1.881500E-04	   4.753986E-03	   0.000000E+00	   3.625515E-04	   1.186403E-03	  -6.423210E+02	   3.851929E+03
    6.4300	   0.000000E+00	   1.884281E-04	   4.761062E-03	   0.000000E+00	   3.630879E-04	   1.188175E-03	  -6.432462E+02	   3.857599E+03
    6.4400	   0.000000E+00	   1.886942E-04	   4.767874E-03	   0.000000E+00	   3.636013E-04	   1.189888E-03	  -6.441125E+02	   3.863020E+03
    6.4500	   0.000000E+00	   1.889511E-04	   4.774485E-03	   0.000000E+00	   3.640974E-04	   1.191554E-03	  -6.449368E+02	   3.868255E+03
    6.4600	   0.000000E+00	   1.892027E-04	   4.780977E-03	   0.000000E+00	   3.645835E-04	   1.193193E-03	  -6.457388E+02	   3.873385E+03
    6.4700	   0.000000E+00	   1.894532E-04	   4.787445E-03	   0.000000E+00	   3.650674E-04	   1.194826E-03	  -6.465353E+02	   3.878496E+03
    6.4800	   0.000000E+00	   1.897067E-04	   4.793983E-03	   0.000000E+00	   3.655572E-04	   1.196476E-03	  -6.473468E+02	   3.883678E+03
    6.4900	   0.000000E+00	   1.899676E-04	   4.800681E-03	   0.000000E+00	   3.660609E-04	   1.198162E-03	  -6.481956E+02	   3.889017E+03
    6.5000	   0.000000E+00	   1.902391E-04	   4.807609E-03	   0.000000E+00	   3.665845E-04	   1.199901E-03	  -6.490966E+02	   3.894580E+03
    6.5100	   0.000000E+00	   1.905230E-04	   4.814815E-03	   0.000000E+00	   3.671319E-04	   1.201703E-03	  -6.500563E+02	   3.900406E+03
    6.5200	   0.000000E+00	   1.908204E-04	   4.822317E-03	   0.000000E+00	   3.677049E-04	   1.203574E-03	  -6.510797E+02	   3.906512E+03
    6.5300	   0.000000E+00	   1.911308E-04	   4.830104E-03	   0.000000E+00	   3.683025E-04	   1.205509E-03	  -6.521669E+02	   3.912890E+03
    6.5400	   0.000000E+00	   1.914524E-04	   4.838135E-03	   0.000000E+00	   3.689213E-04	   1.207500E-03	  -6.533064E+02	   3.919496E+03
    6.5500	   0.000000E+00	   1.917819E-04	   4.846346E-03	   0.000000E+00	   3.695553E-04	   1.209533E-03	  -6.544817E+02	   3.926265E+03
    6.5600	   0.000000E+00	   1.921159E-04	   4.854653E-03	   0.000000E+00	   3.701977E-04	   1.211588E-03	  -6.556771E+02	   3.933120E+03
    6.5700	   0.000000E+00	   1.924501E-04	   4.862963E-03	   0.000000E+00	   3.708405E-04	   1.213643E-03	  -6.568741E+02	   3.939976E+03
    6.5800	   0.000000E+00	   1.927803E-04	   4.871185E-03	   0.000000E+00	   3.714757E-04	   1.215678E-03	  -6.580497E+02	   3.946742E+03
    6.5900	   0.000000E+00	   1.931026E-04	   4.879237E-03	   0.000000E+00	   3.720960E-04	   1.217675E-03	  -6.591855E+02	   3.953339E+03
    6.6000	   0.000000E+00	   1.934143E-04	   4.887053E-03	   0.000000E+00	   3.726961E-04	   1.219617E-03	  -6.602709E+02	   3.959712E+03
    6.6100	   0.000000E+00	   1.937136E-04	   4.894593E-03	   0.000000E+00	   3.732725E-04	   1.221496E-03	  -6.612974E+02	   3.965823E+03
    6.6200	   0.000000E+00	   1.939997E-04	   4.901846E-03	   0.000000E+00	   3.738240E-04	   1.223309E-03	  -6.622597E+02	   3.971660E+03
    6.6300	   0.000000E+00	   1.942735E-04	   4.908829E-03	   0.000000E+00	   3.743522E-04	   1.225061E-03	  -6.631630E+02	   3.977242E+03
    6.6400	   0.000000E+00	   1.945371E-04	   4.915586E-03	   0.000000E+00	   3.748610E-04	   1.226760E-03	  -6.640201E+02	   3.982615E+03
    6.6500	   0.000000E+00	   1.947936E-04	   4.922186E-03	   0.000000E+00	   3.753564E-04	   1.228424E-03	  -6.648443E+02	   3.987845E+03
    6.6600	   0.000000E+00	   1.950467E-04	   4.928712E-03	   0.000000E+00	   3.758452E-04	   1.230071E-03	  -6.656516E+02	   3.993007E+03
    6.6700	   0.000000E+00	   1.953004E-04	   4.935254E-03	   0.000000E+00	   3.763353E-04	   1.231721E-03	  -6.664638E+02	   3.998189E+03
    6.6800	   0.000000E+00	   1.955590E-04	   4.941900E-03	   0.000000E+00	   3.768346E-04	   1.233395E-03	  -6.673016E+02	   4.003477E+03
    6.6900	   0.000000E+00	   1.958258E-04	   4.948726E-03	   0.000000E+00	   3.773494E-04	   1.235111E-03	  -6.681789E+02	   4.008940E+03
    6.7000	   0.000000E+00	   1.961033E-04	   4.955792E-03	   0.000000E+00	   3.778847E-04	   1.236881E-03	  -6.691071E+02	   4.014630E+03
    6.7100	   0.000000E+00	   1.963933E-04	   4.963129E-03	   0.000000E+00	   3.784435E-04	   1.238714E-03	  -6.700957E+02	   4.020581E+03
    6.7200	   0.000000E+00	   1.966959E-04	   4.970744E-03	   0.000000E+00	   3.790264E-04	   1.240610E-03	  -6.711458E+02	   4.026796E+03
    6.7300	   0.000000E+00	   1.970100E-04	   4.978614E-03	   0.000000E+00	   3.796311E-04	   1.242564E-03	  -6.722493E+02	   4.033248E+03
    6.7400	   0.000000E+00	   1.973335E-04	   4.986689E-03	   0.000000E+00	   3.802535E-04	   1.244566E-03	  -6.733957E+02	   4.039891E+03
    6.7500	   0.000000E+00	   1.976632E-04	   4.994901E-03	   0.000000E+00	   3.808877E-04	   1.246599E-03	  -6.745723E+02	   4.046661E+03
    6.7600	   0.000000E+00	   1.979953E-04	   5.003166E-03	   0.000000E+00	   3.815266E-04	   1.248644E-03	  -6.757598E+02	   4.053476E+03
    6.7700	   0.000000E+00	   1.983259E-04	   5.011397E-03	   0.000000E+00	   3.821625E-04	   1.250681E-03	  -6.769369E+02	   4.060252E+03
