
Predictions were generated on 05-Feb-2026 at 19:16:44 using OpenFAST, compiled on Feb  5 2026 at 18:16:28 as a 64-bit application using double precision at commit HEAD-HASH-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: NREL Wind Turbine Modeling Workshop Simulation

Time	ConvIter	ConvError	NumUJac	OoPDefl1	IPDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	RootMyc1	RotThrust	RotTorq	RotPwr	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
   13.9000	3.00000000	0.288710453E-5	0.00000000	-2.78045845	0.162605122	0.00000000	0.203927960E-1	0.746321380E-1	0.00000000	-2.69868588	-0.241394285E-1	-7064.26758	-1185.69775	357.383698	2.79311752	-5174.61475	-36.4453354	-7042.41992	3542.02368	-453287.594	473.963501
   13.9500	3.00000000	0.216013132E-5	0.00000000	-2.94795322	0.162298948	0.00000000	0.423378423E-1	0.711233690E-1	0.00000000	-2.66978669	-0.182911772E-1	-7457.68652	-1225.05737	687.416626	5.11989355	-5121.62158	-17.0888023	-7038.46631	2282.52588	-448310.188	452.118805
   14.0000	3.00000000	0.117539901E-5	0.00000000	-3.09314513	0.163199544	0.00000000	0.626569912E-1	0.638217479E-1	0.00000000	-2.61311531	-0.123473182E-1	-7811.13672	-1252.61389	990.359802	6.61896849	-5000.22803	2.31848359	-7030.05176	1018.76318	-438247.750	396.824127
   14.0500	3.00000000	0.217679235E-5	0.00000000	-3.21629381	0.165631011	0.00000000	0.802429393E-1	0.529312752E-1	0.00000000	-2.52967238	-0.639754673E-2	-8047.83154	-1258.39514	1249.57812	6.92634916	-4819.64990	20.7173500	-7016.64404	-206.529114	-423471.938	313.893890
   14.1000	3.00000000	0.478201036E-5	0.00000000	-3.31535625	0.169346333	0.00000000	0.940546095E-1	0.387047678E-1	0.00000000	-2.42066693	-0.524927687E-3	-8111.13965	-1235.48108	1449.47083	5.87492847	-4594.19824	37.0428963	-6997.01953	-1351.50610	-404520.406	213.605652
   14.1500	3.00000000	0.786579130E-5	0.00000000	-3.38327575	0.173482716	0.00000000	0.103150636	0.215729624E-1	0.00000000	-2.28746843	0.519505143E-2	-7977.41016	-1182.71228	1576.06311	3.56050825	-4334.84668	50.6655693	-6970.27588	-2387.43579	-381857.688	109.156128
   14.2000	3.00000000	0.109797829E-4	0.00000000	-3.40747166	0.176729321	0.00000000	0.106759243	0.224267738E-2	0.00000000	-2.13159132	0.106952125E-1	-7657.61670	-1105.09082	1618.12793	0.380021572	-4043.83813	61.5243301	-6936.56982	-3302.65283	-355723.312	14.1208744
   14.2500	3.00000000	0.137936477E-4	0.00000000	-3.37180614	0.177607551	0.00000000	0.104362711	-0.183079783E-1	0.00000000	-1.95470262	0.159174241E-1	-7189.25928	-1011.56732	1568.46191	-3.00706601	-3716.00708	69.8819046	-6897.05273	-4096.27246	-326168.406	-60.2500305
   14.3000	3.00000000	0.161379921E-4	0.00000000	-3.26037169	0.174785167	0.00000000	0.957658142E-1	-0.389243588E-1	0.00000000	-1.75864446	0.208133161E-1	-6621.59814	-911.206482	1424.86011	-5.80794239	-3345.46387	75.9230194	-6853.21338	-4767.55713	-293242.625	-107.109207
   14.3500	3.00000000	0.179483159E-4	0.00000000	-3.06178951	0.167388827	0.00000000	0.811302215E-1	-0.583978072E-1	0.00000000	-1.54545486	0.253447983E-1	-5998.08447	-809.517822	1190.55762	-7.28074121	-2932.46899	79.5206604	-6806.37354	-5309.70508	-257186.766	-125.033760
   14.4000	3.00000000	0.190904448E-4	0.00000000	-2.77256155	0.155278862	0.00000000	0.609754771E-1	-0.755615681E-1	0.00000000	-1.31737542	0.294843316E-1	-5340.66357	-706.573181	874.181152	-6.91721106	-2485.47607	80.3463898	-6757.87842	-5712.85010	-218490.953	-117.914307
   14.4500	3.00000000	0.192303578E-4	0.00000000	-2.39835835	0.139203802	0.00000000	0.361570530E-1	-0.893494710E-1	0.00000000	-1.07683539	0.332150459E-1	-4641.27979	-597.606506	489.379089	-4.57895136	-2017.12439	78.2264404	-6709.78467	-5973.66699	-177782.453	-93.8109894
   14.5000	3.00000000	0.179679319E-4	0.00000000	-1.95283318	0.120717749	0.00000000	0.782821979E-2	-0.988524482E-1	0.00000000	-0.826404870	0.365308933E-1	-3865.05200	-475.660645	54.2072220	-0.561142564	-1537.49194	73.4605865	-6665.29150	-6103.92822	-135634.562	-62.9809570
   14.5500	3.00000000	0.151677641E-4	0.00000000	-1.45438325	0.101787090	0.00000000	359.977386	-0.103409946	0.00000000	-0.568723321	0.394367687E-1	-2966.11450	-335.023895	-409.840088	4.43818474	-1049.81836	66.8596954	-6628.29639	-6131.34717	-92440.3281	-35.4764557
   14.6000	3.00000000	0.111934187E-4	0.00000000	-0.922004580	0.841535032E-1	0.00000000	359.946350	-0.102713227	0.00000000	-0.306417853	0.419482030E-1	-1911.39575	-173.989929	-879.269226	9.45751095	-551.860046	59.4753571	-6602.23340	-6091.90039	-48440.9141	-18.9579697
   14.6500	3.00000000	0.695782046E-5	0.00000000	-0.371740699	0.686898455E-1	0.00000000	359.916321	-0.968382284E-1	0.00000000	-0.420375615E-1	0.440901779E-1	-702.460938	4.06665468	-1330.31799	13.4905901	-41.6535683	52.2160492	-6589.05127	-6018.88037	-3877.17139	-17.4072781
   14.7000	3.00000000	0.467201153E-5	0.00000000	0.185000822	0.550582670E-1	0.00000000	359.888763	-0.861547738E-1	0.00000000	0.221975550	0.458946563E-1	615.278809	191.462509	-1740.47559	15.7027569	476.918549	45.6096878	-6589.02588	-5935.79883	40860.1250	-31.0931721
   14.7500	3.00000000	0.685199848E-5	0.00000000	0.740762591	0.418654382E-1	0.00000000	359.865082	-0.711670220E-1	0.00000000	0.483269244	0.473970361E-1	1961.59094	378.270050	-2089.35254	15.5710936	993.157043	39.8520393	-6601.32715	-5857.06543	85201.9766	-57.5957451
   14.8000	3.00000000	0.105406407E-4	0.00000000	1.28948689	0.272529256E-1	0.00000000	359.846466	-0.524088256E-1	0.00000000	0.739530146	0.486320257E-1	3245.53687	554.843201	-2358.94922	12.9464769	1493.95374	35.0745773	-6624.70801	-5794.68750	128517.664	-93.2777328
   14.8500	3.00000000	0.138156975E-4	0.00000000	1.82338202	0.962579157E-2	0.00000000	359.833984	-0.304663815E-1	0.00000000	0.988427758	0.496296026E-1	4393.96729	714.067627	-2533.81738	8.08397198	1970.17493	31.6169529	-6657.81836	-5765.14307	170285.203	-134.526718
   14.9000	3.00000000	0.160081818E-4	0.00000000	2.33071017	-0.118335066E-1	0.00000000	359.828461	-0.608316856E-2	0.00000000	1.22758496	0.504116230E-1	5371.58350	852.806396	-2601.59595	1.65728915	2420.10547	30.0932808	-6699.09570	-5790.64697	210183.375	-178.335175
   14.9500	3.00000000	0.168647948E-4	0.00000000	2.79557991	-0.370678119E-1	0.00000000	359.830505	0.197607297E-1	0.00000000	1.45459509	0.509894155E-1	6184.24170	972.189514	-2553.98145	-5.28505278	2847.33057	31.1902809	-6746.56201	-5893.16748	248035.000	-222.136292
   15.0000	3.00000000	0.165123583E-4	0.00000000	3.19994640	-0.654209703E-1	0.00000000	359.840332	0.458631106E-1	0.00000000	1.66708291	0.513624139E-1	6865.62256	1076.60510	-2387.79321	-11.4680309	3254.70337	35.3287544	-6797.85547	-6084.84375	283646.781	-263.135468
   15.0500	3.00000000	0.726234290E-7	0.00000000	3.52708459	-0.960618556E-1	0.00000000	359.857910	0.708949938E-1	0.00000000	1.86278713	0.515176207E-1	7455.03955	1171.58105	-2105.72144	-15.6330986	3639.00391	42.4226379	-6850.47852	-6361.24414	316670.594	-297.592865
   15.1000	3.00000000	0.371398642E-6	0.00000000	3.76523161	-0.128308177	0.00000000	359.882629	0.935205147E-1	0.00000000	2.03963852	0.514296889E-1	7977.08301	1261.16760	-1716.54895	-16.8109283	3990.30811	51.9043465	-6901.95410	-6702.03564	346594.469	-320.498383
   15.1500	3.00000000	0.826890982E-6	0.00000000	3.91009641	-0.161716118	0.00000000	359.913605	0.112495579	0.00000000	2.19580841	0.510613620E-1	8431.08398	1345.73926	-1234.88562	-14.5475826	4296.49170	62.9937439	-6949.70166	-7078.41846	372872.438	-325.838928
   15.2000	3.00000000	0.136740789E-5	0.00000000	3.96542501	-0.195957944	0.00000000	359.949615	0.126735404	0.00000000	2.32972240	0.503644012E-1	8792.69824	1421.16699	-680.545471	-9.03199577	4549.46436	75.0110855	-6990.83447	-7461.85547	395098.812	-307.453308
   15.2500	3.00000000	0.217251841E-5	0.00000000	3.94151855	-0.230604619	0.00000000	359.989044	0.135373130	0.00000000	2.44004583	0.492812246E-1	9024.78223	1479.92566	-77.6539764	-1.10084140	4748.52930	87.5061417	-7022.24951	-7827.92578	413099.938	-260.421478
   15.3000	3.00000000	0.324104258E-5	0.00000000	3.85228348	-0.264927387	0.00000000	0.301685724E-1	0.137834772	0.00000000	2.52565527	0.477475189E-1	9092.29492	1513.92175	546.553833	7.88897085	4898.51855	100.117691	-7041.16211	-8153.01318	426880.344	-182.836014
   15.3500	3.00000000	0.431502940E-5	0.00000000	3.71184349	-0.297771305	0.00000000	0.710648745E-1	0.133918658	0.00000000	2.58561158	0.456959829E-1	8976.10938	1517.92517	1163.30273	16.3140755	5004.30664	112.286469	-7045.90479	-8407.23438	436468.719	-77.4700165
   15.4000	3.00000000	0.513021178E-5	0.00000000	3.53185463	-0.327511638	0.00000000	0.109851122	0.123823285	0.00000000	2.61914873	0.430610031E-1	8681.99023	1492.03149	1744.07727	22.6150055	5065.91064	123.065201	-7036.56885	-8550.20801	441781.281	47.4332352
   15.4500	3.00000000	0.552125948E-5	0.00000000	3.32036328	-0.352110475	0.00000000	0.144747555	0.108079240	0.00000000	2.62568593	0.397839509E-1	8242.53906	1441.95837	2262.27148	25.6044598	5077.81592	131.207397	-7015.08154	-8534.50488	442604.500	178.858826
   15.5000	3.00000000	0.546598494E-5	0.00000000	3.08245707	-0.369314224	0.00000000	0.174166203	0.874153227E-1	0.00000000	2.60486054	0.358187184E-1	7711.26172	1377.01306	2694.31299	24.6640415	5032.89307	135.509018	-6984.62061	-8315.92188	438706.719	301.219177
   15.5500	3.00000000	0.505889011E-5	0.00000000	2.82226610	-0.377011299	0.00000000	0.196752548	0.626492202E-1	0.00000000	2.55658197	0.311371665E-1	7149.60107	1306.68945	3020.22192	19.8145008	4927.84912	135.177979	-6948.63770	-7864.39258	429993.875	399.418579
   15.6000	3.00000000	0.446966396E-5	0.00000000	2.54535055	-0.373696327	0.00000000	0.211407125	0.346685015E-1	0.00000000	2.48108745	0.257341526E-1	6610.05225	1237.43445	3223.92725	11.7043943	4766.05273	129.976944	-6910.01855	-7168.62598	416593.125	461.794525
   15.6500	3.00000000	0.400330009E-5	0.00000000	2.26035881	-0.358898908	0.00000000	0.217313856	0.448391633E-2	0.00000000	2.37898755	0.196316261E-1	6120.85303	1170.91882	3293.72852	1.54658544	4555.63721	120.055588	-6870.80908	-6232.18994	398804.500	482.031311
   15.7000	3.00000000	0.409479799E-5	0.00000000	1.97911203	-0.333400488	0.00000000	0.213985533	-0.267189350E-1	0.00000000	2.25128031	0.128812073E-1	5678.55615	1104.34021	3223.01953	-9.01801014	4304.38281	105.627861	-6832.51416	-5065.21826	376960.719	459.624725
   15.7500	3.00000000	0.483068879E-5	0.00000000	1.71490288	-0.299114436	0.00000000	0.201316863	-0.575854219E-1	0.00000000	2.09932780	0.556467054E-2	5252.70361	1032.35437	3011.08740	-18.1578541	4015.29980	86.7643738	-6796.51318	-3678.98267	351302.719	399.113495
   15.8000	3.00000000	0.581460426E-5	0.00000000	1.47953296	-0.258634746	0.00000000	0.179626420	-0.866563097E-1	0.00000000	1.92479920	-0.220785732E-2	4801.82910	949.655762	2663.70605	-24.1721401	3686.26318	63.4702988	-6764.13184	-2087.87646	321963.344	308.667480
   15.8500	3.00000000	0.670555801E-5	0.00000000	1.28018439	-0.214610159	0.00000000	0.149674341	-0.112460829	0.00000000	1.72959709	-0.103018060E-1	4294.34668	853.184387	2193.34351	-25.8307247	3313.89478	35.9858017	-6736.35596	-317.111908	289066.938	198.527100
   15.9000	3.00000000	0.737127357E-5	0.00000000	1.11734951	-0.169190601	0.00000000	0.112651080	-0.133614719	0.00000000	1.51579404	-0.185636133E-1	3724.77124	743.326782	1618.92822	-22.6522064	2898.65405	5.06608200	-6713.60840	1590.41895	252863.703	79.4820480
   15.9500	3.00000000	0.773345437E-5	0.00000000	0.984663129	-0.123763643	0.00000000	0.701368153E-1	-0.148917794	0.00000000	1.28560102	-0.268270243E-1	3117.42700	623.940369	965.169678	-15.0514698	2447.23193	-27.9926147	-6695.91064	3574.37744	213792.797	-38.4872093
   16.0000	3.00000000	0.765547975E-5	0.00000000	0.870750070	-0.790552422E-1	0.00000000	0.240312945E-1	-0.157453954	0.00000000	1.04137206	-0.349195935E-1	2515.66406	501.309937	261.432556	-4.31064081	1970.49438	-61.6252937	-6683.29688	5565.42627	172426.359	-147.076035
   16.0500	3.00000000	0.700086093E-5	0.00000000	0.762418509	-0.354900621E-1	0.00000000	359.976440	-0.158688083	0.00000000	0.785632789	-0.426689088E-1	1961.69519	382.298065	-459.842407	7.64155865	1478.64709	-94.3915863	-6676.05029	7497.00684	129338.945	-239.687424
   16.1000	3.00000000	0.585781436E-5	0.00000000	0.648027956	0.640930748E-2	0.00000000	359.929626	-0.152531758	0.00000000	0.521107554	-0.499083400E-1	1476.63892	272.139191	-1165.07776	18.6098881	977.343262	-125.227921	-6674.47217	9313.28320	85002.4609	-310.757935
   16.1500	3.00000000	0.487972784E-5	0.00000000	0.519828737	0.458006337E-1	0.00000000	359.885712	-0.139336288	0.00000000	0.250720590	-0.564822927E-1	1049.95959	172.559235	-1821.59680	26.5793953	467.598480	-153.411606	-6678.34961	10969.2197	39783.0469	-355.079468
   16.2000	3.00000000	0.518838078E-5	0.00000000	0.374516994	0.815807953E-1	0.00000000	359.846710	-0.119800813	0.00000000	-0.224428680E-1	-0.622509122E-1	642.618652	80.9803009	-2399.37573	30.1013966	-50.6157875	-178.312851	-6686.67090	12424.7861	-5964.60889	-367.862915
   16.2500	3.00000000	0.669710971E-5	0.00000000	0.211979076	0.112671509	0.00000000	359.814392	-0.948420838E-1	0.00000000	-0.295211494	-0.670941249E-1	201.762527	-8.68243694	-2872.24194	28.5266495	-574.017151	-199.164841	-6697.95020	13639.4746	-51785.6250	-345.743896
   16.3000	3.00000000	0.828054726E-5	0.00000000	0.329212360E-1	0.138365701	0.00000000	359.790283	-0.655006468E-1	0.00000000	-0.564421773	-0.709147975E-1	-319.934235	-103.715965	-3218.56738	22.0768356	-1094.29456	-215.050385	-6710.97656	14572.4961	-97087.9844	-288.296509
   16.3500	3.00000000	0.920837283E-5	0.00000000	-0.163499266	0.158557996	0.00000000	359.775452	-0.329203904E-1	0.00000000	-0.827008784	-0.736409575E-1	-948.146545	-209.596436	-3421.74829	11.7961874	-1600.32263	-225.121796	-6725.37988	15189.1270	-141213.719	-199.321091
   16.4000	3.00000000	0.920041748E-5	0.00000000	-0.380955458	0.173766106	0.00000000	359.770721	0.162567873E-2	0.00000000	-1.08007634	-0.752271265E-1	-1679.41565	-327.522186	-3470.74463	-0.590861917	-2082.58398	-228.887024	-6741.63916	15468.7383	-183568.609	-87.2737045
   16.4500	3.00000000	0.830173940E-5	0.00000000	-0.625519216	0.184959158	0.00000000	359.776489	0.367178880E-1	0.00000000	-1.32093668	-0.756549835E-1	-2483.71362	-453.625183	-3360.72974	-12.9223022	-2536.42505	-226.350800	-6760.64502	15408.8115	-223716.328	35.4473953
   16.5000	3.00000000	0.680999756E-5	0.00000000	-0.903590679	0.193274647	0.00000000	359.792664	0.708129928E-1	0.00000000	-1.54712129	-0.749334395E-1	-3314.96680	-580.280090	-3093.70093	-22.9413986	-2961.69727	-217.917114	-6783.21436	15022.3711	-261369.484	154.252945
   16.5500	3.00000000	0.304122452E-7	0.00000000	-1.21892858	0.199709967	0.00000000	359.818695	0.102307610	0.00000000	-1.75637257	-0.730979890E-1	-4125.50977	-698.955261	-2678.86890	-28.7004032	-3359.10083	-204.141602	-6809.85156	14331.2217	-296287.656	254.771790
   16.6000	3.00000000	0.140959401E-6	0.00000000	-1.56990731	0.204852566	0.00000000	359.853607	0.129628614	0.00000000	-1.94662702	-0.702094138E-1	-4879.96338	-803.331116	-2132.67114	-28.9503193	-3726.06250	-185.529755	-6840.70752	13360.2666	-328161.969	325.403931
   16.6500	3.00000000	0.333269753E-6	0.00000000	-1.94809091	0.208702996	0.00000000	359.895874	0.151336625	0.00000000	-2.11600471	-0.663515553E-1	-5564.40918	-891.335999	-1478.33459	-23.4285488	-4055.33130	-162.530090	-6875.51611	12136.9443	-356575.938	359.429382
   16.7000	3.00000000	0.597645226E-6	0.00000000	-2.33876157	0.210648596	0.00000000	359.943665	0.166228920	0.00000000	-2.26281524	-0.616284795E-1	-6187.76074	-965.313660	-744.965149	-12.9679451	-4337.44043	-135.712250	-6913.37793	10695.5293	-381075.000	356.072723
   16.7500	3.00000000	0.886329644E-6	0.00000000	-2.72332096	0.209634706	0.00000000	359.994781	0.173433080	0.00000000	-2.38558722	-0.561611541E-1	-6774.19482	-1030.38110	33.8046799	0.613956153	-4565.27539	-105.972672	-6952.50830	9082.05176	-401296.500	320.112732
   16.8000	3.00000000	0.109706389E-5	0.00000000	-3.08276892	0.204530343	0.00000000	0.468396805E-1	0.172489077	0.00000000	-2.48311377	-0.500838645E-1	-7348.51709	-1091.77478	821.560608	14.8398609	-4737.42920	-74.5879822	-6990.21729	7354.97266	-417067.656	260.139526
   16.8500	3.00000000	0.108399070E-5	0.00000000	-3.40104294	0.194601193	0.00000000	0.973914489E-1	0.163406894	0.00000000	-2.55450726	-0.435403176E-1	-7919.60791	-1152.32239	1581.16125	27.0567207	-4857.91895	-43.0496483	-7023.30518	5579.80322	-428403.344	186.148804
   16.9000	3.00000000	0.760308922E-6	0.00000000	-3.66707850	0.179922849	0.00000000	0.144054875	0.146665797	0.00000000	-2.59923673	-0.366794579E-1	-8468.86230	-1211.02185	2276.89551	34.9703979	-4932.52100	-12.7708731	-7048.80371	3820.17969	-435408.031	107.371330
   16.9500	3.00000000	0.963165576E-6	0.00000000	-3.87497211	0.161548540	0.00000000	0.184655577	0.123132803	0.00000000	-2.61713576	-0.296509061E-1	-8949.36621	-1263.14661	2876.40112	37.0895691	-4964.40381	15.1564198	-7064.72900	2130.28931	-438154.812	30.9603386
   17.0000	3.00000000	0.250093331E-5	0.00000000	-4.02237749	0.141326621	0.00000000	0.217320412	0.939295590E-1	0.00000000	-2.60837221	-0.226000939E-1	-9297.46387	-1301.67041	3352.04199	32.9716263	-4952.15869	40.0157890	-7070.39746	552.517761	-436626.656	-38.2811432
   17.0500	3.00000000	0.468279086E-5	0.00000000	-4.10792685	0.121422395	0.00000000	0.240535393	0.603175312E-1	0.00000000	-2.57338667	-0.156632029E-1	-9452.91113	-1319.40405	3681.71362	23.2553120	-4891.44873	61.3244820	-7066.09912	-879.469299	-430754.469	-97.3026581
   17.1000	3.00000000	0.721224660E-5	0.00000000	-4.12882805	0.103747517	0.00000000	0.253179133	0.236511379E-1	0.00000000	-2.51282096	-0.896219164E-2	-9379.55176	-1311.13013	3849.31543	9.53375816	-4778.82715	78.6223907	-7052.38672	-2135.67480	-420515.062	-143.787247
   17.1500	3.00000000	0.984967573E-5	0.00000000	-4.07969999	0.895454437E-1	0.00000000	0.254551500	-0.146121616E-1	0.00000000	-2.42746401	-0.260030571E-2	-9077.66016	-1275.12134	3845.19434	-5.88384724	-4614.79248	91.3634567	-7029.53418	-3187.44360	-406010.312	-175.336441
   17.2000	3.00000000	0.123443706E-4	0.00000000	-3.95322800	0.792914256E-1	0.00000000	0.244407296	-0.528970659E-1	0.00000000	-2.31823015	0.334151718E-2	-8582.51465	-1213.62219	3666.66235	-20.3109913	-4403.88867	99.0042419	-6997.57031	-4010.40991	-387468.562	-189.382706
   17.2500	3.00000000	0.144247151E-4	0.00000000	-3.74250007	0.728979111E-1	0.00000000	0.222989112	-0.895342752E-1	0.00000000	-2.18617320	0.880711339E-2	-7949.90234	-1132.12402	3318.47949	-31.1140881	-4151.98340	101.237511	-6956.85645	-4591.24121	-365172.094	-183.929901
   17.3000	3.00000000	0.158444636E-4	0.00000000	-3.44420195	0.700703859E-1	0.00000000	0.191045731	-0.122830525	0.00000000	-2.03252530	0.137663838E-1	-7234.93896	-1037.58337	2813.08667	-36.1841240	-3862.97266	98.2074051	-6908.73291	-4933.68115	-339370.812	-158.737915
   17.3500	3.00000000	0.164726553E-4	0.00000000	-3.06149673	0.706101656E-1	0.00000000	0.149825200	-0.151165456	0.00000000	-1.85873687	0.182154309E-1	-6473.21143	-936.103149	2170.43774	-34.3580513	-3537.49536	90.5520477	-6855.71533	-5059.67188	-310251.156	-116.357033
   17.4000	3.00000000	0.163228797E-4	0.00000000	-2.60544753	0.745196864E-1	0.00000000	0.101037666	-0.173091695	0.00000000	-1.66649759	0.221754797E-1	-5671.68604	-830.867004	1417.37195	-25.6914539	-3174.62109	79.2430038	-6801.11133	-5004.69727	-277984.375	-62.5554771
   17.4500	3.00000000	0.154510490E-4	0.00000000	-2.09430671	0.818820819E-1	0.00000000	0.467896797E-1	-0.187426731	0.00000000	-1.45772755	0.256903805E-1	-4812.41016	-721.161072	586.558289	-11.5125446	-2775.15210	65.3352966	-6748.39648	-4810.43896	-242815.781	-5.94021606
   17.5000	3.00000000	0.138365449E-4	0.00000000	-1.55072331	0.925924256E-1	0.00000000	359.989502	-0.193340883	0.00000000	-1.23453867	0.288226418E-1	-3866.79785	-603.015503	-284.965118	5.76957750	-2343.89429	49.7976761	-6700.80029	-4519.34717	-205122.281	43.2704048
   17.5500	3.00000000	0.114045906E-4	0.00000000	-0.997711122	0.106065385	0.00000000	359.931732	-0.190446153	0.00000000	-0.999179363	0.316480994E-1	-2814.34009	-471.376129	-1157.65417	23.0876465	-1889.00403	33.5190086	-6661.19678	-4173.76660	-165387.172	75.2280579
   17.6000	3.00000000	0.825233747E-5	0.00000000	-0.454741478	0.121032543	0.00000000	359.876160	-0.178864688	0.00000000	-0.753976703	0.342496708E-1	-1658.35437	-322.981903	-1991.68005	37.3054924	-1418.75037	17.4419270	-6632.05957	-3818.34814	-124104.367	82.7984772
   17.6500	3.00000000	0.534198853E-5	0.00000000	0.646885484E-1	0.135505423	0.00000000	359.825287	-0.159226269	0.00000000	-0.501294494	0.367107578E-1	-433.034302	-158.672852	-2749.26978	45.8416939	-938.098145	2.67065644	-6615.19727	-3501.70312	-81680.0078	63.5257187
   17.7000	3.00000000	0.575725517E-5	0.00000000	0.553241432	0.146942079	0.00000000	359.781403	-0.132565141	0.00000000	-0.243512347	0.391087048E-1	800.480347	15.9622507	-3396.74121	47.1542053	-447.770905	-9.58096504	-6611.32275	-3273.79761	-38405.5977	20.4340153
   17.7500	3.00000000	0.925412678E-5	0.00000000	1.00779486	0.152612507	0.00000000	359.746368	-0.100158408	0.00000000	0.169699527E-1	0.415086821E-1	1967.64722	191.931396	-3905.87183	40.9669876	53.3452835	-18.2042809	-6619.77344	-3179.10425	5473.69385	-38.6942101
   17.8000	3.00000000	0.129299970E-4	0.00000000	1.42630208	0.150099546	0.00000000	359.721771	-0.633975118E-1	0.00000000	0.277711987	0.439581797E-1	2999.47876	359.587433	-4254.60156	28.2461796	564.104797	-22.4369850	-6638.67725	-3249.23657	49642.6094	-103.300186
   17.8500	3.00000000	0.157903323E-4	0.00000000	1.80482829	0.137809902	0.00000000	359.708649	-0.237503871E-1	0.00000000	0.536207378	0.464824252E-1	3851.05322	511.576569	-4427.41309	11.0115728	1078.26489	-21.9629555	-6665.52637	-3499.56958	93634.5547	-162.567917
   17.9000	3.00000000	0.175687601E-4	0.00000000	2.13603806	0.115340397	0.00000000	359.707672	0.172143802E-1	0.00000000	0.789869726	0.490810275E-1	4513.45215	644.763672	-4415.74072	-7.96019268	1584.97668	-16.8113251	-6697.84717	-3931.44116	136844.625	-207.664185
   17.9500	3.00000000	0.182249260E-4	0.00000000	2.40982914	0.835722759E-1	0.00000000	359.718933	0.578171872E-1	0.00000000	1.03604400	0.517263561E-1	5014.52832	760.446228	-4218.47656	-25.5411968	2072.28662	-7.15519810	-6733.61621	-4537.26611	178629.484	-233.116364
   18.0000	3.00000000	0.178083992E-4	0.00000000	2.61595225	0.444484390E-1	0.00000000	359.742126	0.963170454E-1	0.00000000	1.27205002	0.543639548E-1	5407.34082	862.952148	-3842.34766	-38.7550621	2531.22412	6.81293201	-6771.29053	-5303.86963	218427.188	-237.120255
   18.0500	3.00000000	0.291980768E-7	0.00000000	2.74765801	0.495980959E-3	0.00000000	359.776337	0.131006762	0.00000000	1.49525416	0.569151267E-1	5749.63965	957.348511	-3301.92456	-45.2990875	2957.75220	24.8238258	-6809.53320	-6211.25098	255820.719	-220.904694
   18.1000	3.00000000	0.147621961E-6	0.00000000	2.80497813	-0.457495488E-1	0.00000000	359.820160	0.160310894	0.00000000	1.70315135	0.592812747E-1	6081.72705	1047.20569	-2619.17627	-43.9699936	3351.49756	46.3461647	-6846.89062	-7228.21680	290512.688	-187.494293
   18.1500	3.00000000	0.361538298E-6	0.00000000	2.79634213	-0.922205299E-1	0.00000000	359.871765	0.182860598	0.00000000	1.89343894	0.613492802E-1	6411.34961	1133.16187	-1822.64575	-34.9020576	3712.48340	70.4411697	-6881.66357	-8309.30957	322242.625	-140.315536
   18.2000	3.00000000	0.687347551E-6	0.00000000	2.73778248	-0.137533560	0.00000000	359.929016	0.197552845	0.00000000	2.06406045	0.629973039E-1	6712.11328	1212.62756	-946.335510	-19.5774899	4038.36499	95.7996368	-6912.04883	-9396.79004	350714.375	-82.1465607
   18.2500	3.00000000	0.112400039E-5	0.00000000	2.64982247	-0.180891946	0.00000000	359.989380	0.203617603	0.00000000	2.21321392	0.641005337E-1	6936.66455	1280.61597	-28.3114300	-0.603678524	4324.06201	120.962395	-6936.44775	-10427.6279	375585.219	-14.8708391
   18.3000	3.00000000	0.160345428E-5	0.00000000	2.55297518	-0.221754298	0.00000000	0.502164699E-1	0.200704321	0.00000000	2.33933139	0.645368919E-1	7039.58057	1331.42529	891.059204	18.7280216	4563.74414	144.582504	-6953.75342	-11341.6689	396517.438	59.7745743
   18.3500	3.00000000	0.204578623E-5	0.00000000	2.46333480	-0.259448171	0.00000000	0.108846284	0.188960448	0.00000000	2.44104910	0.641927943E-1	7000.33252	1360.68652	1771.25439	35.0493889	4753.37891	165.560364	-6963.51074	-12086.4219	413245.031	138.797897
   18.4000	3.00000000	0.238167763E-5	0.00000000	2.38976145	-0.292927206	0.00000000	0.162707925	0.169043168	0.00000000	2.51718998	0.629689619E-1	6836.33740	1367.11719	2573.92480	45.5640297	4891.78271	182.992004	-6965.93604	-12616.8281	425601.125	216.704041
   18.4500	3.00000000	0.256069552E-5	0.00000000	2.33358407	-0.320798755	0.00000000	0.209503323	0.142025873	0.00000000	2.56677413	0.607858710E-1	6600.42432	1353.32092	3264.96973	48.5596161	4979.44238	196.024796	-6961.86963	-12892.4326	433487.625	285.202423
   18.5000	3.00000000	0.261804553E-5	0.00000000	2.29078341	-0.341618627	0.00000000	0.247297838	0.109233432	0.00000000	2.58905816	0.575884692E-1	6363.79541	1325.22900	3815.95410	43.6503105	5016.22363	203.781815	-6952.70508	-12876.2197	436817.500	334.226471
   18.5500	3.00000000	0.274695094E-5	0.00000000	2.25568819	-0.354318827	0.00000000	0.274572551	0.720985085E-1	0.00000000	2.58359528	0.533496924E-1	6191.54980	1290.24792	4204.80957	31.7468948	5000.01123	205.445175	-6940.20801	-12537.4863	435484.688	354.067047
