      Time         Node0px         Node0py         Node0pz         Node1px         Node1py         Node1pz         Node2px         Node2py         Node2pz         Node3px         Node3py         Node3pz         Node4px         Node4py         Node4pz         Node5px         Node5py         Node5pz         Node6px         Node6py         Node6pz         Node7px         Node7py         Node7pz         Node8px         Node8py         Node8pz         Node9px         Node9py         Node9pz        Node10px        Node10py        Node10pz        Node11px        Node11py        Node11pz 
    5.5000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2763886E+02  -7.3155361E+02  -5.4726601E+02  -6.5531848E+02  -6.6314980E+02  -4.9441624E+02  -5.8303645E+02  -5.9478911E+02  -4.4145351E+02  -5.1078454E+02  -5.2647356E+02  -3.8838657E+02  -4.3854848E+02  -4.5820806E+02  -3.3522853E+02  -3.6630993E+02  -3.9000005E+02  -2.8199466E+02  -2.9404468E+02  -3.2185962E+02  -2.2870464E+02  -2.2171783E+02  -2.5380056E+02  -1.7538792E+02  -1.4927693E+02  -1.8584326E+02  -1.2208946E+02  -7.6647148E+01  -1.1801734E+02  -6.8873364E+01  -3.7438644E+00  -5.0359106E+01  -1.5809887E+01
    5.5500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2763421E+02  -7.3155296E+02  -5.4726672E+02  -6.5530884E+02  -6.6314839E+02  -4.9441828E+02  -5.8302143E+02  -5.9478719E+02  -4.4145709E+02  -5.1076406E+02  -5.2647134E+02  -3.8839153E+02  -4.3852247E+02  -4.5820555E+02  -3.3523496E+02  -3.6627795E+02  -3.8999733E+02  -2.8200308E+02  -2.9400585E+02  -3.2185691E+02  -2.2871599E+02  -2.2167093E+02  -2.5379831E+02  -1.7540335E+02  -1.4922076E+02  -1.8584200E+02  -1.2210996E+02  -7.6581714E+01  -1.1801738E+02  -6.8898645E+01  -3.6734352E+00  -5.0359502E+01  -1.5835436E+01
    5.6000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2762955E+02  -7.3155237E+02  -5.4726745E+02  -6.5529923E+02  -6.6314704E+02  -4.9442032E+02  -5.8300646E+02  -5.9478530E+02  -4.4146072E+02  -5.1074359E+02  -5.2646917E+02  -3.8839663E+02  -4.3849642E+02  -4.5820314E+02  -3.3524161E+02  -3.6624589E+02  -3.8999474E+02  -2.8201176E+02  -2.9396694E+02  -3.2185438E+02  -2.2872761E+02  -2.2162399E+02  -2.5379624E+02  -1.7541902E+02  -1.4916469E+02  -1.8584093E+02  -1.2213058E+02  -7.6516668E+01  -1.1801758E+02  -6.8923757E+01  -3.6039976E+00  -5.0359908E+01  -1.5860230E+01
    5.6500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2762486E+02  -7.3155182E+02  -5.4726821E+02  -6.5528965E+02  -6.6314573E+02  -4.9442237E+02  -5.8299154E+02  -5.9478346E+02  -4.4146440E+02  -5.1072313E+02  -5.2646706E+02  -3.8840188E+02  -4.3847033E+02  -4.5820081E+02  -3.3524846E+02  -3.6621378E+02  -3.8999230E+02  -2.8202068E+02  -2.9392797E+02  -3.2185202E+02  -2.2873948E+02  -2.2157703E+02  -2.5379439E+02  -1.7543491E+02  -1.4910872E+02  -1.8584007E+02  -1.2215131E+02  -7.6452038E+01  -1.1801793E+02  -6.8948681E+01  -3.5355832E+00  -5.0360325E+01  -1.5884248E+01
    5.7000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2762015E+02  -7.3155131E+02  -5.4726900E+02  -6.5528009E+02  -6.6314450E+02  -4.9442444E+02  -5.8297667E+02  -5.9478168E+02  -4.4146811E+02  -5.1070268E+02  -5.2646500E+02  -3.8840726E+02  -4.3844421E+02  -4.5819858E+02  -3.3525553E+02  -3.6618160E+02  -3.8998999E+02  -2.8202986E+02  -2.9388894E+02  -3.2184984E+02  -2.2875162E+02  -2.2153006E+02  -2.5379273E+02  -1.7545102E+02  -1.4905287E+02  -1.8583942E+02  -1.2217214E+02  -7.6387852E+01  -1.1801844E+02  -6.8973393E+01  -3.4682228E+00  -5.0360753E+01  -1.5907468E+01
    5.7500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2761541E+02  -7.3155084E+02  -5.4726985E+02  -6.5527053E+02  -6.6314333E+02  -4.9442652E+02  -5.8296184E+02  -5.9477997E+02  -4.4147187E+02  -5.1068227E+02  -5.2646301E+02  -3.8841276E+02  -4.3841807E+02  -4.5819645E+02  -3.3526281E+02  -3.6614938E+02  -3.8998782E+02  -2.8203929E+02  -2.9384987E+02  -3.2184784E+02  -2.2876401E+02  -2.2148309E+02  -2.5379129E+02  -1.7546735E+02  -1.4899717E+02  -1.8583897E+02  -1.2219305E+02  -7.6324140E+01  -1.1801911E+02  -6.8997874E+01  -3.4019470E+00  -5.0361192E+01  -1.5929868E+01
    5.8000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2761064E+02  -7.3155040E+02  -5.4727075E+02  -6.5526098E+02  -6.6314223E+02  -4.9442863E+02  -5.8294704E+02  -5.9477832E+02  -4.4147567E+02  -5.1066188E+02  -5.2646109E+02  -3.8841840E+02  -4.3839193E+02  -4.5819442E+02  -3.3527028E+02  -3.6611712E+02  -3.8998579E+02  -2.8204897E+02  -2.9381076E+02  -3.2184603E+02  -2.2877665E+02  -2.2143615E+02  -2.5379005E+02  -1.7548390E+02  -1.4894164E+02  -1.8583874E+02  -1.2221404E+02  -7.6260930E+01  -1.1801994E+02  -6.9022103E+01  -3.3367851E+00  -5.0361641E+01  -1.5951429E+01
    5.8500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2760585E+02  -7.3154999E+02  -5.4727171E+02  -6.5525142E+02  -6.6314121E+02  -4.9443079E+02  -5.8293228E+02  -5.9477677E+02  -4.4147951E+02  -5.1064152E+02  -5.2645924E+02  -3.8842414E+02  -4.3836578E+02  -4.5819248E+02  -3.3527796E+02  -3.6608483E+02  -3.8998391E+02  -2.8205888E+02  -2.9377163E+02  -3.2184440E+02  -2.2878955E+02  -2.2138923E+02  -2.5378902E+02  -1.7550064E+02  -1.4888629E+02  -1.8583872E+02  -1.2223509E+02  -7.6198251E+01  -1.1802092E+02  -6.9046056E+01  -3.2727643E+00  -5.0362102E+01  -1.5972133E+01
    5.9000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2760104E+02  -7.3154960E+02  -5.4727274E+02  -6.5524184E+02  -6.6314028E+02  -4.9443299E+02  -5.8291755E+02  -5.9477530E+02  -4.4148340E+02  -5.1062120E+02  -5.2645747E+02  -3.8843001E+02  -4.3833963E+02  -4.5819066E+02  -3.3528582E+02  -3.6605252E+02  -3.8998218E+02  -2.8206904E+02  -2.9373249E+02  -3.2184295E+02  -2.2880269E+02  -2.2134236E+02  -2.5378821E+02  -1.7551758E+02  -1.4883115E+02  -1.8583892E+02  -1.2225618E+02  -7.6136130E+01  -1.1802207E+02  -6.9069714E+01  -3.2099108E+00  -5.0362573E+01  -1.5991960E+01
    5.9500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2759621E+02  -7.3154924E+02  -5.4727383E+02  -6.5523225E+02  -6.6313942E+02  -4.9443526E+02  -5.8290283E+02  -5.9477392E+02  -4.4148734E+02  -5.1060091E+02  -5.2645580E+02  -3.8843598E+02  -4.3831350E+02  -4.5818894E+02  -3.3529387E+02  -3.6602019E+02  -3.8998059E+02  -2.8207944E+02  -2.9369334E+02  -3.2184169E+02  -2.2881607E+02  -2.2129555E+02  -2.5378762E+02  -1.7553471E+02  -1.4877623E+02  -1.8583933E+02  -1.2227731E+02  -7.6074596E+01  -1.1802337E+02  -6.9093054E+01  -3.1482509E+00  -5.0363054E+01  -1.6010895E+01
