
Predictions were generated on 19-Sep-2022 at 15:48:34 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-281-g936f18e7
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #08: AOC 15/50 with many DOFs with fixed yaw error and steady wind. Many parameters are pure fiction.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	LSSGagPxa	TipDxb1	TipDxb2	TipDyb1	TipDyb2	RollDefl1	RollDefl2	PtchDefl1	PtchDefl2	Spn1ALxb1	Spn1ALyb1	HSShftV	TTDspRoll	TTDspPtch	YawBrRVxp	YawBrRVyp	YawBrRAxp	YawBrRAyp	RootFxb1	RootFyb1	Spn2MLxb1	Spn2MLyb1	LSShftFya	LSShftFza	YawBrFxn	YawBrFyn	RtSpeed	RtSkew	B1N1Theta	B1N2Theta	B1N3Theta	B1N4Theta	B1N1AxInd	B1N2AxInd	B1N3AxInd	B1N4AxInd	B1N1Alpha	B1N2Alpha	B1N3Alpha	B1N4Alpha	B1N1Vrel	B1N2Vrel	B1N3Vrel	B1N4Vrel	B1N1Cl	B1N2Cl	B1N3Cl	B1N4Cl	B1N1Cd	B1N2Cd	B1N3Cd	B1N4Cd	B1N1Cm	B1N2Cm	B1N3Cm	B1N4Cm
   13.9500	 9.526E+00	-5.500E+00	 0.000E+00	 3.285E+02	-7.709E-03	-1.043E-02	 8.120E-04	-7.846E-03	-1.411E-02	 1.074E-01	-2.539E-01	-3.126E-01	 6.281E+00	 7.371E-01	 1.812E+03	 3.455E-02	 9.293E-02	-1.360E-02	-4.144E-02	-8.099E-02	-1.095E-01	-1.990E-01	 3.681E-01	-5.135E-02	-2.499E-01	 3.426E+00	-5.641E+00	 5.721E+00	-7.792E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.938E-02	 1.061E-01	 1.499E-01	 1.738E-01	 3.814E+01	 2.004E+01	 1.314E+01	 1.028E+01	 1.479E+01	 2.284E+01	 3.199E+01	 4.156E+01	 1.152E+00	 1.260E+00	 1.136E+00	 1.009E+00	 7.580E-01	 2.328E-01	 8.787E-02	 6.280E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.0000	 9.526E+00	-5.500E+00	 0.000E+00	 3.478E+02	-1.129E-02	-9.976E-03	-7.519E-04	-7.503E-03	 8.293E-03	 1.024E-01	-3.073E-01	-3.142E-01	 6.342E+00	 7.626E-01	 1.812E+03	 3.383E-02	 9.112E-02	-1.800E-02	-3.325E-02	-2.397E-01	-5.290E-02	-3.815E-01	-5.236E-02	 1.870E-01	-3.443E-01	 1.387E+00	-6.408E+00	 5.680E+00	-6.599E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.765E-02	 1.061E-01	 1.534E-01	 1.826E-01	 3.903E+01	 2.032E+01	 1.320E+01	 1.022E+01	 1.449E+01	 2.248E+01	 3.161E+01	 4.117E+01	 1.042E+00	 1.062E+00	 1.138E+00	 1.004E+00	 7.353E-01	 2.050E-01	 9.568E-02	 6.209E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.0500	 9.526E+00	-5.500E+00	 0.000E+00	 7.002E+00	-1.341E-02	-8.845E-03	-2.407E-03	-6.783E-03	 3.166E-02	 9.209E-02	-3.449E-01	-2.978E-01	 6.400E+00	 7.458E-01	 1.812E+03	 3.280E-02	 8.967E-02	-2.180E-02	-2.610E-02	-7.750E-02	-1.280E-01	-4.673E-01	-4.985E-01	 4.155E-01	-4.093E-01	-7.700E-01	-6.488E+00	 5.617E+00	-1.922E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.889E-02	 1.114E-01	 1.646E-01	 1.984E-01	 3.885E+01	 2.003E+01	 1.285E+01	 9.855E+00	 1.438E+01	 2.238E+01	 3.151E+01	 4.106E+01	 9.641E-01	 9.942E-01	 1.087E+00	 9.869E-01	 6.899E-01	 1.973E-01	 9.063E-02	 5.593E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.1000	 9.526E+00	-5.500E+00	 0.000E+00	 2.624E+01	-1.272E-02	-8.586E-03	-4.376E-03	-5.210E-03	 5.923E-02	 7.002E-02	-3.355E-01	-2.910E-01	 6.422E+00	 7.172E-01	 1.812E+03	 3.175E-02	 8.875E-02	-1.718E-02	-1.537E-03	 1.676E-01	 4.999E-01	-4.584E-01	-9.579E-01	 6.691E-01	-3.758E-01	-2.877E+00	-5.813E+00	 5.500E+00	 1.253E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.326E-02	 1.223E-01	 1.836E-01	 2.203E-01	 3.759E+01	 1.916E+01	 1.212E+01	 9.249E+00	 1.448E+01	 2.255E+01	 3.171E+01	 4.128E+01	 9.060E-01	 9.641E-01	 1.053E+00	 9.759E-01	 6.250E-01	 1.832E-01	 7.509E-02	 4.696E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.1500	 9.526E+00	-5.500E+00	 0.000E+00	 4.549E+01	-1.070E-02	-9.334E-03	-5.997E-03	-3.501E-03	 8.199E-02	 4.598E-02	-2.966E-01	-3.062E-01	 6.444E+00	 6.898E-01	 1.812E+03	 3.110E-02	 8.885E-02	-7.214E-03	 8.331E-03	 2.821E-01	 5.688E-01	-4.340E-01	-1.336E+00	 8.558E-01	-2.994E-01	-4.656E+00	-4.540E+00	 5.436E+00	 4.362E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.068E-02	 1.388E-01	 2.103E-01	 2.462E-01	 3.547E+01	 1.786E+01	 1.110E+01	 8.521E+00	 1.479E+01	 2.298E+01	 3.218E+01	 4.178E+01	 8.486E-01	 9.306E-01	 1.043E+00	 9.683E-01	 5.200E-01	 1.647E-01	 5.802E-02	 3.641E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.2000	 9.526E+00	-5.500E+00	 0.000E+00	 6.473E+01	-9.851E-03	-8.896E-03	-7.206E-03	-1.637E-03	 9.888E-02	 1.970E-02	-2.845E-01	-3.010E-01	 6.453E+00	 6.956E-01	 1.812E+03	 3.107E-02	 8.974E-02	 6.398E-03	 2.320E-02	 3.654E-01	 3.518E-01	-4.278E-01	-1.622E+00	 9.969E-01	-2.764E-01	-5.942E+00	-2.766E+00	 5.462E+00	 5.477E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.090E-02	 1.682E-01	 2.443E-01	 2.748E-01	 3.285E+01	 1.610E+01	 9.912E+00	 7.739E+00	 1.529E+01	 2.362E+01	 3.287E+01	 4.251E+01	 8.033E-01	 9.076E-01	 1.042E+00	 9.636E-01	 4.116E-01	 1.366E-01	 3.803E-02	 2.520E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.2500	 9.526E+00	-5.500E+00	 0.000E+00	 8.397E+01	-1.024E-02	-6.211E-03	-7.818E-03	 6.785E-06	 1.071E-01	-3.420E-03	-3.077E-01	-2.493E-01	 6.367E+00	 7.326E-01	 1.812E+03	 3.169E-02	 9.121E-02	 1.463E-02	 2.639E-02	 7.785E-03	-4.175E-01	-4.072E-01	-1.769E+00	 1.069E+00	-3.065E-01	-6.573E+00	-6.960E-01	 5.599E+00	 4.415E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.336E-02	 3.563E-01	 2.847E-01	 3.053E-01	 3.013E+01	 1.051E+01	 8.656E+00	 6.935E+00	 1.592E+01	 2.418E+01	 3.367E+01	 4.335E+01	 7.848E-01	 8.603E-01	 1.048E+00	 9.604E-01	 3.589E-01	 4.846E-02	 1.729E-02	 1.383E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.3000	 9.526E+00	-5.500E+00	 0.000E+00	 1.032E+02	-9.908E-03	-3.029E-03	-7.613E-03	 1.284E-03	 1.039E-01	-2.134E-02	-3.133E-01	-1.861E-01	 6.272E+00	 7.129E-01	 1.812E+03	 3.264E-02	 9.262E-02	 2.197E-02	 3.236E-02	-9.028E-02	-1.728E-01	-3.625E-01	-1.733E+00	 1.028E+00	-3.054E-01	-6.393E+00	 1.480E+00	 5.741E+00	 1.733E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.678E-02	 3.796E-01	 3.051E-01	 3.314E-01	 2.764E+01	 9.281E+00	 7.825E+00	 6.234E+00	 1.662E+01	 2.499E+01	 3.452E+01	 4.421E+01	 7.771E-01	 9.602E-01	 1.070E+00	 9.537E-01	 3.163E-01	 2.062E-02	 4.619E-03	 5.435E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.3500	 9.526E+00	-5.500E+00	 0.000E+00	 1.225E+02	-8.800E-03	-1.459E-03	-7.046E-03	 2.331E-03	 9.581E-02	-3.602E-02	-2.957E-01	-1.542E-01	 6.248E+00	 7.163E-01	 1.812E+03	 3.358E-02	 9.400E-02	 1.705E-02	 2.489E-02	-9.175E-02	-2.614E-01	-3.087E-01	-1.572E+00	 9.454E-01	-2.762E-01	-5.545E+00	 3.492E+00	 5.851E+00	-4.014E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.104E-01	 3.922E-01	 3.150E-01	 3.433E-01	 2.558E+01	 8.474E+00	 7.287E+00	 5.808E+00	 1.730E+01	 2.576E+01	 3.531E+01	 4.499E+01	 7.820E-01	 1.199E+00	 1.053E+00	 9.425E-01	 2.849E-01	-1.322E-02	 4.552E-03	 2.702E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.4000	 9.526E+00	-5.500E+00	 0.000E+00	 1.417E+02	-8.316E-03	-1.616E-03	-5.634E-03	 2.835E-03	 7.600E-02	-4.314E-02	-2.852E-01	-1.586E-01	 6.273E+00	 7.003E-01	 1.812E+03	 3.426E-02	 9.481E-02	 1.123E-02	 1.477E-02	-3.764E-02	 2.256E-01	-2.913E-01	-1.239E+00	 7.530E-01	-2.661E-01	-4.018E+00	 5.108E+00	 5.870E+00	-3.795E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.214E-01	 3.993E-01	 3.204E-01	 3.407E-01	 2.413E+01	 7.976E+00	 6.963E+00	 5.671E+00	 1.788E+01	 2.638E+01	 3.594E+01	 4.561E+01	 7.964E-01	 1.288E+00	 1.033E+00	 9.207E-01	 2.643E-01	-1.537E-02	 3.783E-03	 4.912E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.4500	 9.526E+00	-5.500E+00	 0.000E+00	 1.609E+02	-9.037E-03	-3.173E-03	-3.896E-03	 2.851E-03	 5.151E-02	-4.362E-02	-3.012E-01	-1.985E-01	 6.309E+00	 7.188E-01	 1.812E+03	 3.471E-02	 9.526E-02	 6.264E-03	-2.457E-03	-6.315E-02	-2.390E-01	-3.018E-01	-8.223E-01	 5.382E-01	-2.937E-01	-2.075E+00	 6.174E+00	 5.855E+00	-5.825E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.265E-01	 3.961E-01	 3.146E-01	 3.258E-01	 2.341E+01	 7.885E+00	 6.945E+00	 5.771E+00	 1.828E+01	 2.681E+01	 3.636E+01	 4.603E+01	 8.229E-01	 1.277E+00	 1.036E+00	 9.234E-01	 2.572E-01	-4.129E-03	 5.304E-03	 7.257E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.5000	 9.526E+00	-5.500E+00	 0.000E+00	 1.802E+02	-9.069E-03	-4.663E-03	-2.081E-03	 2.305E-03	 2.590E-02	-3.574E-02	-3.057E-01	-2.199E-01	 6.320E+00	 7.216E-01	 1.812E+03	 3.490E-02	 9.495E-02	 4.963E-05	-1.455E-02	-1.136E-01	-4.446E-01	-2.712E-01	-3.647E-01	 3.091E-01	-2.946E-01	 9.133E-02	 6.551E+00	 5.807E+00	-7.523E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.247E-01	 3.814E-01	 2.988E-01	 3.060E-01	 2.344E+01	 8.217E+00	 7.209E+00	 6.014E+00	 1.846E+01	 2.700E+01	 3.654E+01	 4.619E+01	 8.579E-01	 1.297E+00	 1.058E+00	 9.419E-01	 2.642E-01	 1.042E-02	 1.079E-02	 8.863E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.5500	 9.526E+00	-5.500E+00	 0.000E+00	 1.994E+02	-6.769E-03	-6.252E-03	-3.142E-04	 1.411E-03	 1.082E-03	-2.259E-02	-2.605E-01	-2.284E-01	 6.328E+00	 6.939E-01	 1.812E+03	 3.486E-02	 9.410E-02	-3.915E-03	-2.152E-02	-3.345E-01	-7.258E-01	-1.838E-01	 9.495E-02	 6.799E-02	-2.100E-01	 2.247E+00	 6.225E+00	 5.787E+00	-8.794E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.165E-01	 3.581E-01	 2.753E-01	 2.834E-01	 2.418E+01	 8.927E+00	 7.739E+00	 6.405E+00	 1.840E+01	 2.694E+01	 3.646E+01	 4.611E+01	 8.904E-01	 1.350E+00	 1.094E+00	 9.773E-01	 2.822E-01	 2.700E-02	 1.659E-02	 1.071E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.6000	 9.526E+00	-5.500E+00	 0.000E+00	 2.187E+02	-3.460E-03	-9.585E-03	 9.807E-04	 1.188E-05	-1.706E-02	-2.702E-03	-1.940E-01	-2.843E-01	 6.304E+00	 7.057E-01	 1.812E+03	 3.440E-02	 9.249E-02	-9.923E-03	-2.804E-02	-3.592E-02	 3.796E-01	-8.282E-02	 4.771E-01	-1.142E-01	-9.073E-02	 4.108E+00	 5.122E+00	 5.716E+00	-7.465E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.040E-01	 3.327E-01	 2.484E-01	 2.544E-01	 2.558E+01	 9.890E+00	 8.497E+00	 7.023E+00	 1.811E+01	 2.663E+01	 3.612E+01	 4.577E+01	 9.167E-01	 1.416E+00	 1.150E+00	 1.022E+00	 3.104E-01	 4.334E-02	 2.520E-02	 1.768E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.6500	 9.526E+00	-5.500E+00	 0.000E+00	 2.379E+02	-1.426E-03	-1.283E-02	 2.119E-03	-1.602E-03	-3.305E-02	 2.008E-02	-1.540E-01	-3.435E-01	 6.326E+00	 7.120E-01	 1.812E+03	 3.363E-02	 9.100E-02	-2.015E-02	-3.002E-02	-1.476E-02	 3.864E-01	-7.698E-03	 7.796E-01	-2.752E-01	-2.491E-02	 5.543E+00	 3.488E+00	 5.670E+00	-5.000E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.024E-02	 3.097E-01	 2.296E-01	 2.263E-01	 2.752E+01	 1.100E+01	 9.271E+00	 7.764E+00	 1.763E+01	 2.609E+01	 3.556E+01	 4.522E+01	 9.676E-01	 1.491E+00	 1.195E+00	 1.056E+00	 3.480E-01	 5.603E-02	 3.504E-02	 2.503E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.7000	 9.526E+00	-5.500E+00	 0.000E+00	 2.571E+02	-1.389E-03	-1.339E-02	 2.737E-03	-3.421E-03	-4.179E-02	 4.585E-02	-1.556E-01	-3.467E-01	 6.346E+00	 7.357E-01	 1.812E+03	 3.258E-02	 8.971E-02	-2.195E-02	-2.323E-02	 8.134E-02	 4.807E-01	 3.111E-02	 9.404E-01	-3.529E-01	-3.721E-02	 6.332E+00	 1.452E+00	 5.589E+00	-1.317E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.801E-02	 2.260E-01	 2.015E-01	 1.999E-01	 2.980E+01	 1.378E+01	 1.031E+01	 8.560E+00	 1.701E+01	 2.547E+01	 3.483E+01	 4.448E+01	 1.068E+00	 1.609E+00	 1.225E+00	 1.051E+00	 4.075E-01	 1.150E-01	 4.543E-02	 3.395E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.7500	 9.526E+00	-5.500E+00	 0.000E+00	 2.764E+02	-3.081E-03	-1.155E-02	 2.902E-03	-5.325E-03	-4.428E-02	 7.273E-02	-1.949E-01	-3.065E-01	 6.395E+00	 7.238E-01	 1.812E+03	 3.166E-02	 8.924E-02	-1.448E-02	-3.392E-03	 1.741E-01	-2.103E-02	 3.924E-02	 9.558E-01	-3.709E-01	-1.127E-01	 6.453E+00	-7.527E-01	 5.514E+00	 2.291E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.723E-02	 1.315E-01	 1.765E-01	 1.828E-01	 3.230E+01	 1.712E+01	 1.135E+01	 9.245E+00	 1.633E+01	 2.473E+01	 3.400E+01	 4.363E+01	 1.160E+00	 1.880E+00	 1.272E+00	 1.070E+00	 5.024E-01	 1.896E-01	 5.844E-02	 5.189E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.8000	 9.526E+00	-5.500E+00	 0.000E+00	 2.956E+02	-4.842E-03	-9.906E-03	 2.513E-03	-6.676E-03	-3.864E-02	 9.158E-02	-2.224E-01	-2.800E-01	 6.480E+00	 7.221E-01	 1.812E+03	 3.121E-02	 8.941E-02	-3.740E-03	 1.247E-02	 1.803E-01	 1.114E-01	-2.948E-02	 8.399E-01	-3.044E-01	-1.716E-01	 5.871E+00	-2.851E+00	 5.459E+00	 4.482E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.860E-02	 1.180E-01	 1.606E-01	 1.740E-01	 3.478E+01	 1.843E+01	 1.221E+01	 9.772E+00	 1.567E+01	 2.393E+01	 3.316E+01	 4.276E+01	 1.218E+00	 1.907E+00	 1.278E+00	 1.034E+00	 6.206E-01	 2.294E-01	 8.930E-02	 5.363E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.8500	 9.526E+00	-5.500E+00	 0.000E+00	 3.149E+02	-6.507E-03	-1.018E-02	 1.730E-03	-7.630E-03	-2.729E-02	 1.044E-01	-2.413E-01	-3.086E-01	 6.461E+00	 7.064E-01	 1.812E+03	 3.137E-02	 9.029E-02	 1.080E-02	 2.663E-02	 1.776E-01	 1.884E-01	-1.130E-01	 6.122E-01	-1.858E-01	-2.272E-01	 4.657E+00	-4.671E+00	 5.513E+00	 4.270E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.245E-02	 1.095E-01	 1.521E-01	 1.722E-01	 3.693E+01	 1.949E+01	 1.285E+01	 1.012E+01	 1.510E+01	 2.323E+01	 3.241E+01	 4.199E+01	 1.229E+00	 1.701E+00	 1.157E+00	 1.041E+00	 7.384E-01	 3.157E-01	 8.888E-02	 6.449E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.9000	 9.526E+00	-5.500E+00	 0.000E+00	 3.341E+02	-9.195E-03	-1.028E-02	 4.438E-04	-7.780E-03	-8.884E-03	 1.064E-01	-2.810E-01	-3.130E-01	 6.344E+00	 7.131E-01	 1.812E+03	 3.200E-02	 9.142E-02	 1.630E-02	 2.270E-02	 2.470E-01	 4.092E-01	-2.638E-01	 2.608E-01	 1.057E-02	-2.901E-01	 2.888E+00	-5.908E+00	 5.616E+00	 3.815E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.874E-02	 1.060E-01	 1.508E-01	 1.764E-01	 3.844E+01	 2.013E+01	 1.316E+01	 1.025E+01	 1.467E+01	 2.271E+01	 3.185E+01	 4.142E+01	 1.114E+00	 1.171E+00	 1.142E+00	 1.011E+00	 7.507E-01	 2.177E-01	 8.973E-02	 6.179E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   14.9500	 9.526E+00	-5.500E+00	 0.000E+00	 3.534E+02	-1.217E-02	-9.373E-03	-1.196E-03	-7.376E-03	 1.441E-02	 1.006E-01	-3.291E-01	-3.015E-01	 6.287E+00	 7.251E-01	 1.812E+03	 3.289E-02	 9.274E-02	 1.625E-02	 2.527E-02	-3.453E-02	 3.113E-02	-3.883E-01	-1.758E-01	 2.499E-01	-3.755E-01	 7.787E-01	-6.510E+00	 5.760E+00	 7.966E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.788E-02	 1.077E-01	 1.570E-01	 1.876E-01	 3.902E+01	 2.023E+01	 1.308E+01	 1.009E+01	 1.443E+01	 2.242E+01	 3.154E+01	 4.110E+01	 1.015E+00	 1.036E+00	 1.127E+00	 9.966E-01	 7.215E-01	 2.016E-01	 9.525E-02	 5.985E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.0000	 9.526E+00	-5.500E+00	 0.000E+00	 1.260E+01	-1.290E-02	-8.385E-03	-2.986E-03	-6.411E-03	 3.979E-02	 8.684E-02	-3.350E-01	-2.893E-01	 6.296E+00	 7.289E-01	 1.812E+03	 3.364E-02	 9.384E-02	 1.210E-02	 1.289E-02	-1.157E-01	-2.179E-01	-4.507E-01	-6.340E-01	 4.872E-01	-3.868E-01	-1.402E+00	-6.367E+00	 5.850E+00	-1.071E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.000E-02	 1.145E-01	 1.705E-01	 2.052E-01	 3.853E+01	 1.977E+01	 1.261E+01	 9.654E+00	 1.438E+01	 2.240E+01	 3.153E+01	 4.110E+01	 9.449E-01	 9.847E-01	 1.074E+00	 9.836E-01	 6.705E-01	 1.960E-01	 8.524E-02	 5.294E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.0500	 9.526E+00	-5.500E+00	 0.000E+00	 3.184E+01	-1.136E-02	-8.608E-03	-4.981E-03	-4.700E-03	 6.784E-02	 6.279E-02	-3.049E-01	-2.939E-01	 6.277E+00	 7.278E-01	 1.812E+03	 3.421E-02	 9.467E-02	 1.002E-02	 1.458E-02	-1.500E-01	-6.542E-01	-4.329E-01	-1.086E+00	 7.376E-01	-3.238E-01	-3.465E+00	-5.506E+00	 5.864E+00	-3.868E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.525E-02	 1.268E-01	 1.910E-01	 2.279E-01	 3.701E+01	 1.880E+01	 1.182E+01	 9.031E+00	 1.455E+01	 2.266E+01	 3.182E+01	 4.140E+01	 8.901E-01	 9.508E-01	 1.052E+00	 9.743E-01	 5.992E-01	 1.789E-01	 7.024E-02	 4.379E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.1000	 9.526E+00	-5.500E+00	 0.000E+00	 5.108E+01	-9.677E-03	-9.314E-03	-6.442E-03	-2.977E-03	 8.823E-02	 3.856E-02	-2.775E-01	-3.076E-01	 6.289E+00	 7.154E-01	 1.812E+03	 3.460E-02	 9.488E-02	 6.527E-03	 1.794E-03	-8.528E-02	-1.134E-01	-4.047E-01	-1.436E+00	 9.033E-01	-2.640E-01	-5.114E+00	-4.054E+00	 5.802E+00	-5.990E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.335E-02	 1.445E-01	 2.188E-01	 2.538E-01	 3.475E+01	 1.744E+01	 1.079E+01	 8.312E+00	 1.492E+01	 2.316E+01	 3.237E+01	 4.198E+01	 8.316E-01	 9.249E-01	 1.044E+00	 9.680E-01	 4.804E-01	 1.583E-01	 5.286E-02	 3.343E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.1500	 9.526E+00	-5.500E+00	 0.000E+00	 7.033E+01	-9.806E-03	-8.156E-03	-7.513E-03	-1.081E-03	 1.029E-01	 1.190E-02	-2.960E-01	-2.861E-01	 6.318E+00	 7.228E-01	 1.812E+03	 3.480E-02	 9.454E-02	 3.151E-03	-1.022E-02	-1.052E-02	 1.611E-01	-3.849E-01	-1.691E+00	 1.032E+00	-2.877E-01	-6.225E+00	-2.150E+00	 5.768E+00	-8.066E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.421E-02	 1.939E-01	 2.545E-01	 2.825E-01	 3.208E+01	 1.517E+01	 9.582E+00	 7.533E+00	 1.547E+01	 2.382E+01	 3.310E+01	 4.275E+01	 7.979E-01	 8.991E-01	 1.044E+00	 9.633E-01	 3.963E-01	 1.211E-01	 3.248E-02	 2.227E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.2000	 9.526E+00	-5.500E+00	 0.000E+00	 8.957E+01	-1.027E-02	-5.027E-03	-7.850E-03	 3.900E-04	 1.075E-01	-8.802E-03	-3.103E-01	-2.261E-01	 6.333E+00	 7.265E-01	 1.812E+03	 3.471E-02	 9.363E-02	-7.620E-03	-3.211E-02	-4.392E-02	-9.022E-02	-4.047E-01	-1.777E+00	 1.071E+00	-3.097E-01	-6.598E+00	-3.008E-02	 5.763E+00	-7.567E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.701E-02	 3.648E-01	 2.959E-01	 3.130E-01	 2.941E+01	 1.011E+01	 8.326E+00	 6.735E+00	 1.613E+01	 2.442E+01	 3.392E+01	 4.360E+01	 7.822E-01	 8.515E-01	 1.052E+00	 9.602E-01	 3.464E-01	 4.191E-02	 1.178E-02	 1.099E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.2500	 9.526E+00	-5.500E+00	 0.000E+00	 1.088E+02	-9.786E-03	-2.105E-03	-7.483E-03	 1.632E-03	 1.021E-01	-2.627E-02	-3.100E-01	-1.698E-01	 6.307E+00	 7.137E-01	 1.812E+03	 3.429E-02	 9.229E-02	-1.312E-02	-2.678E-02	-3.271E-01	-2.998E-01	-3.637E-01	-1.699E+00	 1.009E+00	-3.016E-01	-6.207E+00	 2.121E+00	 5.757E+00	-7.472E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.003E-01	 3.836E-01	 3.073E-01	 3.351E-01	 2.704E+01	 9.039E+00	 7.683E+00	 6.109E+00	 1.684E+01	 2.523E+01	 3.477E+01	 4.445E+01	 7.779E-01	 1.025E+00	 1.070E+00	 9.513E-01	 3.070E-01	 1.104E-02	 4.108E-03	 4.523E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
